County,State,mean_life_expectancy,State_FIPS,County_FIPS,housing_cost_burden
Clark County,Ohio,74.6237742791279,39,023,1974.0
Clermont County,Ohio,77.6135925702682,39,025,1527.0
Clinton County,Ohio,75.705740785366,39,027,540.0
Columbiana County,Ohio,76.2895490334496,39,029,883.0
Coshocton County,Ohio,76.8800717341052,39,031,186.0
Crawford County,Ohio,75.7884119668572,39,033,413.0
Cuyahoga County,Ohio,77.037116344526,39,035,17477.0
Darke County,Ohio,77.1433690586619,39,037,389.0
Defiance County,Ohio,77.674956043359,39,039,232.0
Delaware County,Ohio,81.8745356588388,39,041,1282.0
Erie County,Ohio,76.8751801056212,39,043,795.0
Fairfield County,Ohio,78.5309734849943,39,045,1367.0
Fayette County,Ohio,73.956677472823,39,047,419.0
Franklin County,Ohio,77.1514896037666,39,049,17998.0
Fulton County,Ohio,77.9546121615624,39,051,242.0
Gallia County,Ohio,73.961779953005,39,053,143.0
Geauga County,Ohio,81.1254067637685,39,055,578.0
Greene County,Ohio,79.0292319053715,39,057,1770.0
Guernsey County,Ohio,75.7604214140035,39,059,364.0
Hamilton County,Ohio,76.6489178463534,39,061,11332.0
Hancock County,Ohio,78.225444611062,39,063,487.0
Hardin County,Ohio,76.1764389130223,39,065,265.0
Harrison County,Ohio,75.5130329415442,39,067,65.0
Henry County,Ohio,78.4335240904143,39,069,151.0
Highland County,Ohio,75.1632603664842,39,071,407.0
Hocking County,Ohio,76.1162758781302,39,073,149.0
Holmes County,Ohio,79.1048926919607,39,075,99.0
Huron County,Ohio,76.5505147103821,39,077,620.0
Jackson County,Ohio,73.0265843872106,39,079,321.0
Jefferson County,Ohio,74.6174364352501,39,081,703.0
Knox County,Ohio,77.7695039407988,39,083,659.0
Lake County,Ohio,78.482954176976,39,085,2003.0
Lawrence County,Ohio,73.4346091917641,39,087,482.0
Licking County,Ohio,77.5816264215698,39,089,1491.0
Logan County,Ohio,76.4544278205241,39,091,330.0
Lorain County,Ohio,77.8270461430121,39,093,3171.0
Lucas County,Ohio,75.9836693814215,39,095,5749.0
Madison County,Ohio,76.6402749856124,39,097,193.0
Mahoning County,Ohio,76.2335528687606,39,099,2836.0
Marion County,Ohio,75.8345859071976,39,101,699.0
Medina County,Ohio,79.9542146441894,39,103,1212.0
Meigs County,Ohio,74.5232606168153,39,105,78.0
Mercer County,Ohio,78.6890999590075,39,107,305.0
Miami County,Ohio,77.7179063529939,39,109,964.0
Monroe County,Ohio,77.1712034132152,39,111,114.0
Montgomery County,Ohio,75.3508227805231,39,113,7114.0
Morgan County,Ohio,76.885139014545,39,115,130.0
Morrow County,Ohio,77.6168643968366,39,117,113.0
Muskingum County,Ohio,75.9611772108915,39,119,889.0
Noble County,Ohio,80.7857211773562,39,121,12.0
Ottawa County,Ohio,78.4094504059144,39,123,205.0
Paulding County,Ohio,77.1671244300182,39,125,101.0
Perry County,Ohio,76.2099034410586,39,127,250.0
Pickaway County,Ohio,76.3068827039667,39,129,310.0
Pike County,Ohio,73.3650097776787,39,131,237.0
Portage County,Ohio,78.1079844943247,39,133,1508.0
Preble County,Ohio,75.9292627827062,39,135,232.0
Putnam County,Ohio,79.5358625592782,39,137,206.0
Richland County,Ohio,76.423208837563,39,139,1483.0
Ross County,Ohio,75.0043417977514,39,141,746.0
Sandusky County,Ohio,76.9249615152787,39,143,443.0
Scioto County,Ohio,73.1247435307318,39,145,624.0
Seneca County,Ohio,77.3529990178002,39,147,336.0
Shelby County,Ohio,77.9676541345017,39,149,339.0
Stark County,Ohio,77.3571387742857,39,151,3634.0
Summit County,Ohio,77.1357143329627,39,153,5691.0
Trumbull County,Ohio,75.9744879530432,39,155,1879.0
Tuscarawas County,Ohio,77.8097216651732,39,157,788.0
Union County,Ohio,79.0504265448054,39,159,312.0
Van Wert County,Ohio,77.6755628862309,39,161,228.0
Vinton County,Ohio,74.669985716249,39,163,135.0
Warren County,Ohio,79.3300327822445,39,165,1362.0
Washington County,Ohio,76.9030081612479,39,167,565.0
Wayne County,Ohio,78.1925107836512,39,169,1250.0
Williams County,Ohio,77.8402515655423,39,171,344.0
Wood County,Ohio,78.7653626428979,39,173,1086.0
Wyandot County,Ohio,77.7680257655848,39,175,138.0
Adair County,Oklahoma,73.1135695295482,40,001,193.0
Alfalfa County,Oklahoma,77.6896178605976,40,003,27.0
Atoka County,Oklahoma,75.0407707373783,40,005,129.0
Beaver County,Oklahoma,77.7385088343713,40,007,16.0
Beckham County,Oklahoma,73.6137144847369,40,009,212.0
Blaine County,Oklahoma,74.2099407679317,40,011,41.0
Bryan County,Oklahoma,75.0322219927298,40,013,351.0
Caddo County,Oklahoma,72.5340567055229,40,015,113.0
Canadian County,Oklahoma,77.996892094783,40,017,724.0
Carter County,Oklahoma,73.515527433508,40,019,384.0
Cherokee County,Oklahoma,74.9429921156508,40,021,364.0
Choctaw County,Oklahoma,72.2920858999688,40,023,105.0
Cimarron County,Oklahoma,76.8342302119871,40,025,0.0
Cleveland County,Oklahoma,78.5036470525853,40,027,3040.0
Coal County,Oklahoma,72.6745479308155,40,029,58.0
Comanche County,Oklahoma,75.8542842194217,40,031,1629.0
Cotton County,Oklahoma,74.3128146173212,40,033,17.0
Craig County,Oklahoma,73.8717166462499,40,035,121.0
Creek County,Oklahoma,74.1829894424951,40,037,387.0
Custer County,Oklahoma,74.6682912105232,40,039,155.0
Delaware County,Oklahoma,75.8652763157019,40,041,357.0
Dewey County,Oklahoma,74.2524008135381,40,043,31.0
Ellis County,Oklahoma,75.9868200307798,40,045,13.0
Garfield County,Oklahoma,75.4499235237751,40,047,683.0
Garvin County,Oklahoma,72.9235063523563,40,049,158.0
Grady County,Oklahoma,75.7611268024507,40,051,381.0
Grant County,Oklahoma,75.4764601186249,40,053,24.0
Greer County,Oklahoma,75.0472441703021,40,055,7.0
Harmon County,Oklahoma,75.3832430989234,40,057,4.0
Harper County,Oklahoma,76.3353114968231,40,059,9.0
Haskell County,Oklahoma,73.8715600294793,40,061,137.0
Hughes County,Oklahoma,72.3245894034536,40,063,58.0
Jackson County,Oklahoma,75.1558164301613,40,065,315.0
Jefferson County,Oklahoma,73.2754787318329,40,067,56.0
Johnston County,Oklahoma,73.1275186290183,40,069,124.0
Kay County,Oklahoma,74.3234183004544,40,071,408.0
Kingfisher County,Oklahoma,76.9274668611739,40,073,37.0
Kiowa County,Oklahoma,72.2610261685507,40,075,38.0
Latimer County,Oklahoma,74.6420323648894,40,077,81.0
Le Flore County,Oklahoma,73.3736273999494,40,079,312.0
Lincoln County,Oklahoma,75.0153566264302,40,081,204.0
Logan County,Oklahoma,78.174909683236,40,083,124.0
Love County,Oklahoma,74.8964784945467,40,085,16.0
McClain County,Oklahoma,76.2084545110764,40,087,138.0
McCurtain County,Oklahoma,72.5692921859891,40,089,216.0
McIntosh County,Oklahoma,73.4657849224402,40,091,86.0
Major County,Oklahoma,76.1991888393614,40,093,22.0
Marshall County,Oklahoma,76.0576881039735,40,095,94.0
Mayes County,Oklahoma,74.5258462021255,40,097,298.0
Murray County,Oklahoma,73.5830307554357,40,099,42.0
Muskogee County,Oklahoma,72.5962121674358,40,101,728.0
Noble County,Oklahoma,75.928675047046,40,103,70.0
Nowata County,Oklahoma,74.8414439709409,40,105,51.0
Okfuskee County,Oklahoma,71.4374634572384,40,107,44.0
Oklahoma County,Oklahoma,75.6793617331522,40,109,10021.0
Okmulgee County,Oklahoma,72.9739673418664,40,111,346.0
Osage County,Oklahoma,77.3857394384704,40,113,233.0
Ottawa County,Oklahoma,73.0090310112859,40,115,308.0
Pawnee County,Oklahoma,74.027347539534,40,117,109.0
Payne County,Oklahoma,77.9551009098237,40,119,883.0
Pittsburg County,Oklahoma,73.3203812116478,40,121,341.0
Pontotoc County,Oklahoma,74.2386229372995,40,123,382.0
Pottawatomie County,Oklahoma,73.7616520154945,40,125,562.0
Pushmataha County,Oklahoma,73.471838898745,40,127,102.0
Roger Mills County,Oklahoma,77.1110872827573,40,129,8.0
Rogers County,Oklahoma,77.118571578731,40,131,428.0
Seminole County,Oklahoma,71.6192498209893,40,133,137.0
Sequoyah County,Oklahoma,73.5807807078208,40,135,359.0
Stephens County,Oklahoma,74.7462526616444,40,137,362.0
Texas County,Oklahoma,76.3381005127377,40,139,98.0
Tillman County,Oklahoma,74.7988852265722,40,141,31.0
Tulsa County,Oklahoma,76.3444838439346,40,143,7684.0
Wagoner County,Oklahoma,78.0059363061427,40,145,449.0
Washington County,Oklahoma,76.6273174005861,40,147,465.0
Washita County,Oklahoma,75.2143711458053,40,149,95.0
Woods County,Oklahoma,76.7305870069482,40,151,30.0
Woodward County,Oklahoma,76.1960287620037,40,153,132.0
Baker County,Oregon,77.996919912269,41,001,145.0
Benton County,Oregon,82.6178455474511,41,003,895.0
Clackamas County,Oregon,80.8249967017429,41,005,4335.0
Clatsop County,Oregon,78.6600734844518,41,007,521.0
Columbia County,Oregon,79.2025172236467,41,009,498.0
Coos County,Oregon,76.4871689424455,41,011,766.0
Crook County,Oregon,78.8786421213827,41,013,189.0
Curry County,Oregon,76.7726203581345,41,015,413.0
Deschutes County,Oregon,81.0164469311303,41,017,2301.0
Douglas County,Oregon,77.0875478831296,41,019,1099.0
Gilliam County,Oregon,80.7992612752123,41,021,27.0
Grant County,Oregon,80.0194751928997,41,023,58.0
Harney County,Oregon,78.4022211699678,41,025,72.0
Hood River County,Oregon,80.3995267660117,41,027,229.0
Jackson County,Oregon,78.8070086757094,41,029,2218.0
Jefferson County,Oregon,77.7482798844311,41,031,174.0
Josephine County,Oregon,76.4911842910093,41,033,971.0
Klamath County,Oregon,76.3676130151181,41,035,774.0
Lake County,Oregon,77.9486735410351,41,037,91.0
Lane County,Oregon,79.0750016200977,41,039,5025.0
Lincoln County,Oregon,77.8550769963626,41,041,691.0
Linn County,Oregon,78.0328838793435,41,043,1522.0
Malheur County,Oregon,77.9491332286679,41,045,294.0
Marion County,Oregon,79.3157460294579,41,047,4324.0
Morrow County,Oregon,79.6583477395111,41,049,91.0
Multnomah County,Oregon,79.4409102881499,41,051,11199.0
Polk County,Oregon,80.3507650785301,41,053,1147.0
Sherman County,Oregon,80.9998979214165,41,055,15.0
Tillamook County,Oregon,79.0711073991688,41,057,212.0
Umatilla County,Oregon,78.4032349023763,41,059,763.0
Union County,Oregon,79.1550331632619,41,061,320.0
Wallowa County,Oregon,80.1865081857056,41,063,48.0
Wasco County,Oregon,77.5897406295135,41,065,183.0
Washington County,Oregon,82.4309137529451,41,067,7829.0
Wheeler County,Oregon,79.2525917084404,41,069,6.0
Yamhill County,Oregon,79.8396766903874,41,071,725.0
Adams County,Pennsylvania,79.3439739437029,42,001,943.0
Allegheny County,Pennsylvania,78.0306408920515,42,003,14086.0
Armstrong County,Pennsylvania,76.9385308065418,42,005,458.0
Beaver County,Pennsylvania,77.0214996083134,42,007,1776.0
Bedford County,Pennsylvania,78.0849651568801,42,009,273.0
Berks County,Pennsylvania,79.1216853336105,42,011,4565.0
Blair County,Pennsylvania,76.8790274265156,42,013,1338.0
Bradford County,Pennsylvania,78.0034965291339,42,015,553.0
Bucks County,Pennsylvania,79.8153464056334,42,017,5178.0
Butler County,Pennsylvania,78.7450372978333,42,019,1250.0
Cambria County,Pennsylvania,76.409739913782,42,021,1090.0
Cameron County,Pennsylvania,78.5243979714953,42,023,43.0
Carbon County,Pennsylvania,76.6965328927237,42,025,378.0
Centre County,Pennsylvania,82.497319168251,42,027,1663.0
Chester County,Pennsylvania,81.1522422019108,42,029,3482.0
Clarion County,Pennsylvania,78.0224156433016,42,031,363.0
Clearfield County,Pennsylvania,77.7283275595484,42,033,636.0
Clinton County,Pennsylvania,78.2292564523376,42,035,315.0
Columbia County,Pennsylvania,78.4218661538894,42,037,687.0
Crawford County,Pennsylvania,77.085805648734,42,039,767.0
Cumberland County,Pennsylvania,79.9436397737042,42,041,2285.0
Dauphin County,Pennsylvania,78.5253930846544,42,043,3464.0
Delaware County,Pennsylvania,78.3538063047223,42,045,5456.0
Elk County,Pennsylvania,78.0763873521606,42,047,185.0
Erie County,Pennsylvania,77.5698319695671,42,049,2785.0
Fayette County,Pennsylvania,75.432045026914,42,051,1101.0
Forest County,Pennsylvania,76.414137358895,42,053,13.0
Franklin County,Pennsylvania,79.3601355067522,42,055,1405.0
Fulton County,Pennsylvania,77.6899531657243,42,057,64.0
Greene County,Pennsylvania,75.8566932787113,42,059,281.0
Huntingdon County,Pennsylvania,78.7741030302791,42,061,335.0
Indiana County,Pennsylvania,78.0691991070324,42,063,589.0
Jefferson County,Pennsylvania,77.1723288442239,42,065,352.0
Juniata County,Pennsylvania,78.9320298602238,42,067,174.0
Lackawanna County,Pennsylvania,76.872849248509,42,069,2051.0
Lancaster County,Pennsylvania,80.0935615300174,42,071,4880.0
Lawrence County,Pennsylvania,76.7483723650437,42,073,746.0
Lebanon County,Pennsylvania,78.9578136487769,42,075,1206.0
Lehigh County,Pennsylvania,79.2811778503965,42,077,3851.0
Luzerne County,Pennsylvania,76.4705802250471,42,079,3253.0
Lycoming County,Pennsylvania,78.1158359351758,42,081,962.0
McKean County,Pennsylvania,76.7707230203204,42,083,233.0
Mercer County,Pennsylvania,77.1142668778614,42,085,1053.0
Mifflin County,Pennsylvania,78.0131544061174,42,087,497.0
Monroe County,Pennsylvania,78.5877417799,42,089,1246.0
Montgomery County,Pennsylvania,80.6404114978847,42,091,6868.0
Montour County,Pennsylvania,78.2744557609731,42,093,159.0
Northampton County,Pennsylvania,79.9249988807825,42,095,3107.0
Northumberland County,Pennsylvania,77.3860507903055,42,097,924.0
Perry County,Pennsylvania,77.4015580360289,42,099,239.0
Philadelphia County,Pennsylvania,75.9562160755653,42,101,20772.0
Pike County,Pennsylvania,80.3255446614815,42,103,289.0
Potter County,Pennsylvania,78.110570859698,42,105,95.0
Schuylkill County,Pennsylvania,75.9214296147037,42,107,1041.0
Snyder County,Pennsylvania,80.1791677674438,42,109,260.0
Somerset County,Pennsylvania,77.3383795407772,42,111,481.0
Sullivan County,Pennsylvania,76.0911851165755,42,113,18.0
Susquehanna County,Pennsylvania,77.7169685983506,42,115,242.0
Tioga County,Pennsylvania,78.5590318623058,42,117,280.0
Union County,Pennsylvania,81.658958406242,42,119,313.0
Venango County,Pennsylvania,77.2152593238993,42,121,526.0
Warren County,Pennsylvania,77.9094184834213,42,123,364.0
Washington County,Pennsylvania,77.1038385508834,42,125,1684.0
Wayne County,Pennsylvania,77.9192349812545,42,127,247.0
Westmoreland County,Pennsylvania,77.9289501231893,42,129,2752.0
Wyoming County,Pennsylvania,76.8352445222315,42,131,181.0
York County,Pennsylvania,78.8997237434799,42,133,4127.0
Bristol County,Rhode Island,81.1098262003964,44,001,435.0
Kent County,Rhode Island,79.0531361247986,44,003,2066.0
Newport County,Rhode Island,81.4405312041083,44,005,1160.0
Providence County,Rhode Island,79.3359135138866,44,007,10151.0
Washington County,Rhode Island,81.0813431643168,44,009,1215.0
Abbeville County,South Carolina,76.136702918593,45,001,107.0
Aiken County,South Carolina,76.426659455428,45,003,1124.0
Allendale County,South Carolina,72.3761875690276,45,005,34.0
Anderson County,South Carolina,75.5384231944984,45,007,1715.0
Bamberg County,South Carolina,74.1188153277537,45,009,25.0
Barnwell County,South Carolina,73.5889377839758,45,011,295.0
Beaufort County,South Carolina,81.9416104905095,45,013,2425.0
Berkeley County,South Carolina,77.8268532132553,45,015,1743.0
Calhoun County,South Carolina,75.8430697002581,45,017,110.0
Charleston County,South Carolina,78.4275721652351,45,019,4976.0
Cherokee County,South Carolina,73.5931849808359,45,021,512.0
Chester County,South Carolina,73.0069626427971,45,023,262.0
Chesterfield County,South Carolina,74.0184166519553,45,025,277.0
Clarendon County,South Carolina,75.5496600411651,45,027,263.0
Colleton County,South Carolina,72.5927778586408,45,029,363.0
Darlington County,South Carolina,72.9609986224455,45,031,788.0
Dillon County,South Carolina,72.32654404738,45,033,241.0
Dorchester County,South Carolina,77.9497454964773,45,035,1200.0
Edgefield County,South Carolina,78.5889397892428,45,037,126.0
Fairfield County,South Carolina,73.7861140583468,45,039,137.0
Florence County,South Carolina,73.9026652552415,45,041,1534.0
Georgetown County,South Carolina,76.2607600648805,45,043,431.0
Greenville County,South Carolina,77.7971646384794,45,045,4754.0
Greenwood County,South Carolina,76.1595416309071,45,047,1060.0
Hampton County,South Carolina,73.8103571376639,45,049,102.0
Horry County,South Carolina,76.5374285713213,45,051,2903.0
Jasper County,South Carolina,76.9375368402411,45,053,171.0
Kershaw County,South Carolina,75.9625651286687,45,055,348.0
Lancaster County,South Carolina,77.2689854218615,45,057,552.0
Laurens County,South Carolina,73.8582565456948,45,059,472.0
Lee County,South Carolina,72.1244695192006,45,061,72.0
Lexington County,South Carolina,77.5487358403859,45,063,2400.0
McCormick County,South Carolina,76.5685865344738,45,065,67.0
Marion County,South Carolina,71.7402749158016,45,067,145.0
Marlboro County,South Carolina,71.9531010900984,45,069,206.0
Newberry County,South Carolina,75.7697917202741,45,071,434.0
Oconee County,South Carolina,76.4558652022178,45,073,530.0
Orangeburg County,South Carolina,73.6371049475746,45,075,760.0
Pickens County,South Carolina,76.5532385173326,45,077,1250.0
Richland County,South Carolina,77.1030450845974,45,079,4818.0
Saluda County,South Carolina,77.1230549954661,45,081,124.0
Spartanburg County,South Carolina,75.4588429439054,45,083,2999.0
Sumter County,South Carolina,74.950401408865,45,085,1615.0
Union County,South Carolina,73.2511810009674,45,087,187.0
Williamsburg County,South Carolina,72.5773846160692,45,089,165.0
York County,South Carolina,77.4675317193302,45,091,2232.0
Aurora County,South Dakota,79.690853786415,46,003,12.0
Beadle County,South Dakota,78.5816579120526,46,005,242.0
Bennett County,South Dakota,72.6339496264118,46,007,8.0
Bon Homme County,South Dakota,80.3378549244484,46,009,19.0
Brookings County,South Dakota,81.3831435379926,46,011,346.0
Brown County,South Dakota,79.9764442791945,46,013,421.0
Brule County,South Dakota,78.473930022455,46,015,51.0
Buffalo County,South Dakota,69.3584073001174,46,017,14.0
Butte County,South Dakota,77.6574970411211,46,019,113.0
Campbell County,South Dakota,82.100126402413,46,021,1.0
Charles Mix County,South Dakota,77.3663609088223,46,023,50.0
Clark County,South Dakota,79.6893000134143,46,025,21.0
Clay County,South Dakota,79.3103393788872,46,027,129.0
Codington County,South Dakota,80.3419188404434,46,029,294.0
Corson County,South Dakota,70.1749154230784,46,031,37.0
Custer County,South Dakota,79.1714624867631,46,033,41.0
Davison County,South Dakota,78.9843169154607,46,035,306.0
Day County,South Dakota,78.878370850152,46,037,16.0
Deuel County,South Dakota,80.5285675240326,46,039,3.0
Dewey County,South Dakota,69.7527521171877,46,041,48.0
Douglas County,South Dakota,79.5731215072348,46,043,9.0
Edmunds County,South Dakota,80.2471563269423,46,045,25.0
Fall River County,South Dakota,75.3810277225015,46,047,101.0
Faulk County,South Dakota,80.5132308559281,46,049,9.0
Grant County,South Dakota,79.0338988958264,46,051,43.0
Gregory County,South Dakota,77.7300168688977,46,053,47.0
Haakon County,South Dakota,77.4123702696812,46,055,11.0
Hamlin County,South Dakota,78.6837297732904,46,057,31.0
Hand County,South Dakota,80.3514425739594,46,059,25.0
Hanson County,South Dakota,79.4333762862303,46,061,13.0
Harding County,South Dakota,80.8551853267427,46,063,0.0
Hughes County,South Dakota,79.2435751223406,46,065,160.0
Hutchinson County,South Dakota,79.5912150588512,46,067,38.0
Hyde County,South Dakota,78.1238557486479,46,069,5.0
Jerauld County,South Dakota,79.6170193973119,46,073,7.0
Jones County,South Dakota,79.1843597006244,46,075,0.0
Kingsbury County,South Dakota,78.670321960961,46,077,7.0
Lake County,South Dakota,80.753696693006,46,079,101.0
Lawrence County,South Dakota,80.7924881783845,46,081,380.0
Lincoln County,South Dakota,83.7561181207046,46,083,454.0
Lyman County,South Dakota,76.649287539906,46,085,13.0
McCook County,South Dakota,77.7864548077873,46,087,19.0
McPherson County,South Dakota,79.9520995887095,46,089,10.0
Marshall County,South Dakota,80.4614557101275,46,091,41.0
Meade County,South Dakota,78.8709652720581,46,093,301.0
Mellette County,South Dakota,71.279986013005,46,095,3.0
Miner County,South Dakota,78.4771557158374,46,097,0.0
Minnehaha County,South Dakota,78.9838558892631,46,099,2510.0
Moody County,South Dakota,80.1664475899518,46,101,13.0
Pennington County,South Dakota,79.5491791744482,46,103,1256.0
Perkins County,South Dakota,78.4359011734154,46,105,28.0
Potter County,South Dakota,78.5872483955931,46,107,6.0
Roberts County,South Dakota,77.213769711434,46,109,51.0
Sanborn County,South Dakota,78.9795084649975,46,111,21.0
Shannon County,South Dakota,65.3584754318251,46,113,
Spink County,South Dakota,79.3743814331266,46,115,40.0
Stanley County,South Dakota,80.9252607855018,46,117,12.0
Sully County,South Dakota,81.1766937187259,46,119,5.0
Todd County,South Dakota,67.2202053335391,46,121,52.0
Tripp County,South Dakota,77.5873772301426,46,123,7.0
Turner County,South Dakota,79.1456044286069,46,125,37.0
Union County,South Dakota,80.9062801576011,46,127,208.0
Walworth County,South Dakota,77.2804087174709,46,129,60.0
Yankton County,South Dakota,79.618478191426,46,135,206.0
Ziebach County,South Dakota,76.438113179906,46,137,17.0
Jackson County,South Dakota,73.2124609028388,46,071,8.0
Anderson County,Tennessee,75.3608722046448,47,001,683.0
Bedford County,Tennessee,74.8174401794333,47,003,435.0
Benton County,Tennessee,72.5188934491207,47,005,107.0
Bledsoe County,Tennessee,76.5632158503544,47,007,87.0
Blount County,Tennessee,76.9755141775988,47,009,834.0
Bradley County,Tennessee,76.4406677213945,47,011,1155.0
Campbell County,Tennessee,72.361586362337,47,013,314.0
Cannon County,Tennessee,74.5090408722036,47,015,63.0
Carroll County,Tennessee,73.1085496410441,47,017,292.0
Carter County,Tennessee,75.4371033245715,47,019,467.0
Cheatham County,Tennessee,74.4912352731897,47,021,215.0
Chester County,Tennessee,75.9407855644515,47,023,226.0
Claiborne County,Tennessee,72.8769757594757,47,025,188.0
Clay County,Tennessee,73.8771947679885,47,027,27.0
Cocke County,Tennessee,72.1310308886631,47,029,329.0
Coffee County,Tennessee,74.2014153250522,47,031,477.0
Crockett County,Tennessee,74.3556727302732,47,033,97.0
Cumberland County,Tennessee,76.6306457321489,47,035,610.0
Davidson County,Tennessee,76.9695677383129,47,037,10827.0
Decatur County,Tennessee,74.3038880990719,47,039,60.0
DeKalb County,Tennessee,73.5515029051784,47,041,106.0
Dickson County,Tennessee,74.9267876034032,47,043,394.0
Dyer County,Tennessee,73.6657574790289,47,045,565.0
Fayette County,Tennessee,77.3377747139413,47,047,213.0
Fentress County,Tennessee,72.8732036203282,47,049,91.0
Franklin County,Tennessee,75.6910022100413,47,051,233.0
Gibson County,Tennessee,73.4081201817343,47,053,415.0
Giles County,Tennessee,74.7303106985866,47,055,340.0
Grainger County,Tennessee,73.884637950294,47,057,156.0
Greene County,Tennessee,74.3449251998882,47,059,540.0
Grundy County,Tennessee,71.3226006151785,47,061,14.0
Hamblen County,Tennessee,74.5855561096663,47,063,500.0
Hamilton County,Tennessee,77.2584864065116,47,065,3636.0
Hancock County,Tennessee,72.0958415921413,47,067,51.0
Hardeman County,Tennessee,74.3048498406437,47,069,140.0
Hardin County,Tennessee,73.2504898539134,47,071,67.0
Hawkins County,Tennessee,74.5300310075838,47,073,590.0
Haywood County,Tennessee,74.3971545748714,47,075,177.0
Henderson County,Tennessee,74.1041249819757,47,077,159.0
Henry County,Tennessee,74.1424818690479,47,079,340.0
Hickman County,Tennessee,74.3346685029396,47,081,145.0
Houston County,Tennessee,73.951770363997,47,083,22.0
Humphreys County,Tennessee,73.9447044846444,47,085,102.0
Jackson County,Tennessee,73.8942135814772,47,087,113.0
Jefferson County,Tennessee,75.5320963519602,47,089,329.0
Johnson County,Tennessee,74.8669613116652,47,091,42.0
Knox County,Tennessee,76.4469213049055,47,093,5525.0
Lake County,Tennessee,72.2943482476598,47,095,35.0
Lauderdale County,Tennessee,73.5453999863804,47,097,268.0
Lawrence County,Tennessee,74.3425400168531,47,099,426.0
Lewis County,Tennessee,74.435835524579,47,101,167.0
Lincoln County,Tennessee,74.9958146428731,47,103,234.0
Loudon County,Tennessee,77.0828363430694,47,105,360.0
McMinn County,Tennessee,74.3701051150191,47,107,485.0
McNairy County,Tennessee,73.1091615444064,47,109,178.0
Macon County,Tennessee,73.5009407483966,47,111,176.0
Madison County,Tennessee,75.93823135029,47,113,1175.0
Marion County,Tennessee,73.7963439132212,47,115,177.0
Marshall County,Tennessee,75.2746047253145,47,117,350.0
Maury County,Tennessee,75.9932677677319,47,119,1100.0
Meigs County,Tennessee,72.6402923671282,47,121,33.0
Monroe County,Tennessee,74.6052069394792,47,123,417.0
Montgomery County,Tennessee,76.0984879235771,47,125,2279.0
Moore County,Tennessee,78.4723342111941,47,127,8.0
Morgan County,Tennessee,74.3104101409931,47,129,103.0
Obion County,Tennessee,74.812506939622,47,131,322.0
Overton County,Tennessee,73.4542398271868,47,133,73.0
Perry County,Tennessee,73.2502209009251,47,135,45.0
Pickett County,Tennessee,74.9792674843786,47,137,18.0
Polk County,Tennessee,73.7272182186167,47,139,67.0
Putnam County,Tennessee,75.9180363336773,47,141,990.0
Rhea County,Tennessee,74.0910891690683,47,143,299.0
Roane County,Tennessee,74.8110944856205,47,145,550.0
Robertson County,Tennessee,75.6022772111671,47,147,554.0
Rutherford County,Tennessee,77.7773367008557,47,149,3086.0
Scott County,Tennessee,72.4289041405774,47,151,133.0
Sequatchie County,Tennessee,75.5178036720679,47,153,150.0
Sevier County,Tennessee,75.8712949742038,47,155,1164.0
Shelby County,Tennessee,75.4006784060059,47,157,12768.0
Smith County,Tennessee,74.6666107870907,47,159,185.0
Stewart County,Tennessee,74.7017541573976,47,161,121.0
Sullivan County,Tennessee,75.5528698134251,47,163,1433.0
Sumner County,Tennessee,77.8641548926424,47,165,1121.0
Tipton County,Tennessee,75.0190685324868,47,167,601.0
Trousdale County,Tennessee,74.1238059368357,47,169,33.0
Unicoi County,Tennessee,74.0094969216088,47,171,163.0
Union County,Tennessee,73.9407448218881,47,173,80.0
Van Buren County,Tennessee,74.2265159092291,47,175,22.0
Warren County,Tennessee,74.0402042857818,47,177,454.0
Washington County,Tennessee,75.9219191120704,47,179,1266.0
Wayne County,Tennessee,75.0208369198324,47,181,40.0
Weakley County,Tennessee,75.9792735524488,47,183,303.0
White County,Tennessee,73.9353570913638,47,185,152.0
Williamson County,Tennessee,81.8033039516801,47,187,1295.0
Wilson County,Tennessee,78.0785745895351,47,189,1038.0
Anderson County,Texas,73.3564179846563,48,001,444.0
Andrews County,Texas,76.0150723327192,48,003,66.0
Angelina County,Texas,75.7037706171543,48,005,822.0
Aransas County,Texas,75.6576140093994,48,007,133.0
Archer County,Texas,78.6545849933484,48,009,55.0
Armstrong County,Texas,76.4169244726163,48,011,12.0
Atascosa County,Texas,77.258582963744,48,013,308.0
Austin County,Texas,78.417845810019,48,015,120.0
Bailey County,Texas,77.7342246842293,48,017,30.0
Bandera County,Texas,79.5216441799609,48,019,115.0
Bastrop County,Texas,77.5558474714477,48,021,492.0
Baylor County,Texas,74.5909078914176,48,023,14.0
Bee County,Texas,76.514971441143,48,025,157.0
Bell County,Texas,77.734572692837,48,027,4631.0
Bexar County,Texas,78.3219633038494,48,029,20971.0
Blanco County,Texas,78.7395520272794,48,031,41.0
Bosque County,Texas,76.5375409868254,48,035,104.0
Bowie County,Texas,75.1916202678896,48,037,850.0
Brazoria County,Texas,78.6450718236664,48,039,2336.0
Brazos County,Texas,80.2770608930505,48,041,2739.0
Brewster County,Texas,80.8921391556609,48,043,221.0
Briscoe County,Texas,77.9794132024824,48,045,5.0
Brooks County,Texas,75.6423608407779,48,047,19.0
Brown County,Texas,74.8668468257655,48,049,324.0
Burleson County,Texas,77.0474220824839,48,051,86.0
