County,State,State_FIPS,County_FIPS,white_population,total_population,age_60_and_over,housing_cost_burden,median_gross_rent,age_15_to_44_percentage,gini_index,native_american_population,median_household_income,asian_population,per_capita_income,total_population_race,median_home_value,black_population,age_18_and_under_percentage
Fleming County,Kentucky,21,69,,,,,,,,,32677.0,,,,,,
Floyd County,Kentucky,21,71,,,,,,,,,29237.0,,,,,,
Franklin County,Kentucky,21,73,,,,,,,,,47086.0,,,,,,
Fulton County,Kentucky,21,75,,,,,,,,,36813.0,,,,,,
Gallatin County,Kentucky,21,77,,,,,,,,,43860.0,,,,,,
Garrard County,Kentucky,21,79,,,,,,,,,44115.0,,,,,,
Grant County,Kentucky,21,81,,,,,,,,,46011.0,,,,,,
Graves County,Kentucky,21,83,,,,,,,,,36698.0,,,,,,
Grayson County,Kentucky,21,85,,,,,,,,,33290.0,,,,,,
Green County,Kentucky,21,87,,,,,,,,,33573.0,,,,,,
Greenup County,Kentucky,21,89,,,,,,,,,43808.0,,,,,,
Hancock County,Kentucky,21,91,,,,,,,,,48867.0,,,,,,
Hardin County,Kentucky,21,93,,,,,,,,,49257.0,,,,,,
Harlan County,Kentucky,21,95,,,,,,,,,26758.0,,,,,,
Harrison County,Kentucky,21,97,,,,,,,,,36393.0,,,,,,
Hart County,Kentucky,21,99,,,,,,,,,32445.0,,,,,,
Henderson County,Kentucky,21,101,,,,,,,,,42266.0,,,,,,
Henry County,Kentucky,21,103,,,,,,,,,43083.0,,,,,,
Hickman County,Kentucky,21,105,,,,,,,,,36125.0,,,,,,
Hopkins County,Kentucky,21,107,,,,,,,,,40501.0,,,,,,
Jackson County,Kentucky,21,109,,,,,,,,,22213.0,,,,,,
Jefferson County,Kentucky,21,111,,,,,,,,,46701.0,,,,,,
Jessamine County,Kentucky,21,113,,,,,,,,,48299.0,,,,,,
Johnson County,Kentucky,21,115,,,,,,,,,34466.0,,,,,,
Kenton County,Kentucky,21,117,,,,,,,,,53900.0,,,,,,
Knott County,Kentucky,21,119,,,,,,,,,32482.0,,,,,,
Knox County,Kentucky,21,121,,,,,,,,,24193.0,,,,,,
Larue County,Kentucky,21,123,,,,,,,,,39103.0,,,,,,
Laurel County,Kentucky,21,125,,,,,,,,,36835.0,,,,,,
Lawrence County,Kentucky,21,127,,,,,,,,,32622.0,,,,,,
Lee County,Kentucky,21,129,,,,,,,,,22789.0,,,,,,
Leslie County,Kentucky,21,131,,,,,,,,,26386.0,,,,,,
Letcher County,Kentucky,21,133,,,,,,,,,29532.0,,,,,,
Lewis County,Kentucky,21,135,,,,,,,,,27311.0,,,,,,
Lincoln County,Kentucky,21,137,,,,,,,,,34454.0,,,,,,
Livingston County,Kentucky,21,139,,,,,,,,,40101.0,,,,,,
Logan County,Kentucky,21,141,,,,,,,,,35962.0,,,,,,
Lyon County,Kentucky,21,143,,,,,,,,,38414.0,,,,,,
McCracken County,Kentucky,21,145,,,,,,,,,44757.0,,,,,,
McCreary County,Kentucky,21,147,,,,,,,,,21758.0,,,,,,
McLean County,Kentucky,21,149,,,,,,,,,40563.0,,,,,,
Madison County,Kentucky,21,151,,,,,,,,,42020.0,,,,,,
Magoffin County,Kentucky,21,153,,,,,,,,,25461.0,,,,,,
Marion County,Kentucky,21,155,,,,,,,,,37710.0,,,,,,
Marshall County,Kentucky,21,157,,,,,,,,,44802.0,,,,,,
Martin County,Kentucky,21,159,,,,,,,,,25340.0,,,,,,
Mason County,Kentucky,21,161,,,,,,,,,39192.0,,,,,,
Meade County,Kentucky,21,163,,,,,,,,,45629.0,,,,,,
Menifee County,Kentucky,21,165,,,,,,,,,25988.0,,,,,,
Mercer County,Kentucky,21,167,,,,,,,,,44431.0,,,,,,
Metcalfe County,Kentucky,21,169,,,,,,,,,34100.0,,,,,,
Monroe County,Kentucky,21,171,,,,,,,,,27586.0,,,,,,
Montgomery County,Kentucky,21,173,,,,,,,,,35832.0,,,,,,
Morgan County,Kentucky,21,175,,,,,,,,,29154.0,,,,,,
Muhlenberg County,Kentucky,21,177,,,,,,,,,38835.0,,,,,,
Nelson County,Kentucky,21,179,,,,,,,,,43722.0,,,,,,
Nicholas County,Kentucky,21,181,,,,,,,,,41832.0,,,,,,
Ohio County,Kentucky,21,183,,,,,,,,,38286.0,,,,,,
Oldham County,Kentucky,21,185,,,,,,,,,83164.0,,,,,,
Owen County,Kentucky,21,187,,,,,,,,,41719.0,,,,,,
Owsley County,Kentucky,21,189,,,,,,,,,19624.0,,,,,,
Pendleton County,Kentucky,21,191,,,,,,,,,48761.0,,,,,,
Perry County,Kentucky,21,193,,,,,,,,,32676.0,,,,,,
Pike County,Kentucky,21,195,,,,,,,,,33227.0,,,,,,
Powell County,Kentucky,21,197,,,,,,,,,27555.0,,,,,,
Pulaski County,Kentucky,21,199,,,,,,,,,32788.0,,,,,,
Robertson County,Kentucky,21,201,,,,,,,,,29136.0,,,,,,
Rockcastle County,Kentucky,21,203,,,,,,,,,28178.0,,,,,,
Rowan County,Kentucky,21,205,,,,,,,,,33615.0,,,,,,
Russell County,Kentucky,21,207,,,,,,,,,29465.0,,,,,,
Scott County,Kentucky,21,209,,,,,,,,,60553.0,,,,,,
Shelby County,Kentucky,21,211,,,,,,,,,56267.0,,,,,,
Simpson County,Kentucky,21,213,,,,,,,,,40930.0,,,,,,
Spencer County,Kentucky,21,215,,,,,,,,,62652.0,,,,,,
Taylor County,Kentucky,21,217,,,,,,,,,35000.0,,,,,,
Todd County,Kentucky,21,219,,,,,,,,,40011.0,,,,,,
Trigg County,Kentucky,21,221,,,,,,,,,44144.0,,,,,,
Trimble County,Kentucky,21,223,,,,,,,,,52805.0,,,,,,
Union County,Kentucky,21,225,,,,,,,,,37445.0,,,,,,
Warren County,Kentucky,21,227,,,,,,,,,43509.0,,,,,,
Washington County,Kentucky,21,229,,,,,,,,,39748.0,,,,,,
Wayne County,Kentucky,21,231,,,,,,,,,27646.0,,,,,,
Webster County,Kentucky,21,233,,,,,,,,,41138.0,,,,,,
Whitley County,Kentucky,21,235,,,,,,,,,29876.0,,,,,,
Wolfe County,Kentucky,21,237,,,,,,,,,21168.0,,,,,,
Woodford County,Kentucky,21,239,,,,,,,,,56672.0,,,,,,
Acadia Parish,Louisiana,22,1,,,,,,,,,38686.0,,,,,,
Allen Parish,Louisiana,22,3,,,,,,,,,38899.0,,,,,,
Ascension Parish,Louisiana,22,5,,,,,,,,,67688.0,,,,,,
Assumption Parish,Louisiana,22,7,,,,,,,,,46410.0,,,,,,
Avoyelles Parish,Louisiana,22,9,,,,,,,,,34512.0,,,,,,
Beauregard Parish,Louisiana,22,11,,,,,,,,,46762.0,,,,,,
Bienville Parish,Louisiana,22,13,,,,,,,,,31229.0,,,,,,
Bossier Parish,Louisiana,22,15,,,,,,,,,53070.0,,,,,,
Caddo Parish,Louisiana,22,17,,,,,,,,,40497.0,,,,,,
Calcasieu Parish,Louisiana,22,19,,,,,,,,,44247.0,,,,,,
Caldwell Parish,Louisiana,22,21,,,,,,,,,40181.0,,,,,,
Cameron Parish,Louisiana,22,23,,,,,,,,,62353.0,,,,,,
Catahoula Parish,Louisiana,22,25,,,,,,,,,38205.0,,,,,,
Claiborne Parish,Louisiana,22,27,,,,,,,,,32316.0,,,,,,
Concordia Parish,Louisiana,22,29,,,,,,,,,28971.0,,,,,,
De Soto Parish,Louisiana,22,31,,,,,,,,,40200.0,,,,,,
East Baton Rouge Parish,Louisiana,22,33,,,,,,,,,48274.0,,,,,,
East Carroll Parish,Louisiana,22,35,,,,,,,,,25413.0,,,,,,
East Feliciana Parish,Louisiana,22,37,,,,,,,,,43868.0,,,,,,
Evangeline Parish,Louisiana,22,39,,,,,,,,,32125.0,,,,,,
Franklin Parish,Louisiana,22,41,,,,,,,,,32981.0,,,,,,
Grant Parish,Louisiana,22,43,,,,,,,,,38739.0,,,,,,
Iberia Parish,Louisiana,22,45,,,,,,,,,44611.0,,,,,,
Iberville Parish,Louisiana,22,47,,,,,,,,,44037.0,,,,,,
Jackson Parish,Louisiana,22,49,,,,,,,,,38757.0,,,,,,
Jefferson Parish,Louisiana,22,51,,,,,,,,,48522.0,,,,,,
Jefferson Davis Parish,Louisiana,22,53,,,,,,,,,41777.0,,,,,,
Lafayette Parish,Louisiana,22,55,,,,,,,,,49705.0,,,,,,
Lafourche Parish,Louisiana,22,57,,,,,,,,,50574.0,,,,,,
LaSalle Parish,Louisiana,22,59,,,,,,,,,43641.0,,,,,,
Lincoln Parish,Louisiana,22,61,,,,,,,,,35433.0,,,,,,
Livingston Parish,Louisiana,22,63,,,,,,,,,57150.0,,,,,,
Madison Parish,Louisiana,22,65,,,,,,,,,24700.0,,,,,,
Morehouse Parish,Louisiana,22,67,,,,,,,,,31447.0,,,,,,
Natchitoches Parish,Louisiana,22,69,,,,,,,,,32649.0,,,,,,
Orleans Parish,Louisiana,22,71,,,,,,,,,36681.0,,,,,,
Ouachita Parish,Louisiana,22,73,,,,,,,,,38899.0,,,,,,
Plaquemines Parish,Louisiana,22,75,,,,,,,,,57386.0,,,,,,
Pointe Coupee Parish,Louisiana,22,77,,,,,,,,,45196.0,,,,,,
Rapides Parish,Louisiana,22,79,,,,,,,,,40946.0,,,,,,
Red River Parish,Louisiana,22,81,,,,,,,,,36591.0,,,,,,
Richland Parish,Louisiana,22,83,,,,,,,,,39493.0,,,,,,
Sabine Parish,Louisiana,22,85,,,,,,,,,36914.0,,,,,,
Saint Bernard Parish,Louisiana,22,87,,,,,,,,,40590.0,,,,,,
Saint Charles Parish,Louisiana,22,89,,,,,,,,,59197.0,,,,,,
Saint Helena Parish,Louisiana,22,91,,,,,,,,,32460.0,,,,,,
Saint James Parish,Louisiana,22,93,,,,,,,,,53728.0,,,,,,
Saint John the Baptist Parish,Louisiana,22,95,,,,,,,,,51040.0,,,,,,
Saint Landry Parish,Louisiana,22,97,,,,,,,,,36183.0,,,,,,
Saint Martin Parish,Louisiana,22,99,,,,,,,,,41137.0,,,,,,
Saint Mary Parish,Louisiana,22,101,,,,,,,,,40738.0,,,,,,
Saint Tammany Parish,Louisiana,22,103,,,,,,,,,60813.0,,,,,,
Tangipahoa Parish,Louisiana,22,105,,,,,,,,,40491.0,,,,,,
Tensas Parish,Louisiana,22,107,,,,,,,,,29888.0,,,,,,
Terrebonne Parish,Louisiana,22,109,,,,,,,,,49545.0,,,,,,
Union Parish,Louisiana,22,111,,,,,,,,,36507.0,,,,,,
Vermilion Parish,Louisiana,22,113,,,,,,,,,44339.0,,,,,,
Vernon Parish,Louisiana,22,115,,,,,,,,,46260.0,,,,,,
Washington Parish,Louisiana,22,117,,,,,,,,,30490.0,,,,,,
Webster Parish,Louisiana,22,119,,,,,,,,,35896.0,,,,,,
West Baton Rouge Parish,Louisiana,22,121,,,,,,,,,50788.0,,,,,,
West Carroll Parish,Louisiana,22,123,,,,,,,,,33665.0,,,,,,
West Feliciana Parish,Louisiana,22,125,,,,,,,,,58212.0,,,,,,
Winn Parish,Louisiana,22,127,,,,,,,,,33853.0,,,,,,
Androscoggin County,Maine,23,1,,,,,,,,,44826.0,,,,,,
Aroostook County,Maine,23,3,,,,,,,,,37434.0,,,,,,
Cumberland County,Maine,23,5,,,,,,,,,57159.0,,,,,,
Franklin County,Maine,23,7,,,,,,,,,39416.0,,,,,,
Hancock County,Maine,23,9,,,,,,,,,48635.0,,,,,,
Kennebec County,Maine,23,11,,,,,,,,,47424.0,,,,,,
Knox County,Maine,23,13,,,,,,,,,47714.0,,,,,,
Lincoln County,Maine,23,15,,,,,,,,,50494.0,,,,,,
Oxford County,Maine,23,17,,,,,,,,,41434.0,,,,,,
Penobscot County,Maine,23,19,,,,,,,,,43382.0,,,,,,
Piscataquis County,Maine,23,21,,,,,,,,,36606.0,,,,,,
Sagadahoc County,Maine,23,23,,,,,,,,,55634.0,,,,,,
Somerset County,Maine,23,25,,,,,,,,,38141.0,,,,,,
Waldo County,Maine,23,27,,,,,,,,,42238.0,,,,,,
Washington County,Maine,23,29,,,,,,,,,36486.0,,,,,,
York County,Maine,23,31,,,,,,,,,56656.0,,,,,,
Allegany County,Maryland,24,1,,,,,,,,,39087.0,,,,,,
Anne Arundel County,Maryland,24,3,,,,,,,,,86987.0,,,,,,
Baltimore County,Maryland,24,5,,,,,,,,,66068.0,,,,,,
Calvert County,Maryland,24,9,,,,,,,,,92395.0,,,,,,
Caroline County,Maryland,24,11,,,,,,,,,60735.0,,,,,,
Carroll County,Maryland,24,13,,,,,,,,,83155.0,,,,,,
Cecil County,Maryland,24,15,,,,,,,,,66025.0,,,,,,
Charles County,Maryland,24,17,,,,,,,,,93063.0,,,,,,
Dorchester County,Maryland,24,19,,,,,,,,,46199.0,,,,,,
Frederick County,Maryland,24,21,,,,,,,,,83706.0,,,,,,
Garrett County,Maryland,24,23,,,,,,,,,45354.0,,,,,,
Harford County,Maryland,24,25,,,,,,,,,80441.0,,,,,,
Howard County,Maryland,24,27,,,,,,,,,107821.0,,,,,,
Kent County,Maryland,24,29,,,,,,,,,54614.0,,,,,,
Queen Anne's County,Maryland,24,35,,,,,,,,,86013.0,,,,,,
Saint Mary's County,Maryland,24,37,,,,,,,,,85032.0,,,,,,
Somerset County,Maryland,24,39,,,,,,,,,41558.0,,,,,,
Talbot County,Maryland,24,41,,,,,,,,,62942.0,,,,,,
Washington County,Maryland,24,43,,,,,,,,,54561.0,,,,,,
Wicomico County,Maryland,24,45,,,,,,,,,50639.0,,,,,,
Worcester County,Maryland,24,47,,,,,,,,,58138.0,,,,,,
Baltimore City,Maryland,24,510,,,,,,,,,40803.0,,,,,,
Montgomery County,Maryland,24,31,,,,,,,,,96985.0,,,,,,
Prince George's County,Maryland,24,33,,,,,,,,,73568.0,,,,,,
Barnstable County,Massachusetts,25,1,,,,,,,,,60424.0,,,,,,
Berkshire County,Massachusetts,25,3,,,,,,,,,47513.0,,,,,,
Bristol County,Massachusetts,25,5,,,,,,,,,55995.0,,,,,,
Dukes County,Massachusetts,25,7,,,,,,,,,65896.0,,,,,,
Essex County,Massachusetts,25,9,,,,,,,,,66918.0,,,,,,
Franklin County,Massachusetts,25,11,,,,,,,,,53298.0,,,,,,
Hampden County,Massachusetts,25,13,,,,,,,,,49729.0,,,,,,
Hampshire County,Massachusetts,25,15,,,,,,,,,61264.0,,,,,,
Middlesex County,Massachusetts,25,17,,,,,,,,,81420.0,,,,,,
Nantucket County,Massachusetts,25,19,,,,,,,,,83546.0,,,,,,
Norfolk County,Massachusetts,25,21,,,,,,,,,84087.0,,,,,,
Plymouth County,Massachusetts,25,23,,,,,,,,,74722.0,,,,,,
Suffolk County,Massachusetts,25,25,,,,,,,,,52700.0,,,,,,
Worcester County,Massachusetts,25,27,,,,,,,,,65968.0,,,,,,
Alcona County,Michigan,26,1,,,,,,,,,36931.0,,,,,,
Alger County,Michigan,26,3,,,,,,,,,38348.0,,,,,,
Allegan County,Michigan,26,5,,,,,,,,,51030.0,,,,,,
Alpena County,Michigan,26,7,,,,,,,,,38900.0,,,,,,
Antrim County,Michigan,26,9,,,,,,,,,43171.0,,,,,,
Arenac County,Michigan,26,11,,,,,,,,,36937.0,,,,,,
Baraga County,Michigan,26,13,,,,,,,,,39594.0,,,,,,
Barry County,Michigan,26,15,,,,,,,,,53541.0,,,,,,
Bay County,Michigan,26,17,,,,,,,,,46068.0,,,,,,
Benzie County,Michigan,26,19,,,,,,,,,47491.0,,,,,,
Berrien County,Michigan,26,21,,,,,,,,,43471.0,,,,,,
Branch County,Michigan,26,23,,,,,,,,,42995.0,,,,,,
Calhoun County,Michigan,26,25,,,,,,,,,42164.0,,,,,,
Cass County,Michigan,26,27,,,,,,,,,45462.0,,,,,,
Charlevoix County,Michigan,26,29,,,,,,,,,47177.0,,,,,,
Cheboygan County,Michigan,26,31,,,,,,,,,38166.0,,,,,,
Chippewa County,Michigan,26,33,,,,,,,,,41114.0,,,,,,
Clare County,Michigan,26,35,,,,,,,,,33334.0,,,,,,
Clinton County,Michigan,26,37,,,,,,,,,58231.0,,,,,,
Crawford County,Michigan,26,39,,,,,,,,,39982.0,,,,,,
Delta County,Michigan,26,41,,,,,,,,,42504.0,,,,,,
Dickinson County,Michigan,26,43,,,,,,,,,44272.0,,,,,,
Eaton County,Michigan,26,45,,,,,,,,,55301.0,,,,,,
Emmet County,Michigan,26,47,,,,,,,,,50686.0,,,,,,
Genesee County,Michigan,26,49,,,,,,,,,42730.0,,,,,,
Gladwin County,Michigan,26,51,,,,,,,,,38571.0,,,,,,
Gogebic County,Michigan,26,53,,,,,,,,,34397.0,,,,,,
Grand Traverse County,Michigan,26,55,,,,,,,,,51641.0,,,,,,
Gratiot County,Michigan,26,57,,,,,,,,,40224.0,,,,,,
Hillsdale County,Michigan,26,59,,,,,,,,,42668.0,,,,,,
Houghton County,Michigan,26,61,,,,,,,,,34453.0,,,,,,
Huron County,Michigan,26,63,,,,,,,,,40349.0,,,,,,
Ingham County,Michigan,26,65,,,,,,,,,45567.0,,,,,,
Ionia County,Michigan,26,67,,,,,,,,,47580.0,,,,,,
Iosco County,Michigan,26,69,,,,,,,,,35396.0,,,,,,
Iron County,Michigan,26,71,,,,,,,,,35551.0,,,,,,
Isabella County,Michigan,26,73,,,,,,,,,35927.0,,,,,,
Jackson County,Michigan,26,75,,,,,,,,,46572.0,,,,,,
Kalamazoo County,Michigan,26,77,,,,,,,,,46011.0,,,,,,
Kalkaska County,Michigan,26,79,,,,,,,,,39849.0,,,,,,
Kent County,Michigan,26,81,,,,,,,,,51030.0,,,,,,
Keweenaw County,Michigan,26,83,,,,,,,,,42406.0,,,,,,
Lake County,Michigan,26,85,,,,,,,,,30390.0,,,,,,
Lapeer County,Michigan,26,87,,,,,,,,,52369.0,,,,,,
Leelanau County,Michigan,26,89,,,,,,,,,53982.0,,,,,,
Lenawee County,Michigan,26,91,,,,,,,,,48528.0,,,,,,
Livingston County,Michigan,26,93,,,,,,,,,72396.0,,,,,,
Luce County,Michigan,26,95,,,,,,,,,42414.0,,,,,,
Mackinac County,Michigan,26,97,,,,,,,,,38507.0,,,,,,
Macomb County,Michigan,26,99,,,,,,,,,53628.0,,,,,,
Manistee County,Michigan,26,101,,,,,,,,,41228.0,,,,,,
Marquette County,Michigan,26,103,,,,,,,,,45349.0,,,,,,
Mason County,Michigan,26,105,,,,,,,,,40957.0,,,,,,
Mecosta County,Michigan,26,107,,,,,,,,,38332.0,,,,,,
Menominee County,Michigan,26,109,,,,,,,,,40865.0,,,,,,
Midland County,Michigan,26,111,,,,,,,,,52947.0,,,,,,
Missaukee County,Michigan,26,113,,,,,,,,,40406.0,,,,,,
Monroe County,Michigan,26,115,,,,,,,,,54588.0,,,,,,
Montcalm County,Michigan,26,117,,,,,,,,,40707.0,,,,,,
Montmorency County,Michigan,26,119,,,,,,,,,34955.0,,,,,,
Muskegon County,Michigan,26,121,,,,,,,,,40843.0,,,,,,
Newaygo County,Michigan,26,123,,,,,,,,,43180.0,,,,,,
Oakland County,Michigan,26,125,,,,,,,,,65637.0,,,,,,
Oceana County,Michigan,26,127,,,,,,,,,39667.0,,,,,,
Ogemaw County,Michigan,26,129,,,,,,,,,35320.0,,,,,,
Ontonagon County,Michigan,26,131,,,,,,,,,33769.0,,,,,,
Osceola County,Michigan,26,133,,,,,,,,,37825.0,,,,,,
Oscoda County,Michigan,26,135,,,,,,,,,33942.0,,,,,,
Otsego County,Michigan,26,137,,,,,,,,,47140.0,,,,,,
Ottawa County,Michigan,26,139,,,,,,,,,55760.0,,,,,,
Presque Isle County,Michigan,26,141,,,,,,,,,39109.0,,,,,,
Roscommon County,Michigan,26,143,,,,,,,,,34765.0,,,,,,
Saginaw County,Michigan,26,145,,,,,,,,,42828.0,,,,,,
Saint Clair County,Michigan,26,147,,,,,,,,,47877.0,,,,,,
Saint Joseph County,Michigan,26,149,,,,,,,,,44214.0,,,,,,
Sanilac County,Michigan,26,151,,,,,,,,,40019.0,,,,,,
Schoolcraft County,Michigan,26,153,,,,,,,,,37468.0,,,,,,
Shiawassee County,Michigan,26,155,,,,,,,,,47106.0,,,,,,
Tuscola County,Michigan,26,157,,,,,,,,,43463.0,,,,,,
Van Buren County,Michigan,26,159,,,,,,,,,44425.0,,,,,,
Washtenaw County,Michigan,26,161,,,,,,,,,59063.0,,,,,,
Wayne County,Michigan,26,163,,,,,,,,,41504.0,,,,,,
Wexford County,Michigan,26,165,,,,,,,,,40660.0,,,,,,
Aitkin County,Minnesota,27,1,,,,,,,,,41191.0,,,,,,
Anoka County,Minnesota,27,3,,,,,,,,,69916.0,,,,,,
Becker County,Minnesota,27,5,,,,,,,,,49159.0,,,,,,
Beltrami County,Minnesota,27,7,,,,,,,,,44038.0,,,,,,
Benton County,Minnesota,27,9,,,,,,,,,51365.0,,,,,,
Big Stone County,Minnesota,27,11,,,,,,,,,45545.0,,,,,,
Blue Earth County,Minnesota,27,13,,,,,,,,,49306.0,,,,,,
Brown County,Minnesota,27,15,,,,,,,,,47915.0,,,,,,
Carlton County,Minnesota,27,17,,,,,,,,,52943.0,,,,,,
Carver County,Minnesota,27,19,,,,,,,,,83275.0,,,,,,
Cass County,Minnesota,27,21,,,,,,,,,43992.0,,,,,,
Chippewa County,Minnesota,27,23,,,,,,,,,46579.0,,,,,,
Chisago County,Minnesota,27,25,,,,,,,,,66592.0,,,,,,
Clay County,Minnesota,27,27,,,,,,,,,52136.0,,,,,,
Clearwater County,Minnesota,27,29,,,,,,,,,41896.0,,,,,,
Cook County,Minnesota,27,31,,,,,,,,,50309.0,,,,,,
Cottonwood County,Minnesota,27,33,,,,,,,,,43225.0,,,,,,
Crow Wing County,Minnesota,27,35,,,,,,,,,46822.0,,,,,,
Dakota County,Minnesota,27,37,,,,,,,,,73288.0,,,,,,
Dodge County,Minnesota,27,39,,,,,,,,,66959.0,,,,,,
Douglas County,Minnesota,27,41,,,,,,,,,50365.0,,,,,,
Faribault County,Minnesota,27,43,,,,,,,,,43835.0,,,,,,
Fillmore County,Minnesota,27,45,,,,,,,,,48717.0,,,,,,
Freeborn County,Minnesota,27,47,,,,,,,,,43962.0,,,,,,
Goodhue County,Minnesota,27,49,,,,,,,,,55603.0,,,,,,
Grant County,Minnesota,27,51,,,,,,,,,47333.0,,,,,,
Hennepin County,Minnesota,27,53,,,,,,,,,63559.0,,,,,,
Houston County,Minnesota,27,55,,,,,,,,,53453.0,,,,,,
Hubbard County,Minnesota,27,57,,,,,,,,,45623.0,,,,,,
Isanti County,Minnesota,27,59,,,,,,,,,58775.0,,,,,,
Itasca County,Minnesota,27,61,,,,,,,,,46180.0,,,,,,
Jackson County,Minnesota,27,63,,,,,,,,,49886.0,,,,,,
Kanabec County,Minnesota,27,65,,,,,,,,,46323.0,,,,,,
Kandiyohi County,Minnesota,27,67,,,,,,,,,50156.0,,,,,,
Kittson County,Minnesota,27,69,,,,,,,,,49301.0,,,,,,
Koochiching County,Minnesota,27,71,,,,,,,,,40167.0,,,,,,
Lac qui Parle County,Minnesota,27,73,,,,,,,,,50203.0,,,,,,
Lake County,Minnesota,27,75,,,,,,,,,47210.0,,,,,,
Lake of the Woods County,Minnesota,27,77,,,,,,,,,41979.0,,,,,,
Le Sueur County,Minnesota,27,79,,,,,,,,,57831.0,,,,,,
Lincoln County,Minnesota,27,81,,,,,,,,,47778.0,,,,,,
Lyon County,Minnesota,27,83,,,,,,,,,47256.0,,,,,,
McLeod County,Minnesota,27,85,,,,,,,,,55275.0,,,,,,
Mahnomen County,Minnesota,27,87,,,,,,,,,39442.0,,,,,,
Marshall County,Minnesota,27,89,,,,,,,,,51000.0,,,,,,
Martin County,Minnesota,27,91,,,,,,,,,46790.0,,,,,,
Meeker County,Minnesota,27,93,,,,,,,,,52705.0,,,,,,
Mille Lacs County,Minnesota,27,95,,,,,,,,,46363.0,,,,,,
Morrison County,Minnesota,27,97,,,,,,,,,47110.0,,,,,,
Mower County,Minnesota,27,99,,,,,,,,,46239.0,,,,,,
Murray County,Minnesota,27,101,,,,,,,,,50039.0,,,,,,
Nicollet County,Minnesota,27,103,,,,,,,,,59490.0,,,,,,
Nobles County,Minnesota,27,105,,,,,,,,,47539.0,,,,,,
Norman County,Minnesota,27,107,,,,,,,,,45000.0,,,,,,
Olmsted County,Minnesota,27,109,,,,,,,,,66667.0,,,,,,
Otter Tail County,Minnesota,27,111,,,,,,,,,47579.0,,,,,,
Pennington County,Minnesota,27,113,,,,,,,,,47880.0,,,,,,
Pine County,Minnesota,27,115,,,,,,,,,44291.0,,,,,,
Pipestone County,Minnesota,27,117,,,,,,,,,44817.0,,,,,,
Polk County,Minnesota,27,119,,,,,,,,,49859.0,,,,,,
Pope County,Minnesota,27,121,,,,,,,,,51148.0,,,,,,
Ramsey County,Minnesota,27,123,,,,,,,,,53152.0,,,,,,
Red Lake County,Minnesota,27,125,,,,,,,,,48750.0,,,,,,
Redwood County,Minnesota,27,127,,,,,,,,,46071.0,,,,,,
Renville County,Minnesota,27,129,,,,,,,,,49800.0,,,,,,
Rice County,Minnesota,27,131,,,,,,,,,60438.0,,,,,,
Rock County,Minnesota,27,133,,,,,,,,,45660.0,,,,,,
Roseau County,Minnesota,27,135,,,,,,,,,50620.0,,,,,,
Saint Louis County,Minnesota,27,137,,,,,,,,,46231.0,,,,,,
Scott County,Minnesota,27,139,,,,,,,,,84571.0,,,,,,
Sherburne County,Minnesota,27,141,,,,,,,,,72041.0,,,,,,
Sibley County,Minnesota,27,143,,,,,,,,,52996.0,,,,,,
Stearns County,Minnesota,27,145,,,,,,,,,53861.0,,,,,,
Steele County,Minnesota,27,147,,,,,,,,,58403.0,,,,,,
Stevens County,Minnesota,27,149,,,,,,,,,52819.0,,,,,,
Swift County,Minnesota,27,151,,,,,,,,,45984.0,,,,,,
Todd County,Minnesota,27,153,,,,,,,,,45287.0,,,,,,
Traverse County,Minnesota,27,155,,,,,,,,,44025.0,,,,,,
Wabasha County,Minnesota,27,157,,,,,,,,,53537.0,,,,,,
Wadena County,Minnesota,27,159,,,,,,,,,35767.0,,,,,,
Waseca County,Minnesota,27,161,,,,,,,,,53433.0,,,,,,
Washington County,Minnesota,27,163,,,,,,,,,80747.0,,,,,,
Watonwan County,Minnesota,27,165,,,,,,,,,49210.0,,,,,,
Wilkin County,Minnesota,27,167,,,,,,,,,52970.0,,,,,,
Winona County,Minnesota,27,169,,,,,,,,,46900.0,,,,,,
Wright County,Minnesota,27,171,,,,,,,,,70930.0,,,,,,
Yellow Medicine County,Minnesota,27,173,,,,,,,,,52134.0,,,,,,
Adams County,Mississippi,28,1,,,,,,,,,27486.0,,,,,,
Alcorn County,Mississippi,28,3,,,,,,,,,32846.0,,,,,,
Amite County,Mississippi,28,5,,,,,,,,,30471.0,,,,,,
Attala County,Mississippi,28,7,,,,,,,,,31102.0,,,,,,
Benton County,Mississippi,28,9,,,,,,,,,26899.0,,,,,,
Bolivar County,Mississippi,28,11,,,,,,,,,27768.0,,,,,,
Calhoun County,Mississippi,28,13,,,,,,,,,30768.0,,,,,,
Carroll County,Mississippi,28,15,,,,,,,,,30568.0,,,,,,
Chickasaw County,Mississippi,28,17,,,,,,,,,31028.0,,,,,,
Choctaw County,Mississippi,28,19,,,,,,,,,30180.0,,,,,,
Claiborne County,Mississippi,28,21,,,,,,,,,24078.0,,,,,,
Clarke County,Mississippi,28,23,,,,,,,,,31831.0,,,,,,
Clay County,Mississippi,28,25,,,,,,,,,31228.0,,,,,,
Coahoma County,Mississippi,28,27,,,,,,,,,25574.0,,,,,,
Copiah County,Mississippi,28,29,,,,,,,,,36645.0,,,,,,
Covington County,Mississippi,28,31,,,,,,,,,32345.0,,,,,,
DeSoto County,Mississippi,28,33,,,,,,,,,58851.0,,,,,,
Forrest County,Mississippi,28,35,,,,,,,,,35459.0,,,,,,
