County,State,State_FIPS,County_FIPS,median_gross_rent,age_15_to_44_percentage,housing_cost_burden,white_population,total_population,age_60_and_over,median_household_income,native_american_population,gini_index,median_home_value,age_18_and_under_percentage,black_population,total_population_race,asian_population,per_capita_income
Fayette County,Iowa,19,65,,,,,,,,9.0,,,,,,,
Floyd County,Iowa,19,67,,,,,,,,57.0,,,,,,,
Franklin County,Iowa,19,69,,,,,,,,10.0,,,,,,,
Fremont County,Iowa,19,71,,,,,,,,35.0,,,,,,,
Greene County,Iowa,19,73,,,,,,,,8.0,,,,,,,
Grundy County,Iowa,19,75,,,,,,,,3.0,,,,,,,
Guthrie County,Iowa,19,77,,,,,,,,33.0,,,,,,,
Hamilton County,Iowa,19,79,,,,,,,,7.0,,,,,,,
Hancock County,Iowa,19,81,,,,,,,,34.0,,,,,,,
Hardin County,Iowa,19,83,,,,,,,,64.0,,,,,,,
Harrison County,Iowa,19,85,,,,,,,,83.0,,,,,,,
Henry County,Iowa,19,87,,,,,,,,72.0,,,,,,,
Howard County,Iowa,19,89,,,,,,,,0.0,,,,,,,
Humboldt County,Iowa,19,91,,,,,,,,30.0,,,,,,,
Ida County,Iowa,19,93,,,,,,,,58.0,,,,,,,
Iowa County,Iowa,19,95,,,,,,,,4.0,,,,,,,
Jackson County,Iowa,19,97,,,,,,,,5.0,,,,,,,
Jasper County,Iowa,19,99,,,,,,,,57.0,,,,,,,
Jefferson County,Iowa,19,101,,,,,,,,1.0,,,,,,,
Johnson County,Iowa,19,103,,,,,,,,277.0,,,,,,,
Jones County,Iowa,19,105,,,,,,,,81.0,,,,,,,
Keokuk County,Iowa,19,107,,,,,,,,10.0,,,,,,,
Kossuth County,Iowa,19,109,,,,,,,,21.0,,,,,,,
Lee County,Iowa,19,111,,,,,,,,77.0,,,,,,,
Linn County,Iowa,19,113,,,,,,,,342.0,,,,,,,
Louisa County,Iowa,19,115,,,,,,,,31.0,,,,,,,
Lucas County,Iowa,19,117,,,,,,,,3.0,,,,,,,
Lyon County,Iowa,19,119,,,,,,,,66.0,,,,,,,
Madison County,Iowa,19,121,,,,,,,,7.0,,,,,,,
Mahaska County,Iowa,19,123,,,,,,,,60.0,,,,,,,
Marion County,Iowa,19,125,,,,,,,,97.0,,,,,,,
Marshall County,Iowa,19,127,,,,,,,,113.0,,,,,,,
Mills County,Iowa,19,129,,,,,,,,107.0,,,,,,,
Mitchell County,Iowa,19,131,,,,,,,,28.0,,,,,,,
Monona County,Iowa,19,133,,,,,,,,231.0,,,,,,,
Monroe County,Iowa,19,135,,,,,,,,0.0,,,,,,,
Montgomery County,Iowa,19,137,,,,,,,,64.0,,,,,,,
Muscatine County,Iowa,19,139,,,,,,,,78.0,,,,,,,
O'Brien County,Iowa,19,141,,,,,,,,42.0,,,,,,,
Osceola County,Iowa,19,143,,,,,,,,5.0,,,,,,,
Page County,Iowa,19,145,,,,,,,,136.0,,,,,,,
Palo Alto County,Iowa,19,147,,,,,,,,14.0,,,,,,,
Plymouth County,Iowa,19,149,,,,,,,,84.0,,,,,,,
Pocahontas County,Iowa,19,151,,,,,,,,0.0,,,,,,,
Polk County,Iowa,19,153,,,,,,,,1378.0,,,,,,,
Pottawattamie County,Iowa,19,155,,,,,,,,326.0,,,,,,,
Poweshiek County,Iowa,19,157,,,,,,,,0.0,,,,,,,
Ringgold County,Iowa,19,159,,,,,,,,17.0,,,,,,,
Sac County,Iowa,19,161,,,,,,,,0.0,,,,,,,
Scott County,Iowa,19,163,,,,,,,,528.0,,,,,,,
Shelby County,Iowa,19,165,,,,,,,,21.0,,,,,,,
Sioux County,Iowa,19,167,,,,,,,,128.0,,,,,,,
Story County,Iowa,19,169,,,,,,,,278.0,,,,,,,
Tama County,Iowa,19,171,,,,,,,,1331.0,,,,,,,
Taylor County,Iowa,19,173,,,,,,,,21.0,,,,,,,
Union County,Iowa,19,175,,,,,,,,38.0,,,,,,,
Van Buren County,Iowa,19,177,,,,,,,,9.0,,,,,,,
Wapello County,Iowa,19,179,,,,,,,,42.0,,,,,,,
Warren County,Iowa,19,181,,,,,,,,82.0,,,,,,,
Washington County,Iowa,19,183,,,,,,,,58.0,,,,,,,
Wayne County,Iowa,19,185,,,,,,,,19.0,,,,,,,
Webster County,Iowa,19,187,,,,,,,,118.0,,,,,,,
Winnebago County,Iowa,19,189,,,,,,,,34.0,,,,,,,
Winneshiek County,Iowa,19,191,,,,,,,,33.0,,,,,,,
Woodbury County,Iowa,19,193,,,,,,,,1857.0,,,,,,,
Worth County,Iowa,19,195,,,,,,,,7.0,,,,,,,
Wright County,Iowa,19,197,,,,,,,,29.0,,,,,,,
Allen County,Kansas,20,1,,,,,,,,14.0,,,,,,,
Anderson County,Kansas,20,3,,,,,,,,277.0,,,,,,,
Atchison County,Kansas,20,5,,,,,,,,82.0,,,,,,,
Barber County,Kansas,20,7,,,,,,,,76.0,,,,,,,
Barton County,Kansas,20,9,,,,,,,,206.0,,,,,,,
Bourbon County,Kansas,20,11,,,,,,,,109.0,,,,,,,
Brown County,Kansas,20,13,,,,,,,,846.0,,,,,,,
Butler County,Kansas,20,15,,,,,,,,543.0,,,,,,,
Chase County,Kansas,20,17,,,,,,,,0.0,,,,,,,
Chautauqua County,Kansas,20,19,,,,,,,,181.0,,,,,,,
Cherokee County,Kansas,20,21,,,,,,,,636.0,,,,,,,
Cheyenne County,Kansas,20,23,,,,,,,,0.0,,,,,,,
Clark County,Kansas,20,25,,,,,,,,30.0,,,,,,,
Clay County,Kansas,20,27,,,,,,,,48.0,,,,,,,
Cloud County,Kansas,20,29,,,,,,,,32.0,,,,,,,
Coffey County,Kansas,20,31,,,,,,,,52.0,,,,,,,
Comanche County,Kansas,20,33,,,,,,,,0.0,,,,,,,
Cowley County,Kansas,20,35,,,,,,,,708.0,,,,,,,
Crawford County,Kansas,20,37,,,,,,,,225.0,,,,,,,
Decatur County,Kansas,20,39,,,,,,,,27.0,,,,,,,
Dickinson County,Kansas,20,41,,,,,,,,172.0,,,,,,,
Doniphan County,Kansas,20,43,,,,,,,,117.0,,,,,,,
Douglas County,Kansas,20,45,,,,,,,,2754.0,,,,,,,
Edwards County,Kansas,20,47,,,,,,,,6.0,,,,,,,
Elk County,Kansas,20,49,,,,,,,,49.0,,,,,,,
Ellis County,Kansas,20,51,,,,,,,,53.0,,,,,,,
Ellsworth County,Kansas,20,53,,,,,,,,115.0,,,,,,,
Finney County,Kansas,20,55,,,,,,,,345.0,,,,,,,
Ford County,Kansas,20,57,,,,,,,,184.0,,,,,,,
Franklin County,Kansas,20,59,,,,,,,,101.0,,,,,,,
Geary County,Kansas,20,61,,,,,,,,291.0,,,,,,,
Gove County,Kansas,20,63,,,,,,,,25.0,,,,,,,
Graham County,Kansas,20,65,,,,,,,,3.0,,,,,,,
Grant County,Kansas,20,67,,,,,,,,25.0,,,,,,,
Gray County,Kansas,20,69,,,,,,,,0.0,,,,,,,
Greeley County,Kansas,20,71,,,,,,,,9.0,,,,,,,
Greenwood County,Kansas,20,73,,,,,,,,12.0,,,,,,,
Hamilton County,Kansas,20,75,,,,,,,,4.0,,,,,,,
Harper County,Kansas,20,77,,,,,,,,136.0,,,,,,,
Harvey County,Kansas,20,79,,,,,,,,184.0,,,,,,,
Haskell County,Kansas,20,81,,,,,,,,52.0,,,,,,,
Hodgeman County,Kansas,20,83,,,,,,,,2.0,,,,,,,
Jackson County,Kansas,20,85,,,,,,,,1047.0,,,,,,,
Jefferson County,Kansas,20,87,,,,,,,,114.0,,,,,,,
Jewell County,Kansas,20,89,,,,,,,,9.0,,,,,,,
Johnson County,Kansas,20,91,,,,,,,,1454.0,,,,,,,
Kearny County,Kansas,20,93,,,,,,,,25.0,,,,,,,
Kingman County,Kansas,20,95,,,,,,,,28.0,,,,,,,
Kiowa County,Kansas,20,97,,,,,,,,16.0,,,,,,,
Labette County,Kansas,20,99,,,,,,,,216.0,,,,,,,
Lane County,Kansas,20,101,,,,,,,,39.0,,,,,,,
Leavenworth County,Kansas,20,103,,,,,,,,504.0,,,,,,,
Lincoln County,Kansas,20,105,,,,,,,,3.0,,,,,,,
Linn County,Kansas,20,107,,,,,,,,105.0,,,,,,,
Logan County,Kansas,20,109,,,,,,,,11.0,,,,,,,
Lyon County,Kansas,20,111,,,,,,,,182.0,,,,,,,
McPherson County,Kansas,20,113,,,,,,,,184.0,,,,,,,
Marion County,Kansas,20,115,,,,,,,,87.0,,,,,,,
Marshall County,Kansas,20,117,,,,,,,,31.0,,,,,,,
Meade County,Kansas,20,119,,,,,,,,0.0,,,,,,,
Miami County,Kansas,20,121,,,,,,,,251.0,,,,,,,
Mitchell County,Kansas,20,123,,,,,,,,26.0,,,,,,,
Montgomery County,Kansas,20,125,,,,,,,,1039.0,,,,,,,
Morris County,Kansas,20,127,,,,,,,,11.0,,,,,,,
Morton County,Kansas,20,129,,,,,,,,2.0,,,,,,,
Nemaha County,Kansas,20,131,,,,,,,,65.0,,,,,,,
Neosho County,Kansas,20,133,,,,,,,,57.0,,,,,,,
Ness County,Kansas,20,135,,,,,,,,6.0,,,,,,,
Norton County,Kansas,20,137,,,,,,,,58.0,,,,,,,
Osage County,Kansas,20,139,,,,,,,,40.0,,,,,,,
Osborne County,Kansas,20,141,,,,,,,,15.0,,,,,,,
Ottawa County,Kansas,20,143,,,,,,,,12.0,,,,,,,
Pawnee County,Kansas,20,145,,,,,,,,19.0,,,,,,,
Phillips County,Kansas,20,147,,,,,,,,15.0,,,,,,,
Pottawatomie County,Kansas,20,149,,,,,,,,297.0,,,,,,,
Pratt County,Kansas,20,151,,,,,,,,86.0,,,,,,,
Rawlins County,Kansas,20,153,,,,,,,,11.0,,,,,,,
Reno County,Kansas,20,155,,,,,,,,439.0,,,,,,,
Republic County,Kansas,20,157,,,,,,,,12.0,,,,,,,
Rice County,Kansas,20,159,,,,,,,,27.0,,,,,,,
Riley County,Kansas,20,161,,,,,,,,406.0,,,,,,,
Rooks County,Kansas,20,163,,,,,,,,13.0,,,,,,,
Rush County,Kansas,20,165,,,,,,,,7.0,,,,,,,
Russell County,Kansas,20,167,,,,,,,,26.0,,,,,,,
Saline County,Kansas,20,169,,,,,,,,193.0,,,,,,,
Scott County,Kansas,20,171,,,,,,,,52.0,,,,,,,
Sedgwick County,Kansas,20,173,,,,,,,,4607.0,,,,,,,
Seward County,Kansas,20,175,,,,,,,,176.0,,,,,,,
Shawnee County,Kansas,20,177,,,,,,,,1337.0,,,,,,,
Sheridan County,Kansas,20,179,,,,,,,,31.0,,,,,,,
Sherman County,Kansas,20,181,,,,,,,,10.0,,,,,,,
Smith County,Kansas,20,183,,,,,,,,21.0,,,,,,,
Stafford County,Kansas,20,185,,,,,,,,8.0,,,,,,,
Stanton County,Kansas,20,187,,,,,,,,6.0,,,,,,,
Stevens County,Kansas,20,189,,,,,,,,17.0,,,,,,,
Sumner County,Kansas,20,191,,,,,,,,244.0,,,,,,,
Thomas County,Kansas,20,193,,,,,,,,69.0,,,,,,,
Trego County,Kansas,20,195,,,,,,,,39.0,,,,,,,
Wabaunsee County,Kansas,20,197,,,,,,,,35.0,,,,,,,
Wallace County,Kansas,20,199,,,,,,,,6.0,,,,,,,
Washington County,Kansas,20,201,,,,,,,,6.0,,,,,,,
Wichita County,Kansas,20,203,,,,,,,,8.0,,,,,,,
Wilson County,Kansas,20,205,,,,,,,,45.0,,,,,,,
Woodson County,Kansas,20,207,,,,,,,,20.0,,,,,,,
Wyandotte County,Kansas,20,209,,,,,,,,847.0,,,,,,,
Adair County,Kentucky,21,1,,,,,,,,27.0,,,,,,,
Allen County,Kentucky,21,3,,,,,,,,8.0,,,,,,,
Anderson County,Kentucky,21,5,,,,,,,,0.0,,,,,,,
Ballard County,Kentucky,21,7,,,,,,,,35.0,,,,,,,
Barren County,Kentucky,21,9,,,,,,,,96.0,,,,,,,
Bath County,Kentucky,21,11,,,,,,,,12.0,,,,,,,
Bell County,Kentucky,21,13,,,,,,,,20.0,,,,,,,
Boone County,Kentucky,21,15,,,,,,,,143.0,,,,,,,
Bourbon County,Kentucky,21,17,,,,,,,,9.0,,,,,,,
Boyd County,Kentucky,21,19,,,,,,,,52.0,,,,,,,
Boyle County,Kentucky,21,21,,,,,,,,73.0,,,,,,,
Bracken County,Kentucky,21,23,,,,,,,,15.0,,,,,,,
Breathitt County,Kentucky,21,25,,,,,,,,30.0,,,,,,,
Breckinridge County,Kentucky,21,27,,,,,,,,26.0,,,,,,,
Bullitt County,Kentucky,21,29,,,,,,,,145.0,,,,,,,
Butler County,Kentucky,21,31,,,,,,,,23.0,,,,,,,
Caldwell County,Kentucky,21,33,,,,,,,,0.0,,,,,,,
Calloway County,Kentucky,21,35,,,,,,,,115.0,,,,,,,
Campbell County,Kentucky,21,37,,,,,,,,41.0,,,,,,,
Carlisle County,Kentucky,21,39,,,,,,,,29.0,,,,,,,
Carroll County,Kentucky,21,41,,,,,,,,15.0,,,,,,,
Carter County,Kentucky,21,43,,,,,,,,113.0,,,,,,,
Casey County,Kentucky,21,45,,,,,,,,52.0,,,,,,,
Christian County,Kentucky,21,47,,,,,,,,482.0,,,,,,,
Clark County,Kentucky,21,49,,,,,,,,19.0,,,,,,,
Clay County,Kentucky,21,51,,,,,,,,57.0,,,,,,,
Clinton County,Kentucky,21,53,,,,,,,,0.0,,,,,,,
Crittenden County,Kentucky,21,55,,,,,,,,0.0,,,,,,,
Cumberland County,Kentucky,21,57,,,,,,,,0.0,,,,,,,
Daviess County,Kentucky,21,59,,,,,,,,188.0,,,,,,,
Edmonson County,Kentucky,21,61,,,,,,,,47.0,,,,,,,
Elliott County,Kentucky,21,63,,,,,,,,5.0,,,,,,,
Estill County,Kentucky,21,65,,,,,,,,57.0,,,,,,,
Fayette County,Kentucky,21,67,,,,,,,,1031.0,,,,,,,
Fleming County,Kentucky,21,69,,,,,,,,6.0,,,,,,,
Floyd County,Kentucky,21,71,,,,,,,,31.0,,,,,,,
Franklin County,Kentucky,21,73,,,,,,,,143.0,,,,,,,
Fulton County,Kentucky,21,75,,,,,,,,8.0,,,,,,,
Gallatin County,Kentucky,21,77,,,,,,,,0.0,,,,,,,
Garrard County,Kentucky,21,79,,,,,,,,30.0,,,,,,,
Grant County,Kentucky,21,81,,,,,,,,32.0,,,,,,,
Graves County,Kentucky,21,83,,,,,,,,57.0,,,,,,,
Grayson County,Kentucky,21,85,,,,,,,,109.0,,,,,,,
Green County,Kentucky,21,87,,,,,,,,0.0,,,,,,,
Greenup County,Kentucky,21,89,,,,,,,,25.0,,,,,,,
Hancock County,Kentucky,21,91,,,,,,,,11.0,,,,,,,
Hardin County,Kentucky,21,93,,,,,,,,282.0,,,,,,,
Harlan County,Kentucky,21,95,,,,,,,,24.0,,,,,,,
Harrison County,Kentucky,21,97,,,,,,,,0.0,,,,,,,
Hart County,Kentucky,21,99,,,,,,,,80.0,,,,,,,
Henderson County,Kentucky,21,101,,,,,,,,70.0,,,,,,,
Henry County,Kentucky,21,103,,,,,,,,45.0,,,,,,,
Hickman County,Kentucky,21,105,,,,,,,,14.0,,,,,,,
Hopkins County,Kentucky,21,107,,,,,,,,152.0,,,,,,,
Jackson County,Kentucky,21,109,,,,,,,,3.0,,,,,,,
Jefferson County,Kentucky,21,111,,,,,,,,1092.0,,,,,,,
Jessamine County,Kentucky,21,113,,,,,,,,300.0,,,,,,,
Johnson County,Kentucky,21,115,,,,,,,,12.0,,,,,,,
Kenton County,Kentucky,21,117,,,,,,,,183.0,,,,,,,
Knott County,Kentucky,21,119,,,,,,,,2.0,,,,,,,
Knox County,Kentucky,21,121,,,,,,,,174.0,,,,,,,
Larue County,Kentucky,21,123,,,,,,,,14.0,,,,,,,
Laurel County,Kentucky,21,125,,,,,,,,305.0,,,,,,,
Lawrence County,Kentucky,21,127,,,,,,,,6.0,,,,,,,
Lee County,Kentucky,21,129,,,,,,,,22.0,,,,,,,
Leslie County,Kentucky,21,131,,,,,,,,0.0,,,,,,,
Letcher County,Kentucky,21,133,,,,,,,,43.0,,,,,,,
Lewis County,Kentucky,21,135,,,,,,,,111.0,,,,,,,
Lincoln County,Kentucky,21,137,,,,,,,,39.0,,,,,,,
Livingston County,Kentucky,21,139,,,,,,,,17.0,,,,,,,
Logan County,Kentucky,21,141,,,,,,,,48.0,,,,,,,
Lyon County,Kentucky,21,143,,,,,,,,43.0,,,,,,,
McCracken County,Kentucky,21,145,,,,,,,,162.0,,,,,,,
McCreary County,Kentucky,21,147,,,,,,,,137.0,,,,,,,
McLean County,Kentucky,21,149,,,,,,,,16.0,,,,,,,
Madison County,Kentucky,21,151,,,,,,,,232.0,,,,,,,
Magoffin County,Kentucky,21,153,,,,,,,,4.0,,,,,,,
Marion County,Kentucky,21,155,,,,,,,,1.0,,,,,,,
Marshall County,Kentucky,21,157,,,,,,,,39.0,,,,,,,
Martin County,Kentucky,21,159,,,,,,,,9.0,,,,,,,
Mason County,Kentucky,21,161,,,,,,,,5.0,,,,,,,
Meade County,Kentucky,21,163,,,,,,,,220.0,,,,,,,
Menifee County,Kentucky,21,165,,,,,,,,0.0,,,,,,,
Mercer County,Kentucky,21,167,,,,,,,,46.0,,,,,,,
Metcalfe County,Kentucky,21,169,,,,,,,,17.0,,,,,,,
Monroe County,Kentucky,21,171,,,,,,,,3.0,,,,,,,
Montgomery County,Kentucky,21,173,,,,,,,,82.0,,,,,,,
Morgan County,Kentucky,21,175,,,,,,,,7.0,,,,,,,
Muhlenberg County,Kentucky,21,177,,,,,,,,76.0,,,,,,,
Nelson County,Kentucky,21,179,,,,,,,,50.0,,,,,,,
Nicholas County,Kentucky,21,181,,,,,,,,16.0,,,,,,,
Ohio County,Kentucky,21,183,,,,,,,,8.0,,,,,,,
Oldham County,Kentucky,21,185,,,,,,,,127.0,,,,,,,
Owen County,Kentucky,21,187,,,,,,,,27.0,,,,,,,
Owsley County,Kentucky,21,189,,,,,,,,15.0,,,,,,,
Pendleton County,Kentucky,21,191,,,,,,,,16.0,,,,,,,
Perry County,Kentucky,21,193,,,,,,,,36.0,,,,,,,
Pike County,Kentucky,21,195,,,,,,,,86.0,,,,,,,
Powell County,Kentucky,21,197,,,,,,,,14.0,,,,,,,
Pulaski County,Kentucky,21,199,,,,,,,,159.0,,,,,,,
Robertson County,Kentucky,21,201,,,,,,,,0.0,,,,,,,
Rockcastle County,Kentucky,21,203,,,,,,,,168.0,,,,,,,
Rowan County,Kentucky,21,205,,,,,,,,31.0,,,,,,,
Russell County,Kentucky,21,207,,,,,,,,27.0,,,,,,,
Scott County,Kentucky,21,209,,,,,,,,111.0,,,,,,,
Shelby County,Kentucky,21,211,,,,,,,,18.0,,,,,,,
Simpson County,Kentucky,21,213,,,,,,,,176.0,,,,,,,
Spencer County,Kentucky,21,215,,,,,,,,9.0,,,,,,,
Taylor County,Kentucky,21,217,,,,,,,,0.0,,,,,,,
Todd County,Kentucky,21,219,,,,,,,,8.0,,,,,,,
Trigg County,Kentucky,21,221,,,,,,,,0.0,,,,,,,
Trimble County,Kentucky,21,223,,,,,,,,24.0,,,,,,,
Union County,Kentucky,21,225,,,,,,,,9.0,,,,,,,
Warren County,Kentucky,21,227,,,,,,,,452.0,,,,,,,
Washington County,Kentucky,21,229,,,,,,,,0.0,,,,,,,
Wayne County,Kentucky,21,231,,,,,,,,16.0,,,,,,,
Webster County,Kentucky,21,233,,,,,,,,15.0,,,,,,,
Whitley County,Kentucky,21,235,,,,,,,,110.0,,,,,,,
Wolfe County,Kentucky,21,237,,,,,,,,31.0,,,,,,,
Woodford County,Kentucky,21,239,,,,,,,,11.0,,,,,,,
Acadia Parish,Louisiana,22,1,,,,,,,,36.0,,,,,,,
Allen Parish,Louisiana,22,3,,,,,,,,511.0,,,,,,,
Ascension Parish,Louisiana,22,5,,,,,,,,47.0,,,,,,,
Assumption Parish,Louisiana,22,7,,,,,,,,144.0,,,,,,,
Avoyelles Parish,Louisiana,22,9,,,,,,,,500.0,,,,,,,
Beauregard Parish,Louisiana,22,11,,,,,,,,276.0,,,,,,,
Bienville Parish,Louisiana,22,13,,,,,,,,11.0,,,,,,,
Bossier Parish,Louisiana,22,15,,,,,,,,791.0,,,,,,,
Caddo Parish,Louisiana,22,17,,,,,,,,1048.0,,,,,,,
Calcasieu Parish,Louisiana,22,19,,,,,,,,648.0,,,,,,,
Caldwell Parish,Louisiana,22,21,,,,,,,,59.0,,,,,,,
Cameron Parish,Louisiana,22,23,,,,,,,,0.0,,,,,,,
Catahoula Parish,Louisiana,22,25,,,,,,,,15.0,,,,,,,
Claiborne Parish,Louisiana,22,27,,,,,,,,48.0,,,,,,,
Concordia Parish,Louisiana,22,29,,,,,,,,12.0,,,,,,,
De Soto Parish,Louisiana,22,31,,,,,,,,299.0,,,,,,,
East Baton Rouge Parish,Louisiana,22,33,,,,,,,,944.0,,,,,,,
East Carroll Parish,Louisiana,22,35,,,,,,,,0.0,,,,,,,
East Feliciana Parish,Louisiana,22,37,,,,,,,,57.0,,,,,,,
Evangeline Parish,Louisiana,22,39,,,,,,,,37.0,,,,,,,
Franklin Parish,Louisiana,22,41,,,,,,,,8.0,,,,,,,
Grant Parish,Louisiana,22,43,,,,,,,,333.0,,,,,,,
Iberia Parish,Louisiana,22,45,,,,,,,,78.0,,,,,,,
Iberville Parish,Louisiana,22,47,,,,,,,,83.0,,,,,,,
Jackson Parish,Louisiana,22,49,,,,,,,,10.0,,,,,,,
Jefferson Parish,Louisiana,22,51,,,,,,,,1793.0,,,,,,,
Jefferson Davis Parish,Louisiana,22,53,,,,,,,,298.0,,,,,,,
Lafayette Parish,Louisiana,22,55,,,,,,,,468.0,,,,,,,
Lafourche Parish,Louisiana,22,57,,,,,,,,2442.0,,,,,,,
LaSalle Parish,Louisiana,22,59,,,,,,,,191.0,,,,,,,
Lincoln Parish,Louisiana,22,61,,,,,,,,89.0,,,,,,,
Livingston Parish,Louisiana,22,63,,,,,,,,330.0,,,,,,,
Madison Parish,Louisiana,22,65,,,,,,,,10.0,,,,,,,
Morehouse Parish,Louisiana,22,67,,,,,,,,23.0,,,,,,,
Natchitoches Parish,Louisiana,22,69,,,,,,,,451.0,,,,,,,
Orleans Parish,Louisiana,22,71,,,,,,,,602.0,,,,,,,
Ouachita Parish,Louisiana,22,73,,,,,,,,363.0,,,,,,,
Plaquemines Parish,Louisiana,22,75,,,,,,,,239.0,,,,,,,
Pointe Coupee Parish,Louisiana,22,77,,,,,,,,59.0,,,,,,,
Rapides Parish,Louisiana,22,79,,,,,,,,821.0,,,,,,,
Red River Parish,Louisiana,22,81,,,,,,,,38.0,,,,,,,
Richland Parish,Louisiana,22,83,,,,,,,,0.0,,,,,,,
Sabine Parish,Louisiana,22,85,,,,,,,,1931.0,,,,,,,
Saint Bernard Parish,Louisiana,22,87,,,,,,,,289.0,,,,,,,
Saint Charles Parish,Louisiana,22,89,,,,,,,,136.0,,,,,,,
Saint Helena Parish,Louisiana,22,91,,,,,,,,79.0,,,,,,,
Saint James Parish,Louisiana,22,93,,,,,,,,21.0,,,,,,,
Saint John the Baptist Parish,Louisiana,22,95,,,,,,,,0.0,,,,,,,
Saint Landry Parish,Louisiana,22,97,,,,,,,,112.0,,,,,,,
Saint Martin Parish,Louisiana,22,99,,,,,,,,328.0,,,,,,,
Saint Mary Parish,Louisiana,22,101,,,,,,,,562.0,,,,,,,
Saint Tammany Parish,Louisiana,22,103,,,,,,,,1279.0,,,,,,,
Tangipahoa Parish,Louisiana,22,105,,,,,,,,354.0,,,,,,,
Tensas Parish,Louisiana,22,107,,,,,,,,0.0,,,,,,,
Terrebonne Parish,Louisiana,22,109,,,,,,,,6205.0,,,,,,,
Union Parish,Louisiana,22,111,,,,,,,,14.0,,,,,,,
Vermilion Parish,Louisiana,22,113,,,,,,,,289.0,,,,,,,
Vernon Parish,Louisiana,22,115,,,,,,,,773.0,,,,,,,
Washington Parish,Louisiana,22,117,,,,,,,,119.0,,,,,,,
Webster Parish,Louisiana,22,119,,,,,,,,157.0,,,,,,,
West Baton Rouge Parish,Louisiana,22,121,,,,,,,,89.0,,,,,,,
West Carroll Parish,Louisiana,22,123,,,,,,,,43.0,,,,,,,
West Feliciana Parish,Louisiana,22,125,,,,,,,,30.0,,,,,,,
Winn Parish,Louisiana,22,127,,,,,,,,72.0,,,,,,,
Androscoggin County,Maine,23,1,,,,,,,,190.0,,,,,,,
Aroostook County,Maine,23,3,,,,,,,,1182.0,,,,,,,
Cumberland County,Maine,23,5,,,,,,,,631.0,,,,,,,
Franklin County,Maine,23,7,,,,,,,,128.0,,,,,,,
Hancock County,Maine,23,9,,,,,,,,203.0,,,,,,,
Kennebec County,Maine,23,11,,,,,,,,768.0,,,,,,,
Knox County,Maine,23,13,,,,,,,,169.0,,,,,,,
Lincoln County,Maine,23,15,,,,,,,,165.0,,,,,,,
Oxford County,Maine,23,17,,,,,,,,200.0,,,,,,,
Penobscot County,Maine,23,19,,,,,,,,1751.0,,,,,,,
Piscataquis County,Maine,23,21,,,,,,,,112.0,,,,,,,
Sagadahoc County,Maine,23,23,,,,,,,,130.0,,,,,,,
Somerset County,Maine,23,25,,,,,,,,202.0,,,,,,,
Waldo County,Maine,23,27,,,,,,,,116.0,,,,,,,
Washington County,Maine,23,29,,,,,,,,1505.0,,,,,,,
York County,Maine,23,31,,,,,,,,760.0,,,,,,,
Allegany County,Maryland,24,1,,,,,,,,120.0,,,,,,,
Anne Arundel County,Maryland,24,3,,,,,,,,1025.0,,,,,,,
Baltimore County,Maryland,24,5,,,,,,,,2320.0,,,,,,,
Calvert County,Maryland,24,9,,,,,,,,150.0,,,,,,,
Caroline County,Maryland,24,11,,,,,,,,96.0,,,,,,,
Carroll County,Maryland,24,13,,,,,,,,348.0,,,,,,,
Cecil County,Maryland,24,15,,,,,,,,280.0,,,,,,,
Charles County,Maryland,24,17,,,,,,,,894.0,,,,,,,
Dorchester County,Maryland,24,19,,,,,,,,27.0,,,,,,,
Frederick County,Maryland,24,21,,,,,,,,618.0,,,,,,,
Garrett County,Maryland,24,23,,,,,,,,62.0,,,,,,,
Harford County,Maryland,24,25,,,,,,,,444.0,,,,,,,
Howard County,Maryland,24,27,,,,,,,,592.0,,,,,,,
Kent County,Maryland,24,29,,,,,,,,39.0,,,,,,,
Queen Anne's County,Maryland,24,35,,,,,,,,38.0,,,,,,,
Saint Mary's County,Maryland,24,37,,,,,,,,220.0,,,,,,,
Somerset County,Maryland,24,39,,,,,,,,91.0,,,,,,,
Talbot County,Maryland,24,41,,,,,,,,32.0,,,,,,,
Washington County,Maryland,24,43,,,,,,,,330.0,,,,,,,
Wicomico County,Maryland,24,45,,,,,,,,210.0,,,,,,,
Worcester County,Maryland,24,47,,,,,,,,102.0,,,,,,,
Baltimore City,Maryland,24,510,,,,,,,,1886.0,,,,,,,
Montgomery County,Maryland,24,31,,,,,,,,3091.0,,,,,,,
Prince George's County,Maryland,24,33,,,,,,,,3266.0,,,,,,,
Barnstable County,Massachusetts,25,1,,,,,,,,1013.0,,,,,,,
Berkshire County,Massachusetts,25,3,,,,,,,,392.0,,,,,,,
Bristol County,Massachusetts,25,5,,,,,,,,469.0,,,,,,,
Dukes County,Massachusetts,25,7,,,,,,,,271.0,,,,,,,
Essex County,Massachusetts,25,9,,,,,,,,1717.0,,,,,,,
Franklin County,Massachusetts,25,11,,,,,,,,138.0,,,,,,,
Hampden County,Massachusetts,25,13,,,,,,,,1405.0,,,,,,,
Hampshire County,Massachusetts,25,15,,,,,,,,325.0,,,,,,,
Middlesex County,Massachusetts,25,17,,,,,,,,2498.0,,,,,,,
Nantucket County,Massachusetts,25,19,,,,,,,,64.0,,,,,,,
Norfolk County,Massachusetts,25,21,,,,,,,,734.0,,,,,,,
Plymouth County,Massachusetts,25,23,,,,,,,,726.0,,,,,,,
