County,State,State_FIPS,County_FIPS,asian_population,per_capita_income,median_home_value,black_population,age_18_and_under_percentage,total_population_race,native_american_population,gini_index,median_household_income,housing_cost_burden,white_population,total_population,age_60_and_over,median_gross_rent,age_15_to_44_percentage
Towns County,Georgia,13,281,,,,,12.9,,,,,,,,,,
Treutlen County,Georgia,13,283,,,,,23.3,,,,,,,,,,
Troup County,Georgia,13,285,,,,,24.8,,,,,,,,,,
Turner County,Georgia,13,287,,,,,24.3,,,,,,,,,,
Twiggs County,Georgia,13,289,,,,,19.3,,,,,,,,,,
Union County,Georgia,13,291,,,,,16.5,,,,,,,,,,
Upson County,Georgia,13,293,,,,,23.2,,,,,,,,,,
Walker County,Georgia,13,295,,,,,22.1,,,,,,,,,,
Walton County,Georgia,13,297,,,,,25.2,,,,,,,,,,
Ware County,Georgia,13,299,,,,,24.0,,,,,,,,,,
Warren County,Georgia,13,301,,,,,21.1,,,,,,,,,,
Washington County,Georgia,13,303,,,,,22.2,,,,,,,,,,
Wayne County,Georgia,13,305,,,,,24.8,,,,,,,,,,
Webster County,Georgia,13,307,,,,,23.9,,,,,,,,,,
Wheeler County,Georgia,13,309,,,,,16.9,,,,,,,,,,
White County,Georgia,13,311,,,,,20.2,,,,,,,,,,
Whitfield County,Georgia,13,313,,,,,26.4,,,,,,,,,,
Wilcox County,Georgia,13,315,,,,,19.1,,,,,,,,,,
Wilkes County,Georgia,13,317,,,,,20.8,,,,,,,,,,
Wilkinson County,Georgia,13,319,,,,,23.0,,,,,,,,,,
Worth County,Georgia,13,321,,,,,23.2,,,,,,,,,,
Hawaii County,Hawaii,15,1,,,,,21.9,,,,,,,,,,
Honolulu County,Hawaii,15,3,,,,,21.4,,,,,,,,,,
Kauai County,Hawaii,15,7,,,,,22.0,,,,,,,,,,
Kalawao County,Hawaii,15,5,,,,,5.3,,,,,,,,,,
Maui County,Hawaii,15,9,,,,,22.1,,,,,,,,,,
Ada County,Idaho,16,1,,,,,24.5,,,,,,,,,,
Adams County,Idaho,16,3,,,,,18.3,,,,,,,,,,
Bannock County,Idaho,16,5,,,,,26.6,,,,,,,,,,
Bear Lake County,Idaho,16,7,,,,,26.8,,,,,,,,,,
Benewah County,Idaho,16,9,,,,,23.4,,,,,,,,,,
Bingham County,Idaho,16,11,,,,,31.4,,,,,,,,,,
Blaine County,Idaho,16,13,,,,,22.9,,,,,,,,,,
Boise County,Idaho,16,15,,,,,17.9,,,,,,,,,,
Bonner County,Idaho,16,17,,,,,20.0,,,,,,,,,,
Bonneville County,Idaho,16,19,,,,,31.2,,,,,,,,,,
Boundary County,Idaho,16,21,,,,,23.7,,,,,,,,,,
Butte County,Idaho,16,23,,,,,22.6,,,,,,,,,,
Camas County,Idaho,16,25,,,,,24.9,,,,,,,,,,
Canyon County,Idaho,16,27,,,,,29.3,,,,,,,,,,
Caribou County,Idaho,16,29,,,,,29.3,,,,,,,,,,
Cassia County,Idaho,16,31,,,,,32.3,,,,,,,,,,
Clearwater County,Idaho,16,35,,,,,16.5,,,,,,,,,,
Custer County,Idaho,16,37,,,,,17.1,,,,,,,,,,
Elmore County,Idaho,16,39,,,,,25.6,,,,,,,,,,
Franklin County,Idaho,16,41,,,,,33.2,,,,,,,,,,
Fremont County,Idaho,16,43,,,,,27.0,,,,,,,,,,
Gem County,Idaho,16,45,,,,,23.4,,,,,,,,,,
Gooding County,Idaho,16,47,,,,,27.4,,,,,,,,,,
Idaho County,Idaho,16,49,,,,,19.8,,,,,,,,,,
Jefferson County,Idaho,16,51,,,,,34.5,,,,,,,,,,
Jerome County,Idaho,16,53,,,,,31.0,,,,,,,,,,
Kootenai County,Idaho,16,55,,,,,23.2,,,,,,,,,,
Latah County,Idaho,16,57,,,,,18.8,,,,,,,,,,
Lemhi County,Idaho,16,59,,,,,18.4,,,,,,,,,,
Lewis County,Idaho,16,61,,,,,23.1,,,,,,,,,,
Lincoln County,Idaho,16,63,,,,,30.5,,,,,,,,,,
Madison County,Idaho,16,65,,,,,27.3,,,,,,,,,,
Minidoka County,Idaho,16,67,,,,,28.7,,,,,,,,,,
Nez Perce County,Idaho,16,69,,,,,21.7,,,,,,,,,,
Oneida County,Idaho,16,71,,,,,29.3,,,,,,,,,,
Owyhee County,Idaho,16,73,,,,,26.4,,,,,,,,,,
Payette County,Idaho,16,75,,,,,27.0,,,,,,,,,,
Power County,Idaho,16,77,,,,,30.1,,,,,,,,,,
Shoshone County,Idaho,16,79,,,,,20.1,,,,,,,,,,
Teton County,Idaho,16,81,,,,,26.4,,,,,,,,,,
Twin Falls County,Idaho,16,83,,,,,27.8,,,,,,,,,,
Valley County,Idaho,16,85,,,,,18.2,,,,,,,,,,
Washington County,Idaho,16,87,,,,,23.4,,,,,,,,,,
Adams County,Illinois,17,1,,,,,22.6,,,,,,,,,,
Alexander County,Illinois,17,3,,,,,24.2,,,,,,,,,,
Bond County,Illinois,17,5,,,,,19.2,,,,,,,,,,
Boone County,Illinois,17,7,,,,,25.6,,,,,,,,,,
Brown County,Illinois,17,9,,,,,15.7,,,,,,,,,,
Bureau County,Illinois,17,11,,,,,21.7,,,,,,,,,,
Calhoun County,Illinois,17,13,,,,,21.0,,,,,,,,,,
Carroll County,Illinois,17,15,,,,,19.5,,,,,,,,,,
Cass County,Illinois,17,17,,,,,24.1,,,,,,,,,,
Champaign County,Illinois,17,19,,,,,18.9,,,,,,,,,,
Christian County,Illinois,17,21,,,,,20.6,,,,,,,,,,
Clark County,Illinois,17,23,,,,,23.0,,,,,,,,,,
Clay County,Illinois,17,25,,,,,22.3,,,,,,,,,,
Clinton County,Illinois,17,27,,,,,21.2,,,,,,,,,,
Coles County,Illinois,17,29,,,,,18.1,,,,,,,,,,
Cook County,Illinois,17,31,,,,,22.2,,,,,,,,,,
Crawford County,Illinois,17,33,,,,,19.9,,,,,,,,,,
Cumberland County,Illinois,17,35,,,,,22.8,,,,,,,,,,
DeKalb County,Illinois,17,37,,,,,21.7,,,,,,,,,,
De Witt County,Illinois,17,39,,,,,21.8,,,,,,,,,,
Douglas County,Illinois,17,41,,,,,25.2,,,,,,,,,,
DuPage County,Illinois,17,43,,,,,23.1,,,,,,,,,,
Edgar County,Illinois,17,45,,,,,20.8,,,,,,,,,,
Edwards County,Illinois,17,47,,,,,23.3,,,,,,,,,,
Effingham County,Illinois,17,49,,,,,23.6,,,,,,,,,,
Fayette County,Illinois,17,51,,,,,20.8,,,,,,,,,,
Ford County,Illinois,17,53,,,,,22.9,,,,,,,,,,
Franklin County,Illinois,17,55,,,,,22.2,,,,,,,,,,
Fulton County,Illinois,17,57,,,,,20.0,,,,,,,,,,
Gallatin County,Illinois,17,59,,,,,20.7,,,,,,,,,,
Greene County,Illinois,17,61,,,,,21.0,,,,,,,,,,
Grundy County,Illinois,17,63,,,,,25.6,,,,,,,,,,
Hamilton County,Illinois,17,65,,,,,22.2,,,,,,,,,,
Hancock County,Illinois,17,67,,,,,20.9,,,,,,,,,,
Hardin County,Illinois,17,69,,,,,17.6,,,,,,,,,,
Henderson County,Illinois,17,71,,,,,18.4,,,,,,,,,,
Henry County,Illinois,17,73,,,,,22.5,,,,,,,,,,
Iroquois County,Illinois,17,75,,,,,21.9,,,,,,,,,,
Jackson County,Illinois,17,77,,,,,18.2,,,,,,,,,,
Jasper County,Illinois,17,79,,,,,23.0,,,,,,,,,,
Jefferson County,Illinois,17,81,,,,,22.1,,,,,,,,,,
Jersey County,Illinois,17,83,,,,,21.0,,,,,,,,,,
Jo Daviess County,Illinois,17,85,,,,,19.2,,,,,,,,,,
Johnson County,Illinois,17,87,,,,,18.5,,,,,,,,,,
Kane County,Illinois,17,89,,,,,26.3,,,,,,,,,,
Kankakee County,Illinois,17,91,,,,,23.4,,,,,,,,,,
Kendall County,Illinois,17,93,,,,,29.2,,,,,,,,,,
Knox County,Illinois,17,95,,,,,19.7,,,,,,,,,,
Lake County,Illinois,17,97,,,,,24.8,,,,,,,,,,
LaSalle County,Illinois,17,99,,,,,21.8,,,,,,,,,,
Lawrence County,Illinois,17,101,,,,,19.4,,,,,,,,,,
Lee County,Illinois,17,103,,,,,19.9,,,,,,,,,,
Livingston County,Illinois,17,105,,,,,21.6,,,,,,,,,,
Logan County,Illinois,17,107,,,,,19.3,,,,,,,,,,
McDonough County,Illinois,17,109,,,,,16.7,,,,,,,,,,
McHenry County,Illinois,17,111,,,,,24.2,,,,,,,,,,
McLean County,Illinois,17,113,,,,,21.8,,,,,,,,,,
Macon County,Illinois,17,115,,,,,22.3,,,,,,,,,,
Macoupin County,Illinois,17,117,,,,,21.4,,,,,,,,,,
Madison County,Illinois,17,119,,,,,22.0,,,,,,,,,,
Marion County,Illinois,17,121,,,,,22.9,,,,,,,,,,
Marshall County,Illinois,17,123,,,,,20.1,,,,,,,,,,
Mason County,Illinois,17,125,,,,,20.7,,,,,,,,,,
Massac County,Illinois,17,127,,,,,22.2,,,,,,,,,,
Menard County,Illinois,17,129,,,,,22.1,,,,,,,,,,
Mercer County,Illinois,17,131,,,,,21.6,,,,,,,,,,
Monroe County,Illinois,17,133,,,,,22.6,,,,,,,,,,
Montgomery County,Illinois,17,135,,,,,19.8,,,,,,,,,,
Morgan County,Illinois,17,137,,,,,19.1,,,,,,,,,,
Moultrie County,Illinois,17,139,,,,,25.3,,,,,,,,,,
Ogle County,Illinois,17,141,,,,,22.8,,,,,,,,,,
Peoria County,Illinois,17,143,,,,,23.8,,,,,,,,,,
Perry County,Illinois,17,145,,,,,19.1,,,,,,,,,,
Piatt County,Illinois,17,147,,,,,22.5,,,,,,,,,,
Pike County,Illinois,17,149,,,,,22.5,,,,,,,,,,
Pope County,Illinois,17,151,,,,,14.3,,,,,,,,,,
Pulaski County,Illinois,17,153,,,,,21.5,,,,,,,,,,
Putnam County,Illinois,17,155,,,,,19.8,,,,,,,,,,
Randolph County,Illinois,17,157,,,,,19.4,,,,,,,,,,
Richland County,Illinois,17,159,,,,,22.7,,,,,,,,,,
Rock Island County,Illinois,17,161,,,,,22.4,,,,,,,,,,
Saint Clair County,Illinois,17,163,,,,,23.7,,,,,,,,,,
Saline County,Illinois,17,165,,,,,21.7,,,,,,,,,,
Sangamon County,Illinois,17,167,,,,,22.6,,,,,,,,,,
Schuyler County,Illinois,17,169,,,,,19.0,,,,,,,,,,
Scott County,Illinois,17,171,,,,,22.4,,,,,,,,,,
Shelby County,Illinois,17,173,,,,,21.4,,,,,,,,,,
Stark County,Illinois,17,175,,,,,21.8,,,,,,,,,,
Stephenson County,Illinois,17,177,,,,,21.6,,,,,,,,,,
Tazewell County,Illinois,17,179,,,,,22.9,,,,,,,,,,
Union County,Illinois,17,181,,,,,20.9,,,,,,,,,,
Vermilion County,Illinois,17,183,,,,,23.8,,,,,,,,,,
Wabash County,Illinois,17,185,,,,,22.2,,,,,,,,,,
Warren County,Illinois,17,187,,,,,22.4,,,,,,,,,,
Washington County,Illinois,17,189,,,,,21.6,,,,,,,,,,
Wayne County,Illinois,17,191,,,,,22.7,,,,,,,,,,
White County,Illinois,17,193,,,,,22.0,,,,,,,,,,
Whiteside County,Illinois,17,195,,,,,22.4,,,,,,,,,,
Will County,Illinois,17,197,,,,,25.7,,,,,,,,,,
Williamson County,Illinois,17,199,,,,,21.9,,,,,,,,,,
Winnebago County,Illinois,17,201,,,,,23.6,,,,,,,,,,
Woodford County,Illinois,17,203,,,,,24.7,,,,,,,,,,
Adams County,Indiana,18,1,,,,,31.3,,,,,,,,,,
Allen County,Indiana,18,3,,,,,26.0,,,,,,,,,,
Bartholomew County,Indiana,18,5,,,,,24.0,,,,,,,,,,
Benton County,Indiana,18,7,,,,,25.0,,,,,,,,,,
Blackford County,Indiana,18,9,,,,,21.3,,,,,,,,,,
Boone County,Indiana,18,11,,,,,26.8,,,,,,,,,,
Brown County,Indiana,18,13,,,,,18.3,,,,,,,,,,
Carroll County,Indiana,18,15,,,,,22.7,,,,,,,,,,
Cass County,Indiana,18,17,,,,,23.4,,,,,,,,,,
Clark County,Indiana,18,19,,,,,22.9,,,,,,,,,,
Clay County,Indiana,18,21,,,,,23.1,,,,,,,,,,
Clinton County,Indiana,18,23,,,,,26.2,,,,,,,,,,
Crawford County,Indiana,18,25,,,,,22.2,,,,,,,,,,
Daviess County,Indiana,18,27,,,,,29.3,,,,,,,,,,
Dearborn County,Indiana,18,29,,,,,22.8,,,,,,,,,,
Decatur County,Indiana,18,31,,,,,24.5,,,,,,,,,,
DeKalb County,Indiana,18,33,,,,,24.6,,,,,,,,,,
Delaware County,Indiana,18,35,,,,,18.7,,,,,,,,,,
Dubois County,Indiana,18,37,,,,,24.7,,,,,,,,,,
Elkhart County,Indiana,18,39,,,,,27.8,,,,,,,,,,
Fayette County,Indiana,18,41,,,,,22.2,,,,,,,,,,
Floyd County,Indiana,18,43,,,,,23.0,,,,,,,,,,
Fountain County,Indiana,18,45,,,,,22.2,,,,,,,,,,
Franklin County,Indiana,18,47,,,,,23.7,,,,,,,,,,
Fulton County,Indiana,18,49,,,,,23.5,,,,,,,,,,
Gibson County,Indiana,18,51,,,,,23.4,,,,,,,,,,
Grant County,Indiana,18,53,,,,,20.8,,,,,,,,,,
Greene County,Indiana,18,55,,,,,22.1,,,,,,,,,,
Hamilton County,Indiana,18,57,,,,,27.8,,,,,,,,,,
Hancock County,Indiana,18,59,,,,,23.6,,,,,,,,,,
Harrison County,Indiana,18,61,,,,,22.5,,,,,,,,,,
Hendricks County,Indiana,18,63,,,,,25.6,,,,,,,,,,
Henry County,Indiana,18,65,,,,,20.7,,,,,,,,,,
Howard County,Indiana,18,67,,,,,22.7,,,,,,,,,,
Huntington County,Indiana,18,69,,,,,21.8,,,,,,,,,,
Jackson County,Indiana,18,71,,,,,24.6,,,,,,,,,,
Jasper County,Indiana,18,73,,,,,23.9,,,,,,,,,,
Jay County,Indiana,18,75,,,,,25.9,,,,,,,,,,
Jefferson County,Indiana,18,77,,,,,20.8,,,,,,,,,,
Jennings County,Indiana,18,79,,,,,23.5,,,,,,,,,,
Johnson County,Indiana,18,81,,,,,25.1,,,,,,,,,,
Knox County,Indiana,18,83,,,,,21.6,,,,,,,,,,
Kosciusko County,Indiana,18,85,,,,,24.3,,,,,,,,,,
LaGrange County,Indiana,18,87,,,,,32.9,,,,,,,,,,
Lake County,Indiana,18,89,,,,,23.9,,,,,,,,,,
LaPorte County,Indiana,18,91,,,,,21.7,,,,,,,,,,
Lawrence County,Indiana,18,93,,,,,22.2,,,,,,,,,,
Madison County,Indiana,18,95,,,,,21.9,,,,,,,,,,
Marion County,Indiana,18,97,,,,,24.8,,,,,,,,,,
Marshall County,Indiana,18,99,,,,,25.2,,,,,,,,,,
Martin County,Indiana,18,101,,,,,22.5,,,,,,,,,,
Miami County,Indiana,18,103,,,,,21.5,,,,,,,,,,
Monroe County,Indiana,18,105,,,,,15.8,,,,,,,,,,
Montgomery County,Indiana,18,107,,,,,22.8,,,,,,,,,,
Morgan County,Indiana,18,109,,,,,23.1,,,,,,,,,,
Newton County,Indiana,18,111,,,,,21.7,,,,,,,,,,
Noble County,Indiana,18,113,,,,,25.3,,,,,,,,,,
Ohio County,Indiana,18,115,,,,,19.2,,,,,,,,,,
Orange County,Indiana,18,117,,,,,23.2,,,,,,,,,,
Owen County,Indiana,18,119,,,,,21.4,,,,,,,,,,
Parke County,Indiana,18,121,,,,,21.6,,,,,,,,,,
Perry County,Indiana,18,123,,,,,21.5,,,,,,,,,,
Pike County,Indiana,18,125,,,,,22.6,,,,,,,,,,
Porter County,Indiana,18,127,,,,,22.5,,,,,,,,,,
Posey County,Indiana,18,129,,,,,22.2,,,,,,,,,,
Pulaski County,Indiana,18,131,,,,,22.9,,,,,,,,,,
Putnam County,Indiana,18,133,,,,,19.3,,,,,,,,,,
Randolph County,Indiana,18,135,,,,,23.3,,,,,,,,,,
Ripley County,Indiana,18,137,,,,,23.8,,,,,,,,,,
Rush County,Indiana,18,139,,,,,22.7,,,,,,,,,,
Saint Joseph County,Indiana,18,141,,,,,23.8,,,,,,,,,,
Scott County,Indiana,18,143,,,,,23.0,,,,,,,,,,
Shelby County,Indiana,18,145,,,,,22.9,,,,,,,,,,
Spencer County,Indiana,18,147,,,,,22.3,,,,,,,,,,
Starke County,Indiana,18,149,,,,,23.5,,,,,,,,,,
Steuben County,Indiana,18,151,,,,,20.8,,,,,,,,,,
Sullivan County,Indiana,18,153,,,,,20.1,,,,,,,,,,
Switzerland County,Indiana,18,155,,,,,25.2,,,,,,,,,,
Tippecanoe County,Indiana,18,157,,,,,20.6,,,,,,,,,,
Tipton County,Indiana,18,159,,,,,20.6,,,,,,,,,,
Union County,Indiana,18,161,,,,,21.8,,,,,,,,,,
Vanderburgh County,Indiana,18,163,,,,,21.7,,,,,,,,,,
Vermillion County,Indiana,18,165,,,,,21.9,,,,,,,,,,
Vigo County,Indiana,18,167,,,,,20.6,,,,,,,,,,
Wabash County,Indiana,18,169,,,,,21.1,,,,,,,,,,
Warren County,Indiana,18,171,,,,,22.0,,,,,,,,,,
Warrick County,Indiana,18,173,,,,,24.2,,,,,,,,,,
Washington County,Indiana,18,175,,,,,23.0,,,,,,,,,,
Wayne County,Indiana,18,177,,,,,22.1,,,,,,,,,,
Wells County,Indiana,18,179,,,,,24.9,,,,,,,,,,
White County,Indiana,18,181,,,,,23.5,,,,,,,,,,
Whitley County,Indiana,18,183,,,,,23.2,,,,,,,,,,
Adair County,Iowa,19,1,,,,,21.7,,,,,,,,,,
Adams County,Iowa,19,3,,,,,20.9,,,,,,,,,,
Allamakee County,Iowa,19,5,,,,,22.9,,,,,,,,,,
Appanoose County,Iowa,19,7,,,,,22.0,,,,,,,,,,
Audubon County,Iowa,19,9,,,,,19.5,,,,,,,,,,
Benton County,Iowa,19,11,,,,,23.7,,,,,,,,,,
Black Hawk County,Iowa,19,13,,,,,21.7,,,,,,,,,,
Boone County,Iowa,19,15,,,,,22.0,,,,,,,,,,
Bremer County,Iowa,19,17,,,,,22.1,,,,,,,,,,
Buchanan County,Iowa,19,19,,,,,27.0,,,,,,,,,,
Buena Vista County,Iowa,19,21,,,,,25.4,,,,,,,,,,
Butler County,Iowa,19,23,,,,,22.9,,,,,,,,,,
Calhoun County,Iowa,19,25,,,,,20.7,,,,,,,,,,
Carroll County,Iowa,19,27,,,,,24.4,,,,,,,,,,
Cass County,Iowa,19,29,,,,,22.0,,,,,,,,,,
Cedar County,Iowa,19,31,,,,,22.8,,,,,,,,,,
Cerro Gordo County,Iowa,19,33,,,,,20.6,,,,,,,,,,
Cherokee County,Iowa,19,35,,,,,21.4,,,,,,,,,,
Chickasaw County,Iowa,19,37,,,,,23.1,,,,,,,,,,
Clarke County,Iowa,19,39,,,,,25.1,,,,,,,,,,
Clay County,Iowa,19,41,,,,,22.6,,,,,,,,,,
Clayton County,Iowa,19,43,,,,,21.6,,,,,,,,,,
Clinton County,Iowa,19,45,,,,,22.8,,,,,,,,,,
Crawford County,Iowa,19,47,,,,,24.8,,,,,,,,,,
Dallas County,Iowa,19,49,,,,,28.2,,,,,,,,,,
Davis County,Iowa,19,51,,,,,29.3,,,,,,,,,,
Decatur County,Iowa,19,53,,,,,21.8,,,,,,,,,,
Delaware County,Iowa,19,55,,,,,23.8,,,,,,,,,,
Des Moines County,Iowa,19,57,,,,,22.8,,,,,,,,,,
Dickinson County,Iowa,19,59,,,,,18.9,,,,,,,,,,
Dubuque County,Iowa,19,61,,,,,23.0,,,,,,,,,,
Emmet County,Iowa,19,63,,,,,20.9,,,,,,,,,,
Fayette County,Iowa,19,65,,,,,20.9,,,,,,,,,,
Floyd County,Iowa,19,67,,,,,22.7,,,,,,,,,,
Franklin County,Iowa,19,69,,,,,23.3,,,,,,,,,,
Fremont County,Iowa,19,71,,,,,22.0,,,,,,,,,,
Greene County,Iowa,19,73,,,,,23.0,,,,,,,,,,
Grundy County,Iowa,19,75,,,,,23.4,,,,,,,,,,
Guthrie County,Iowa,19,77,,,,,22.7,,,,,,,,,,
Hamilton County,Iowa,19,79,,,,,23.0,,,,,,,,,,
Hancock County,Iowa,19,81,,,,,22.2,,,,,,,,,,
Hardin County,Iowa,19,83,,,,,21.3,,,,,,,,,,
Harrison County,Iowa,19,85,,,,,22.9,,,,,,,,,,
Henry County,Iowa,19,87,,,,,22.0,,,,,,,,,,
Howard County,Iowa,19,89,,,,,25.1,,,,,,,,,,
Humboldt County,Iowa,19,91,,,,,23.2,,,,,,,,,,
Ida County,Iowa,19,93,,,,,23.3,,,,,,,,,,
Iowa County,Iowa,19,95,,,,,23.2,,,,,,,,,,
Jackson County,Iowa,19,97,,,,,22.3,,,,,,,,,,
Jasper County,Iowa,19,99,,,,,22.5,,,,,,,,,,
Jefferson County,Iowa,19,101,,,,,18.3,,,,,,,,,,
Johnson County,Iowa,19,103,,,,,20.1,,,,,,,,,,
Jones County,Iowa,19,105,,,,,21.6,,,,,,,,,,
Keokuk County,Iowa,19,107,,,,,22.7,,,,,,,,,,
Kossuth County,Iowa,19,109,,,,,21.7,,,,,,,,,,
Lee County,Iowa,19,111,,,,,21.6,,,,,,,,,,
Linn County,Iowa,19,113,,,,,23.6,,,,,,,,,,
Louisa County,Iowa,19,115,,,,,22.9,,,,,,,,,,
Lucas County,Iowa,19,117,,,,,23.5,,,,,,,,,,
Lyon County,Iowa,19,119,,,,,28.4,,,,,,,,,,
Madison County,Iowa,19,121,,,,,25.6,,,,,,,,,,
Mahaska County,Iowa,19,123,,,,,24.0,,,,,,,,,,
Marion County,Iowa,19,125,,,,,23.9,,,,,,,,,,
Marshall County,Iowa,19,127,,,,,25.1,,,,,,,,,,
Mills County,Iowa,19,129,,,,,23.8,,,,,,,,,,
Mitchell County,Iowa,19,131,,,,,23.7,,,,,,,,,,
Monona County,Iowa,19,133,,,,,20.4,,,,,,,,,,
Monroe County,Iowa,19,135,,,,,25.1,,,,,,,,,,
Montgomery County,Iowa,19,137,,,,,23.3,,,,,,,,,,
Muscatine County,Iowa,19,139,,,,,25.1,,,,,,,,,,
O'Brien County,Iowa,19,141,,,,,23.6,,,,,,,,,,
Osceola County,Iowa,19,143,,,,,23.5,,,,,,,,,,
Page County,Iowa,19,145,,,,,20.1,,,,,,,,,,
Palo Alto County,Iowa,19,147,,,,,22.4,,,,,,,,,,
Plymouth County,Iowa,19,149,,,,,25.2,,,,,,,,,,
Pocahontas County,Iowa,19,151,,,,,21.7,,,,,,,,,,
Polk County,Iowa,19,153,,,,,25.1,,,,,,,,,,
Pottawattamie County,Iowa,19,155,,,,,23.7,,,,,,,,,,
Poweshiek County,Iowa,19,157,,,,,19.5,,,,,,,,,,
Ringgold County,Iowa,19,159,,,,,23.9,,,,,,,,,,
Sac County,Iowa,19,161,,,,,22.1,,,,,,,,,,
Scott County,Iowa,19,163,,,,,24.0,,,,,,,,,,
Shelby County,Iowa,19,165,,,,,22.6,,,,,,,,,,
Sioux County,Iowa,19,167,,,,,27.1,,,,,,,,,,
Story County,Iowa,19,169,,,,,16.7,,,,,,,,,,
Tama County,Iowa,19,171,,,,,24.2,,,,,,,,,,
Taylor County,Iowa,19,173,,,,,23.4,,,,,,,,,,
Union County,Iowa,19,175,,,,,22.5,,,,,,,,,,
Van Buren County,Iowa,19,177,,,,,24.0,,,,,,,,,,
Wapello County,Iowa,19,179,,,,,22.5,,,,,,,,,,
Warren County,Iowa,19,181,,,,,25.0,,,,,,,,,,
Washington County,Iowa,19,183,,,,,24.9,,,,,,,,,,
Wayne County,Iowa,19,185,,,,,25.0,,,,,,,,,,
Webster County,Iowa,19,187,,,,,21.4,,,,,,,,,,
Winnebago County,Iowa,19,189,,,,,21.7,,,,,,,,,,
Winneshiek County,Iowa,19,191,,,,,18.4,,,,,,,,,,
Woodbury County,Iowa,19,193,,,,,26.2,,,,,,,,,,
Worth County,Iowa,19,195,,,,,21.5,,,,,,,,,,
Wright County,Iowa,19,197,,,,,24.0,,,,,,,,,,
Allen County,Kansas,20,1,,,,,22.8,,,,,,,,,,
Anderson County,Kansas,20,3,,,,,26.4,,,,,,,,,,
Atchison County,Kansas,20,5,,,,,23.6,,,,,,,,,,
Barber County,Kansas,20,7,,,,,23.7,,,,,,,,,,
Barton County,Kansas,20,9,,,,,24.0,,,,,,,,,,
Bourbon County,Kansas,20,11,,,,,25.7,,,,,,,,,,
Brown County,Kansas,20,13,,,,,25.5,,,,,,,,,,
Butler County,Kansas,20,15,,,,,25.8,,,,,,,,,,
Chase County,Kansas,20,17,,,,,23.3,,,,,,,,,,
Chautauqua County,Kansas,20,19,,,,,21.0,,,,,,,,,,
Cherokee County,Kansas,20,21,,,,,23.8,,,,,,,,,,
Cheyenne County,Kansas,20,23,,,,,21.4,,,,,,,,,,
Clark County,Kansas,20,25,,,,,24.6,,,,,,,,,,
Clay County,Kansas,20,27,,,,,24.2,,,,,,,,,,
Cloud County,Kansas,20,29,,,,,23.1,,,,,,,,,,
Coffey County,Kansas,20,31,,,,,21.8,,,,,,,,,,
Comanche County,Kansas,20,33,,,,,22.9,,,,,,,,,,
Cowley County,Kansas,20,35,,,,,23.9,,,,,,,,,,
Crawford County,Kansas,20,37,,,,,21.8,,,,,,,,,,
Decatur County,Kansas,20,39,,,,,19.3,,,,,,,,,,
Dickinson County,Kansas,20,41,,,,,24.1,,,,,,,,,,
Doniphan County,Kansas,20,43,,,,,19.2,,,,,,,,,,
Douglas County,Kansas,20,45,,,,,18.6,,,,,,,,,,
Edwards County,Kansas,20,47,,,,,23.5,,,,,,,,,,
Elk County,Kansas,20,49,,,,,21.2,,,,,,,,,,
Ellis County,Kansas,20,51,,,,,21.6,,,,,,,,,,
Ellsworth County,Kansas,20,53,,,,,18.9,,,,,,,,,,
Finney County,Kansas,20,55,,,,,30.9,,,,,,,,,,
Ford County,Kansas,20,57,,,,,30.5,,,,,,,,,,
Franklin County,Kansas,20,59,,,,,24.4,,,,,,,,,,
Geary County,Kansas,20,61,,,,,30.9,,,,,,,,,,
Gove County,Kansas,20,63,,,,,21.3,,,,,,,,,,
Graham County,Kansas,20,65,,,,,20.3,,,,,,,,,,
Grant County,Kansas,20,67,,,,,31.7,,,,,,,,,,
Gray County,Kansas,20,69,,,,,28.8,,,,,,,,,,
Greeley County,Kansas,20,71,,,,,25.9,,,,,,,,,,
Greenwood County,Kansas,20,73,,,,,21.4,,,,,,,,,,
Hamilton County,Kansas,20,75,,,,,30.7,,,,,,,,,,
Harper County,Kansas,20,77,,,,,24.5,,,,,,,,,,
Harvey County,Kansas,20,79,,,,,24.7,,,,,,,,,,
Haskell County,Kansas,20,81,,,,,29.2,,,,,,,,,,
Hodgeman County,Kansas,20,83,,,,,21.2,,,,,,,,,,
Jackson County,Kansas,20,85,,,,,24.9,,,,,,,,,,
Jefferson County,Kansas,20,87,,,,,23.2,,,,,,,,,,
Jewell County,Kansas,20,89,,,,,18.7,,,,,,,,,,
Johnson County,Kansas,20,91,,,,,24.9,,,,,,,,,,
Kearny County,Kansas,20,93,,,,,29.0,,,,,,,,,,
Kingman County,Kansas,20,95,,,,,22.4,,,,,,,,,,
Kiowa County,Kansas,20,97,,,,,22.6,,,,,,,,,,
Labette County,Kansas,20,99,,,,,23.9,,,,,,,,,,
Lane County,Kansas,20,101,,,,,24.4,,,,,,,,,,
Leavenworth County,Kansas,20,103,,,,,23.9,,,,,,,,,,
Lincoln County,Kansas,20,105,,,,,22.8,,,,,,,,,,
Linn County,Kansas,20,107,,,,,23.0,,,,,,,,,,
Logan County,Kansas,20,109,,,,,24.4,,,,,,,,,,
Lyon County,Kansas,20,111,,,,,22.3,,,,,,,,,,
McPherson County,Kansas,20,113,,,,,23.1,,,,,,,,,,
Marion County,Kansas,20,115,,,,,21.6,,,,,,,,,,
Marshall County,Kansas,20,117,,,,,23.5,,,,,,,,,,
