County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population,High School Degree or Higher (%),Poverty Rate,Disability Rate,Rent Denominator,Bachelor's Degree or Higher (%),Total Families,Gini Index,Median Age,Median Household Income,No Vehicle (Owner),Total Families (Single Mother),Hispanic Population,Total Population,Rent Burden Count (+50%),White Population,Total Occupied Households,Unemployment Rate,No Vehicle (Renter),Year
Murray County,Georgia,74.9509992992007,13,213,361.0,70.0,20.0,15.5,4612.0,10.3,10476.0,0.4112,37.2,35539.0,146.0,999.0,5493.0,39401.0,993.0,37462.0,14236.0,11.1,555.0,2015
Muscogee County,Georgia,74.5454406053132,13,215,89663.0,86.4,20.5,18.4,36494.0,24.1,46385.0,0.4901,33.5,42306.0,1177.0,8166.0,14552.0,200285.0,8370.0,91767.0,72760.0,11.0,6747.0,2015
Newton County,Georgia,76.1736339241261,13,217,42837.0,84.3,17.1,14.8,10340.0,20.2,24836.0,0.4187,35.8,49179.0,454.0,3668.0,5023.0,102645.0,2887.0,55335.0,34641.0,11.8,1328.0,2015
Oconee County,Georgia,80.5798838924909,13,219,2029.0,93.2,7.3,9.6,2427.0,44.9,9524.0,0.4354,39.7,72182.0,121.0,608.0,1605.0,34400.0,247.0,30594.0,11880.0,5.0,156.0,2015
Oglethorpe County,Georgia,77.7167996062818,13,221,2379.0,79.2,15.9,16.8,1374.0,17.2,3985.0,0.4143,42.4,44226.0,107.0,306.0,578.0,14688.0,241.0,11447.0,5542.0,5.3,125.0,2015
Paulding County,Georgia,78.5180367560156,13,223,25863.0,89.6,12.6,9.6,10299.0,23.8,39114.0,0.3967,35.1,60109.0,544.0,3638.0,8083.0,147400.0,2524.0,114988.0,49110.0,8.7,811.0,2015
Peach County,Georgia,74.03313677408,13,225,12380.0,85.1,21.9,12.8,3429.0,20.9,6871.0,0.4447,34.7,41588.0,169.0,913.0,1950.0,27086.0,1028.0,12875.0,9941.0,11.3,557.0,2015
Pickens County,Georgia,77.3357389452521,13,227,430.0,83.4,11.6,16.0,2599.0,25.1,8597.0,0.444,44.7,54123.0,186.0,463.0,914.0,29740.0,513.0,28356.0,11286.0,8.3,213.0,2015
Pierce County,Georgia,74.6705190503558,13,229,1481.0,79.9,23.7,20.9,1741.0,14.2,5221.0,0.4833,39.0,40247.0,67.0,534.0,970.0,18934.0,409.0,16364.0,6890.0,8.9,248.0,2015
Pike County,Georgia,75.8098277591598,13,231,2008.0,86.9,12.2,12.8,982.0,16.0,4808.0,0.4227,38.9,51338.0,90.0,305.0,250.0,17812.0,244.0,15553.0,6017.0,10.4,129.0,2015
Polk County,Georgia,73.479135469949,13,233,5526.0,75.2,21.5,17.1,4813.0,13.1,10417.0,0.4683,37.2,37853.0,354.0,1029.0,5251.0,41215.0,965.0,31331.0,14694.0,10.2,711.0,2015
Pulaski County,Georgia,77.7424998673055,13,235,3891.0,80.9,19.2,18.9,1551.0,12.1,2709.0,0.4499,41.3,38750.0,106.0,397.0,541.0,11590.0,236.0,7288.0,3947.0,7.4,143.0,2015
Putnam County,Georgia,77.3966209074486,13,237,5650.0,84.5,16.4,15.0,2257.0,17.5,6213.0,0.4652,45.6,44299.0,110.0,687.0,1411.0,21247.0,321.0,14648.0,8462.0,6.3,153.0,2015
Quitman County,Georgia,75.3037922915723,13,239,1145.0,73.1,24.0,27.3,258.0,6.7,629.0,0.4109,49.2,31487.0,67.0,68.0,0.0,2326.0,91.0,1154.0,1015.0,11.2,32.0,2015
Rabun County,Georgia,77.3787926782636,13,241,307.0,86.1,21.6,16.4,1800.0,25.9,4387.0,0.5049,47.8,35211.0,148.0,231.0,1318.0,16266.0,479.0,15058.0,6789.0,7.3,186.0,2015
Randolph County,Georgia,75.6852416547734,13,243,4527.0,72.9,30.2,19.1,1091.0,14.7,1871.0,0.6237,39.2,28377.0,140.0,357.0,90.0,7315.0,216.0,2543.0,2794.0,10.4,483.0,2015
Richmond County,Georgia,74.0548741424573,13,245,110369.0,83.3,25.2,17.2,33650.0,20.4,43515.0,0.4836,33.3,37424.0,1089.0,8781.0,9147.0,201291.0,9515.0,78651.0,71724.0,12.0,5905.0,2015
Rockdale County,Georgia,77.6878103253858,13,247,42833.0,86.1,16.5,10.3,9218.0,25.5,21486.0,0.4149,37.5,50455.0,397.0,3549.0,8617.0,86901.0,2634.0,38452.0,29623.0,11.2,879.0,2015
Schley County,Georgia,77.3388915434807,13,249,1215.0,77.2,23.4,17.8,667.0,14.7,1351.0,0.4792,38.4,39375.0,54.0,183.0,226.0,5074.0,111.0,3737.0,1879.0,12.4,118.0,2015
Screven County,Georgia,74.6973431226355,13,251,5966.0,81.0,25.2,17.1,1574.0,13.3,3501.0,0.4758,40.0,34466.0,187.0,465.0,231.0,14206.0,327.0,7946.0,5290.0,9.8,349.0,2015
Seminole County,Georgia,73.9885563878023,13,253,2937.0,82.6,18.4,17.4,831.0,15.1,2341.0,0.4629,45.1,34905.0,109.0,223.0,252.0,8769.0,125.0,5626.0,3301.0,9.4,80.0,2015
Spalding County,Georgia,74.3802498950857,13,255,21012.0,78.9,22.7,16.9,8774.0,15.9,16118.0,0.457,38.2,40246.0,189.0,2129.0,2708.0,63873.0,2682.0,40286.0,22717.0,12.4,1650.0,2015
Stephens County,Georgia,73.5128371042352,13,257,3125.0,80.0,18.9,19.2,2580.0,16.2,6666.0,0.4596,41.2,40315.0,146.0,593.0,744.0,25620.0,535.0,21531.0,9198.0,10.6,422.0,2015
Stewart County,Georgia,74.6723301476566,13,259,2857.0,61.0,38.4,23.8,654.0,10.8,991.0,0.4705,38.0,21118.0,130.0,166.0,1277.0,5868.0,158.0,1747.0,1731.0,14.5,202.0,2015
Sumter County,Georgia,74.5325257555981,13,261,16237.0,76.5,33.2,15.1,4752.0,19.0,7433.0,0.48,34.6,32758.0,206.0,1506.0,1651.0,31429.0,1339.0,13381.0,11403.0,14.4,1180.0,2015
Talbot County,Georgia,74.9568219510576,13,263,3734.0,78.0,20.0,20.7,523.0,13.7,1781.0,0.5102,47.5,34078.0,58.0,142.0,126.0,6490.0,60.0,2689.0,2665.0,10.6,211.0,2015
Taliaferro County,Georgia,74.5589942222357,13,265,1013.0,69.0,30.0,26.0,186.0,9.9,410.0,0.4096,47.9,26306.0,49.0,29.0,38.0,1721.0,18.0,689.0,707.0,12.1,44.0,2015
Tattnall County,Georgia,74.9764929055611,13,267,7335.0,73.6,29.2,18.3,2429.0,11.0,5517.0,0.4648,36.2,33980.0,206.0,773.0,2705.0,25302.0,452.0,15444.0,7880.0,7.9,479.0,2015
Taylor County,Georgia,74.951894748469,13,269,3297.0,75.5,28.7,15.9,1013.0,11.1,2415.0,0.4769,42.6,28143.0,103.0,248.0,191.0,8401.0,151.0,4931.0,3405.0,20.6,152.0,2015
Telfair County,Georgia,77.2167856486671,13,271,6626.0,73.6,28.5,16.1,2135.0,9.3,3443.0,0.4382,40.3,26449.0,153.0,451.0,2271.0,16416.0,282.0,9501.0,5289.0,4.4,372.0,2015
Terrell County,Georgia,74.1184441419523,13,273,5693.0,70.0,36.2,16.4,1370.0,11.2,2288.0,0.4734,41.0,28688.0,98.0,483.0,222.0,9213.0,440.0,3395.0,3312.0,14.4,337.0,2015
Thomas County,Georgia,75.421638660751,13,275,16350.0,81.1,23.6,17.0,6965.0,19.2,11520.0,0.489,39.4,36641.0,416.0,1589.0,1496.0,44824.0,1498.0,26837.0,17385.0,10.5,1034.0,2015
Tift County,Georgia,75.1145113471516,13,277,12133.0,79.6,29.2,15.5,5925.0,16.8,9531.0,0.508,35.1,37653.0,436.0,1628.0,4414.0,40787.0,1104.0,26206.0,14127.0,5.8,1296.0,2015
Toombs County,Georgia,74.3077119218903,13,279,6991.0,79.2,24.8,14.7,4062.0,15.7,7252.0,0.4944,34.9,33679.0,241.0,997.0,3100.0,27210.0,780.0,18068.0,10681.0,9.6,898.0,2015
Towns County,Georgia,77.8388989997476,13,281,94.0,88.5,18.6,17.9,857.0,22.4,2803.0,0.4411,52.4,37000.0,92.0,141.0,260.0,10800.0,198.0,10346.0,4268.0,10.0,112.0,2015
Treutlen County,Georgia,75.3126646406623,13,283,1969.0,77.1,19.6,22.6,797.0,14.8,1685.0,0.4791,42.8,38596.0,23.0,143.0,79.0,6762.0,83.0,4743.0,2627.0,5.4,102.0,2015
Troup County,Georgia,75.2649957965081,13,285,23700.0,84.0,21.4,17.1,10380.0,18.7,16971.0,0.4883,36.1,41489.0,602.0,3042.0,2485.0,68867.0,2778.0,41541.0,24645.0,11.9,1928.0,2015
Turner County,Georgia,73.6556082234005,13,287,3417.0,74.1,25.4,20.8,896.0,11.7,2118.0,0.5032,38.0,31806.0,72.0,325.0,356.0,8338.0,252.0,4637.0,3013.0,12.5,124.0,2015
Twiggs County,Georgia,74.2540456871956,13,289,3576.0,68.4,27.7,21.0,683.0,9.7,2107.0,0.5162,45.6,30468.0,94.0,263.0,5.0,8509.0,110.0,4753.0,3022.0,6.7,211.0,2015
Union County,Georgia,78.3529083964571,13,291,101.0,87.8,13.5,20.9,1768.0,21.9,5834.0,0.4122,53.3,40799.0,158.0,365.0,621.0,21725.0,308.0,20891.0,8357.0,13.0,235.0,2015
Upson County,Georgia,73.4150444672584,13,293,7535.0,76.6,23.7,18.1,3689.0,12.1,6912.0,0.463,41.5,35774.0,188.0,651.0,631.0,26528.0,987.0,18651.0,10159.0,11.1,949.0,2015
Walker County,Georgia,74.9581268639558,13,295,3130.0,80.0,17.8,19.6,7259.0,14.7,18389.0,0.455,40.4,41632.0,482.0,1462.0,1250.0,68285.0,1438.0,63079.0,25860.0,8.4,887.0,2015
Walton County,Georgia,76.4248015912166,13,297,13779.0,85.3,13.9,12.7,7962.0,17.9,23843.0,0.4213,38.5,54453.0,255.0,2299.0,3269.0,86201.0,2220.0,68633.0,29667.0,7.9,895.0,2015
Ware County,Georgia,73.990969495044,13,299,10581.0,81.3,29.2,19.6,4965.0,12.9,9678.0,0.4688,37.9,34909.0,402.0,1200.0,1300.0,35723.0,1137.0,23514.0,13901.0,7.2,1218.0,2015
Warren County,Georgia,74.3353854609358,13,301,3271.0,71.1,27.1,14.0,663.0,12.5,1255.0,0.4809,44.3,29176.0,103.0,199.0,43.0,5561.0,169.0,2089.0,2125.0,16.4,183.0,2015
Washington County,Georgia,75.4657894840954,13,303,10935.0,78.0,25.9,14.2,2181.0,12.9,5097.0,0.4767,40.0,37932.0,217.0,593.0,450.0,20785.0,519.0,9476.0,7230.0,12.2,577.0,2015
Wayne County,Georgia,74.2533588163464,13,305,6279.0,82.1,20.3,18.0,3182.0,13.1,7143.0,0.4491,37.3,38955.0,359.0,681.0,1847.0,30046.0,756.0,22342.0,10066.0,11.3,561.0,2015
Webster County,Georgia,78.6200171926009,13,307,1519.0,75.7,22.5,21.3,169.0,7.6,708.0,0.4204,41.0,37063.0,72.0,92.0,26.0,2720.0,32.0,1175.0,1062.0,5.8,30.0,2015
Wheeler County,Georgia,76.7946226180316,13,309,3314.0,76.9,27.2,15.2,743.0,5.6,1367.0,0.4499,38.4,27620.0,88.0,178.0,173.0,7956.0,81.0,4623.0,2012.0,10.0,100.0,2015
White County,Georgia,78.5154915927327,13,311,758.0,85.3,19.0,15.5,2963.0,20.7,8054.0,0.4424,43.9,40888.0,434.0,507.0,794.0,27791.0,774.0,26203.0,11316.0,6.8,147.0,2015
Whitfield County,Georgia,77.204149725482,13,313,4119.0,68.6,18.8,11.6,12333.0,14.0,25402.0,0.4679,34.8,40596.0,571.0,2496.0,34198.0,103456.0,2400.0,91384.0,34575.0,10.3,1496.0,2015
Wilcox County,Georgia,75.2621635639276,13,315,3382.0,77.7,23.1,19.5,770.0,8.5,1780.0,0.4562,39.4,32043.0,73.0,187.0,190.0,8972.0,127.0,5342.0,2742.0,6.7,122.0,2015
Wilkes County,Georgia,74.9946507490401,13,317,4232.0,79.7,28.5,18.2,1171.0,15.7,2488.0,0.4459,44.4,32727.0,154.0,322.0,393.0,9991.0,385.0,5315.0,4006.0,8.9,250.0,2015
Wilkinson County,Georgia,74.0706208537138,13,319,3549.0,81.3,17.7,16.8,741.0,7.4,2260.0,0.4165,41.6,38485.0,101.0,296.0,243.0,9386.0,79.0,5591.0,3313.0,7.3,131.0,2015
Worth County,Georgia,75.9791174696686,13,321,6280.0,74.6,21.2,16.2,2080.0,9.4,5496.0,0.4432,40.4,37974.0,258.0,599.0,443.0,21156.0,402.0,14643.0,7924.0,9.8,303.0,2015
Hawaii County,Hawaii,80.1318361847079,15,1,1324.0,91.3,19.5,13.1,21835.0,26.8,43306.0,0.4645,41.1,52108.0,954.0,3964.0,23444.0,191482.0,5073.0,63927.0,65048.0,8.1,2088.0,2015
Honolulu County,Hawaii,81.4925661979594,15,3,25901.0,90.9,9.7,10.7,141051.0,32.7,217945.0,0.4211,36.9,74460.0,8336.0,14175.0,91036.0,984178.0,39258.0,213878.0,309602.0,5.6,23021.0,2015
Kauai County,Hawaii,81.3428977555267,15,7,467.0,91.6,10.7,10.6,8606.0,28.0,15665.0,0.4199,41.6,65101.0,321.0,884.0,7350.0,69691.0,1660.0,23199.0,22405.0,5.4,671.0,2015
Kalawao County,Hawaii,81.5525217729432,15,5,0.0,88.5,15.2,12.0,52.0,34.6,11.0,0.4008,51.9,66250.0,0.0,0.0,4.0,85.0,9.0,32.0,54.0,0.0,11.0,2015
Maui County,Hawaii,81.5525217729432,15,9,996.0,91.5,11.0,10.4,22639.0,26.1,36685.0,0.4386,40.0,66476.0,748.0,3396.0,17417.0,160863.0,5310.0,56128.0,53463.0,6.9,2286.0,2015
Ada County,Idaho,80.6255477938808,16,1,4741.0,94.2,12.3,10.0,51447.0,37.1,104620.0,0.4515,35.8,56356.0,1932.0,8429.0,31830.0,417501.0,11816.0,381606.0,157286.0,6.6,5012.0,2015
Adams County,Idaho,80.5863175909013,16,3,0.0,88.5,12.9,21.3,365.0,21.5,1057.0,0.4302,51.3,39565.0,12.0,85.0,120.0,3880.0,47.0,3743.0,1592.0,11.3,53.0,2015
Bannock County,Idaho,77.2361541024289,16,5,625.0,91.6,18.8,14.3,10081.0,26.4,20064.0,0.4417,32.7,43779.0,518.0,1832.0,6442.0,83604.0,2743.0,75609.0,30394.0,7.2,1287.0,2015
Bear Lake County,Idaho,78.8065884388504,16,7,28.0,93.2,12.9,13.6,479.0,19.1,1735.0,0.3893,39.5,48654.0,4.0,88.0,245.0,5939.0,79.0,5694.0,2346.0,3.3,44.0,2015
Benewah County,Idaho,75.8856713159137,16,9,43.0,86.0,16.6,18.5,1021.0,13.3,2347.0,0.412,45.4,39863.0,79.0,235.0,291.0,9088.0,137.0,7887.0,3668.0,10.1,138.0,2015
Bingham County,Idaho,77.8357668240957,16,11,133.0,85.2,13.5,13.1,3808.0,17.5,11249.0,0.398,32.9,50155.0,270.0,784.0,8034.0,45407.0,642.0,39257.0,14698.0,7.1,390.0,2015
Blaine County,Idaho,83.8368181654119,16,13,19.0,90.3,10.4,6.8,3040.0,42.9,5723.0,0.4642,43.0,60088.0,12.0,662.0,4362.0,21309.0,298.0,19136.0,8924.0,4.1,256.0,2015
Boise County,Idaho,81.5717488374485,16,15,37.0,94.1,14.5,17.6,519.0,25.1,1838.0,0.4439,52.0,44238.0,70.0,73.0,245.0,6885.0,57.0,6555.0,2970.0,10.5,11.0,2015
Bonner County,Idaho,78.9952602060233,16,17,72.0,91.2,15.3,15.8,4694.0,20.9,11301.0,0.4562,47.2,42171.0,167.0,975.0,1102.0,41066.0,1267.0,39225.0,17193.0,6.2,726.0,2015
Bonneville County,Idaho,78.3080529280108,16,19,491.0,91.1,13.2,13.5,10432.0,27.2,26910.0,0.4502,32.4,50762.0,659.0,2725.0,13316.0,107788.0,2225.0,97250.0,36686.0,5.6,1098.0,2015
Boundary County,Idaho,78.5577227606745,16,21,26.0,88.5,15.3,17.0,1107.0,16.0,2818.0,0.4512,43.7,38961.0,71.0,199.0,457.0,10961.0,318.0,10308.0,4265.0,4.7,172.0,2015
Butte County,Idaho,78.539300006659,16,23,53.0,89.7,17.6,16.9,204.0,15.6,667.0,0.4793,40.9,37891.0,5.0,41.0,162.0,2653.0,63.0,2465.0,1009.0,6.8,18.0,2015
Camas County,Idaho,80.7309214718219,16,25,0.0,87.1,21.8,17.1,139.0,18.3,265.0,0.493,42.1,42614.0,0.0,15.0,119.0,1052.0,29.0,983.0,435.0,5.8,7.0,2015
Canyon County,Idaho,78.8864173221514,16,27,878.0,83.2,19.4,13.9,20586.0,17.7,47514.0,0.4006,32.8,42888.0,1160.0,4839.0,48640.0,198921.0,4434.0,180249.0,65807.0,9.4,1843.0,2015
Caribou County,Idaho,78.1347786797646,16,29,7.0,91.4,8.3,12.9,488.0,19.3,1874.0,0.3872,36.8,58021.0,91.0,55.0,363.0,6808.0,43.0,6698.0,2606.0,1.5,55.0,2015
Cassia County,Idaho,77.9335935434406,16,31,44.0,79.9,16.0,11.9,2266.0,17.8,5690.0,0.402,31.7,45695.0,165.0,462.0,6129.0,23369.0,224.0,21573.0,7732.0,5.7,193.0,2015
Clearwater County,Idaho,78.3736816793976,16,35,14.0,86.4,13.1,25.8,783.0,16.9,2372.0,0.3989,50.2,38837.0,19.0,101.0,310.0,8560.0,108.0,8050.0,3648.0,7.3,73.0,2015
Custer County,Idaho,80.2682245605936,16,37,0.0,90.8,19.2,17.2,379.0,27.1,1212.0,0.4258,52.0,39457.0,26.0,55.0,113.0,4234.0,65.0,4127.0,1767.0,3.3,30.0,2015
Elmore County,Idaho,78.1686898993817,16,39,633.0,85.6,16.1,13.9,4027.0,16.6,6871.0,0.413,30.8,43848.0,103.0,428.0,4209.0,26175.0,565.0,22210.0,9785.0,8.4,223.0,2015
Franklin County,Idaho,79.6417323602015,16,41,10.0,90.2,13.2,13.1,886.0,18.4,3417.0,0.3695,32.4,48133.0,82.0,153.0,883.0,12914.0,115.0,12447.0,4236.0,5.0,43.0,2015
Fremont County,Idaho,79.6202343812322,16,43,46.0,89.2,10.3,13.2,792.0,20.5,3511.0,0.3673,36.3,47988.0,33.0,112.0,1598.0,12945.0,142.0,12128.0,4477.0,6.0,21.0,2015
Gem County,Idaho,78.0718706891724,16,45,0.0,86.9,18.0,18.9,1879.0,16.0,4305.0,0.4252,44.7,40828.0,56.0,406.0,1341.0,16731.0,513.0,15778.0,6311.0,14.2,228.0,2015
Gooding County,Idaho,78.3713210428447,16,47,11.0,75.8,19.4,15.9,1738.0,14.3,3830.0,0.4413,36.3,39930.0,24.0,259.0,4381.0,15233.0,237.0,13167.0,5327.0,3.8,101.0,2015
Idaho County,Idaho,79.3438641299381,16,49,24.0,89.4,16.0,21.7,1301.0,19.3,4465.0,0.3803,48.9,38191.0,189.0,293.0,506.0,16312.0,137.0,15311.0,6583.0,6.4,105.0,2015
Jefferson County,Idaho,79.5431760925964,16,51,52.0,87.9,13.1,12.2,1446.0,20.2,6610.0,0.3911,31.1,51171.0,172.0,390.0,2771.0,26792.0,172.0,25012.0,8102.0,6.1,27.0,2015
Jerome County,Idaho,78.0871897826278,16,53,19.0,72.3,16.4,11.7,2760.0,14.0,5658.0,0.3941,32.1,41630.0,86.0,399.0,7558.0,22653.0,365.0,20786.0,7624.0,6.6,139.0,2015
Kootenai County,Idaho,79.0342264467305,16,55,529.0,92.2,13.0,13.4,16839.0,23.3,38705.0,0.441,39.4,49403.0,625.0,3737.0,6061.0,145046.0,3828.0,136887.0,56421.0,7.9,1655.0,2015
Latah County,Idaho,81.2918703762464,16,57,251.0,95.5,21.6,11.5,6931.0,45.6,8275.0,0.466,28.5,42439.0,146.0,579.0,1520.0,38339.0,2043.0,35656.0,15080.0,7.6,561.0,2015
Lemhi County,Idaho,78.800965054059,16,59,27.0,91.4,18.7,20.4,1076.0,21.5,2176.0,0.436,51.2,34329.0,60.0,110.0,226.0,7790.0,148.0,7462.0,3721.0,6.1,166.0,2015
Lewis County,Idaho,78.2795990567073,16,61,3.0,88.6,17.4,21.3,448.0,15.2,1027.0,0.4244,48.2,36505.0,29.0,49.0,155.0,3812.0,95.0,3400.0,1625.0,6.5,69.0,2015
Lincoln County,Idaho,77.8863265157536,16,63,0.0,78.6,13.6,13.3,470.0,11.6,1243.0,0.3715,33.8,43273.0,5.0,51.0,1557.0,5260.0,45.0,4661.0,1624.0,6.0,11.0,2015
Madison County,Idaho,80.8416546964326,16,65,263.0,95.4,35.7,5.9,5397.0,34.8,8114.0,0.5057,23.2,32233.0,44.0,389.0,2515.0,37916.0,2184.0,36140.0,10305.0,10.2,266.0,2015
Minidoka County,Idaho,78.3647896627557,16,67,59.0,76.7,17.4,13.0,1849.0,12.9,5481.0,0.4277,35.5,44853.0,140.0,351.0,6775.0,20279.0,230.0,18121.0,7148.0,4.8,148.0,2015
Nez Perce County,Idaho,77.4341690889951,16,69,156.0,91.3,11.9,17.6,4834.0,23.4,10318.0,0.4131,41.6,48160.0,240.0,1027.0,1371.0,39779.0,750.0,35703.0,16096.0,6.1,706.0,2015
Oneida County,Idaho,79.300372655971,16,71,0.0,93.6,14.6,14.7,323.0,14.1,1115.0,0.4048,39.0,41338.0,26.0,37.0,149.0,4245.0,50.0,4114.0,1582.0,6.7,76.0,2015
Owyhee County,Idaho,78.4859466318905,16,73,9.0,74.6,27.6,15.5,1293.0,8.9,2770.0,0.4497,37.5,33440.0,58.0,270.0,2955.0,11364.0,189.0,10059.0,3929.0,11.7,123.0,2015
Payette County,Idaho,77.9761779579682,16,75,98.0,86.2,18.7,14.8,1953.0,15.7,5764.0,0.4311,38.5,44257.0,97.0,374.0,3695.0,22700.0,268.0,21177.0,8147.0,10.1,116.0,2015
Power County,Idaho,78.0124898743236,16,77,25.0,78.1,13.5,16.6,738.0,13.0,1953.0,0.3629,34.2,44779.0,114.0,223.0,2435.0,7731.0,73.0,6585.0,2563.0,9.4,70.0,2015
Shoshone County,Idaho,75.3102234426062,16,79,40.0,86.2,17.2,20.3,1812.0,14.1,3475.0,0.4166,47.1,37665.0,86.0,185.0,419.0,12571.0,324.0,11978.0,5712.0,11.8,242.0,2015
Teton County,Idaho,82.7261624096339,16,81,24.0,90.2,10.8,9.4,1017.0,39.8,2392.0,0.3749,35.2,53474.0,41.0,226.0,1792.0,10285.0,109.0,9498.0,3605.0,8.5,26.0,2015
Twin Falls County,Idaho,77.8659532150206,16,83,406.0,85.5,15.8,12.6,9810.0,17.7,20654.0,0.4345,34.5,44048.0,471.0,1867.0,11914.0,80004.0,1866.0,74333.0,29017.0,5.9,859.0,2015
Valley County,Idaho,81.9115795042016,16,85,4.0,93.5,15.0,19.1,874.0,29.8,2106.0,0.3986,49.4,48384.0,7.0,40.0,133.0,9720.0,186.0,9554.0,3188.0,5.7,74.0,2015
Washington County,Idaho,78.4912039214853,16,87,0.0,82.8,18.3,20.8,1021.0,13.9,2468.0,0.4267,44.9,34775.0,47.0,299.0,1742.0,10025.0,352.0,9477.0,3812.0,9.7,150.0,2015
Adams County,Illinois,78.1718694913787,17,1,2539.0,91.3,14.4,13.8,7878.0,21.2,17272.0,0.4262,40.6,45965.0,291.0,1692.0,943.0,67081.0,1602.0,62462.0,26883.0,6.8,1602.0,2015
Alexander County,Illinois,73.9454754329116,17,3,2535.0,77.7,34.2,22.2,867.0,8.0,1645.0,0.4588,39.7,27265.0,99.0,369.0,118.0,7364.0,135.0,4538.0,2644.0,13.9,230.0,2015
Bond County,Illinois,78.1568072378127,17,5,962.0,86.9,16.5,15.2,1424.0,17.6,4057.0,0.4308,40.1,47946.0,127.0,332.0,587.0,17313.0,281.0,15712.0,6148.0,6.4,360.0,2015
Boone County,Illinois,79.4535656064282,17,7,1191.0,86.7,10.9,9.7,3418.0,20.2,13783.0,0.4156,38.2,58248.0,269.0,1226.0,10974.0,53851.0,680.0,47072.0,18129.0,9.7,483.0,2015
Brown County,Illinois,78.2336263401057,17,9,1145.0,85.8,10.9,10.2,553.0,14.0,1325.0,0.4327,37.7,50739.0,28.0,108.0,286.0,6859.0,38.0,5351.0,2140.0,5.4,89.0,2015
Bureau County,Illinois,78.5429823248364,17,11,203.0,90.0,12.5,13.2,3462.0,17.9,9388.0,0.437,43.4,50423.0,251.0,911.0,2881.0,34115.0,697.0,32362.0,14023.0,7.6,555.0,2015
Calhoun County,Illinois,78.9652179588437,17,13,6.0,91.4,12.6,16.1,425.0,15.6,1500.0,0.4075,46.9,53869.0,29.0,70.0,15.0,4999.0,74.0,4904.0,2063.0,5.4,74.0,2015
Carroll County,Illinois,78.6123786178153,17,15,183.0,90.5,12.6,15.1,1536.0,16.2,4225.0,0.421,47.5,48631.0,84.0,369.0,494.0,14926.0,298.0,14291.0,6617.0,8.1,217.0,2015
Cass County,Illinois,76.7729402418154,17,17,464.0,85.5,12.9,13.1,1415.0,13.9,3442.0,0.4148,39.2,47434.0,102.0,371.0,2433.0,13254.0,217.0,11856.0,5200.0,8.5,217.0,2015
Champaign County,Illinois,80.4285252208283,17,19,25902.0,94.3,22.8,8.6,36015.0,43.4,42424.0,0.4984,29.3,46495.0,1089.0,5102.0,11403.0,205766.0,11565.0,150999.0,79912.0,6.5,8171.0,2015
Christian County,Illinois,77.1226682083106,17,21,576.0,88.2,14.6,13.9,3566.0,14.2,9032.0,0.418,42.0,45334.0,309.0,860.0,525.0,34200.0,467.0,32960.0,14013.0,5.4,474.0,2015
Clark County,Illinois,76.5988184247138,17,23,51.0,90.2,14.9,15.1,1692.0,18.1,4596.0,0.4317,43.4,50517.0,86.0,481.0,221.0,16159.0,174.0,15719.0,6647.0,8.5,160.0,2015
Clay County,Illinois,76.7864976814781,17,25,74.0,88.0,13.8,17.3,1131.0,14.8,3876.0,0.4016,42.8,44209.0,94.0,434.0,187.0,13582.0,125.0,13276.0,5525.0,6.7,179.0,2015
Clinton County,Illinois,79.3328781864294,17,27,1307.0,89.6,8.9,11.8,2349.0,20.8,9542.0,0.4074,40.1,63236.0,258.0,681.0,1134.0,37929.0,438.0,35608.0,13866.0,4.9,308.0,2015
Coles County,Illinois,78.0798636122915,17,29,1835.0,90.3,22.3,13.0,7993.0,24.1,12296.0,0.4918,33.3,39588.0,242.0,1473.0,1209.0,53037.0,2245.0,49289.0,21063.0,9.7,1196.0,2015
Cook County,Illinois,79.1069839681418,17,31,1255823.0,85.3,17.1,10.4,835474.0,35.8,1184857.0,0.5027,35.9,55251.0,74096.0,144789.0,1295026.0,5236393.0,220262.0,2976501.0,1942959.0,10.7,273109.0,2015
Crawford County,Illinois,77.299309526476,17,33,696.0,89.0,12.7,16.4,1548.0,18.8,5047.0,0.4516,42.4,47468.0,140.0,310.0,412.0,19541.0,328.0,18161.0,7620.0,6.8,290.0,2015
Cumberland County,Illinois,78.4522093933998,17,35,23.0,88.2,15.8,18.3,833.0,13.6,2943.0,0.3911,41.6,46061.0,104.0,274.0,114.0,10943.0,127.0,10737.0,4310.0,7.4,145.0,2015
DeKalb County,Illinois,79.5299982090179,17,37,7215.0,92.2,18.7,9.3,15467.0,30.0,22659.0,0.4306,30.3,54101.0,480.0,2690.0,11111.0,104345.0,4836.0,87370.0,37269.0,10.4,2127.0,2015
De Witt County,Illinois,76.9462905740491,17,39,82.0,92.4,12.9,12.4,1481.0,19.2,4481.0,0.4387,42.8,53959.0,104.0,329.0,370.0,16388.0,215.0,15763.0,6840.0,7.7,205.0,2015
Douglas County,Illinois,78.6067972023928,17,41,96.0,83.9,10.3,10.5,1897.0,17.8,5245.0,0.4183,38.3,51810.0,401.0,359.0,1371.0,19826.0,277.0,19121.0,7618.0,6.1,313.0,2015
DuPage County,Illinois,81.9525699982813,17,43,43798.0,92.4,7.4,8.0,89575.0,46.7,239546.0,0.4535,38.8,79658.0,4955.0,15779.0,129549.0,930412.0,18363.0,739000.0,338083.0,7.0,8842.0,2015
