County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Fairfield County,Ohio,78.3724040118669,39,045,13.2
Fayette County,Ohio,73.925977733448,39,047,18.5
Franklin County,Ohio,77.3158007578927,39,049,11.3
Fulton County,Ohio,77.8430999141492,39,051,12.8
Gallia County,Ohio,73.7010296895037,39,053,19.8
Geauga County,Ohio,81.1363526250394,39,055,10.9
Greene County,Ohio,78.9696653758066,39,057,13.1
Guernsey County,Ohio,75.7526078342868,39,059,18.1
Hamilton County,Ohio,76.7750859401768,39,061,12.1
Hancock County,Ohio,77.9870423345971,39,063,11.6
Hardin County,Ohio,76.2179367280765,39,065,14.5
Harrison County,Ohio,75.5533667564786,39,067,18.7
Henry County,Ohio,78.3853075312988,39,069,13.3
Highland County,Ohio,75.1659576183016,39,071,18.4
Hocking County,Ohio,76.0001768234167,39,073,18.7
Holmes County,Ohio,78.9782883007442,39,075,7.9
Huron County,Ohio,76.4241754730291,39,077,13.8
Jackson County,Ohio,72.6276980911225,39,079,19.3
Jefferson County,Ohio,74.7192996592833,39,081,17.6
Knox County,Ohio,78.0451853954933,39,083,13.6
Lake County,Ohio,78.4588354894656,39,085,13.4
Lawrence County,Ohio,72.866941337603,39,087,22.7
Licking County,Ohio,77.6903855519418,39,089,15.8
Logan County,Ohio,76.4504478037162,39,091,13.5
Lorain County,Ohio,77.7750973270836,39,093,14.5
Lucas County,Ohio,75.9078450103485,39,095,15.5
Madison County,Ohio,76.5674849741054,39,097,15.2
Mahoning County,Ohio,76.3367882417928,39,099,15.4
Marion County,Ohio,75.6762785613685,39,101,19.6
Medina County,Ohio,80.160436476219,39,103,11.0
Meigs County,Ohio,74.4551385457959,39,105,23.7
Mercer County,Ohio,78.781969783617,39,107,10.3
Miami County,Ohio,77.558385387429,39,109,13.8
Monroe County,Ohio,77.3278266741344,39,111,20.9
Montgomery County,Ohio,75.1558792857439,39,113,15.5
Morgan County,Ohio,77.0142783276534,39,115,22.1
Morrow County,Ohio,77.7213390859984,39,117,15.1
Muskingum County,Ohio,75.9885478851751,39,119,15.6
Noble County,Ohio,80.9774754136347,39,121,20.1
Ottawa County,Ohio,78.4715474994669,39,123,15.5
Paulding County,Ohio,77.1982663557403,39,125,17.3
Perry County,Ohio,76.2843743597679,39,127,17.6
Pickaway County,Ohio,76.1350747929603,39,129,15.6
Pike County,Ohio,73.0550006089791,39,131,23.8
Portage County,Ohio,78.1417450557087,39,133,13.6
Preble County,Ohio,75.8425188661493,39,135,15.9
Putnam County,Ohio,79.5671958464674,39,137,9.7
Richland County,Ohio,76.3048799764269,39,139,16.2
Ross County,Ohio,75.078508684245,39,141,20.7
Sandusky County,Ohio,76.7688089414996,39,143,15.2
Scioto County,Ohio,72.6980099745699,39,145,22.8
Seneca County,Ohio,77.1601518456248,39,147,14.5
Shelby County,Ohio,77.8800302790841,39,149,13.2
Stark County,Ohio,77.1005942818435,39,151,13.4
Summit County,Ohio,77.096924354183,39,153,13.1
Trumbull County,Ohio,75.8611666450384,39,155,15.1
Tuscarawas County,Ohio,77.5406424846437,39,157,14.4
Union County,Ohio,79.3254890230536,39,159,10.2
Van Wert County,Ohio,77.5925350827344,39,161,15.3
Vinton County,Ohio,74.6897815116561,39,163,21.9
Warren County,Ohio,79.4757882031411,39,165,10.1
Washington County,Ohio,77.1387483928927,39,167,20.3
Wayne County,Ohio,78.101045537008,39,169,12.7
Williams County,Ohio,77.6342843267196,39,171,15.4
Wood County,Ohio,78.5650261790764,39,173,11.7
Wyandot County,Ohio,77.7401199912221,39,175,13.5
Adair County,Oklahoma,73.5465287622819,40,001,19.1
Alfalfa County,Oklahoma,77.5698667646234,40,003,18.2
Atoka County,Oklahoma,75.4589805999952,40,005,23.2
Beaver County,Oklahoma,77.8707242647867,40,007,11.7
Beckham County,Oklahoma,73.8666763081084,40,009,14.3
Blaine County,Oklahoma,74.2893750288934,40,011,19.2
Bryan County,Oklahoma,75.6236758103355,40,013,21.7
Caddo County,Oklahoma,72.8217507824704,40,015,20.4
Canadian County,Oklahoma,78.3243448582063,40,017,13.3
Carter County,Oklahoma,74.3140742601939,40,019,19.6
Cherokee County,Oklahoma,75.6841771673958,40,021,18.3
Choctaw County,Oklahoma,72.824439458691,40,023,24.2
Cimarron County,Oklahoma,77.242359572776,40,025,17.5
Cleveland County,Oklahoma,78.9957151385868,40,027,13.5
Coal County,Oklahoma,73.174278503574,40,029,24.7
Comanche County,Oklahoma,76.2279168476804,40,031,19.3
Cotton County,Oklahoma,74.5054210628189,40,033,22.1
Craig County,Oklahoma,74.0819816213052,40,035,22.5
Creek County,Oklahoma,74.7701935956881,40,037,13.6
Custer County,Oklahoma,74.6813710404197,40,039,12.5
Delaware County,Oklahoma,76.363272880674,40,041,23.5
Dewey County,Oklahoma,74.7703466637984,40,043,14.8
Ellis County,Oklahoma,75.950160764903,40,045,17.2
Garfield County,Oklahoma,75.6419562838262,40,047,15.2
Garvin County,Oklahoma,73.4235942510159,40,049,15.7
Grady County,Oklahoma,76.3365365623992,40,051,17.2
Grant County,Oklahoma,75.7321130511697,40,053,18.1
Greer County,Oklahoma,75.3216979910427,40,055,20.7
Harmon County,Oklahoma,75.8627603588953,40,057,21.8
Harper County,Oklahoma,76.5748437229619,40,059,21.2
Haskell County,Oklahoma,74.3675519052332,40,061,24.6
Hughes County,Oklahoma,72.7909400283474,40,063,19.1
Jackson County,Oklahoma,75.5346356636241,40,065,15.3
Jefferson County,Oklahoma,73.8873171279441,40,067,24.0
Johnston County,Oklahoma,73.5679255393072,40,069,23.1
Kay County,Oklahoma,74.3602917387456,40,071,20.8
Kingfisher County,Oklahoma,77.4523029924483,40,073,14.2
Kiowa County,Oklahoma,72.4243863772895,40,075,21.0
Latimer County,Oklahoma,75.1780345952937,40,077,24.0
Le Flore County,Oklahoma,73.8139750506335,40,079,22.2
Lincoln County,Oklahoma,75.6509603354946,40,081,19.2
Logan County,Oklahoma,78.8869118943483,40,083,14.9
Love County,Oklahoma,75.4014833873519,40,085,22.3
McClain County,Oklahoma,76.8858373402813,40,087,12.7
McCurtain County,Oklahoma,73.1351338329749,40,089,20.4
McIntosh County,Oklahoma,73.9572470790199,40,091,24.5
Major County,Oklahoma,76.4466698217655,40,093,15.4
Marshall County,Oklahoma,76.6577096051713,40,095,26.7
Mayes County,Oklahoma,74.8228650780978,40,097,23.1
Murray County,Oklahoma,73.9295753704892,40,099,23.8
Muskogee County,Oklahoma,72.8756170626093,40,101,18.0
Noble County,Oklahoma,76.0885426182492,40,103,17.9
Nowata County,Oklahoma,74.862161384729,40,105,16.6
Okfuskee County,Oklahoma,71.530283023694,40,107,19.1
Oklahoma County,Oklahoma,76.1656171074346,40,109,13.7
Okmulgee County,Oklahoma,73.3518783172449,40,111,21.4
Osage County,Oklahoma,77.9415604187147,40,113,18.1
Ottawa County,Oklahoma,73.0999120396637,40,115,20.4
Pawnee County,Oklahoma,74.345771905656,40,117,16.0
Payne County,Oklahoma,78.1936512585812,40,119,12.1
Pittsburg County,Oklahoma,73.4424393092929,40,121,24.6
Pontotoc County,Oklahoma,74.7001802288072,40,123,15.9
Pottawatomie County,Oklahoma,74.1656013225054,40,125,17.6
Pushmataha County,Oklahoma,74.1243400137779,40,127,27.2
Roger Mills County,Oklahoma,77.1587261551285,40,129,15.0
Rogers County,Oklahoma,77.3421947098162,40,131,14.9
Seminole County,Oklahoma,71.8151279117479,40,133,23.1
Sequoyah County,Oklahoma,73.9155976500192,40,135,22.3
Stephens County,Oklahoma,75.1081023826966,40,137,20.3
Texas County,Oklahoma,76.4580524123029,40,139,7.5
Tillman County,Oklahoma,75.1648382387661,40,141,20.8
Tulsa County,Oklahoma,76.8773114836411,40,143,13.5
Wagoner County,Oklahoma,78.8321278645261,40,145,17.0
Washington County,Oklahoma,76.8909457013602,40,147,15.4
Washita County,Oklahoma,75.4428137734268,40,149,14.8
Woods County,Oklahoma,76.5352916876673,40,151,16.9
Woodward County,Oklahoma,76.629936143775,40,153,16.7
Baker County,Oregon,78.4032670034736,41,001,22.6
Benton County,Oregon,83.1111841566066,41,003,11.0
Clackamas County,Oregon,81.2354587569264,41,005,11.8
Clatsop County,Oregon,79.1423784372837,41,007,18.5
Columbia County,Oregon,79.5184095085757,41,009,17.1
Coos County,Oregon,76.7488276367247,41,011,23.8
Crook County,Oregon,79.4937955007396,41,013,20.0
Curry County,Oregon,77.2649304074311,41,015,23.5
Deschutes County,Oregon,81.5890192145537,41,017,12.6
Douglas County,Oregon,77.3068795448452,41,019,20.8
Gilliam County,Oregon,81.8937543866588,41,021,20.1
Grant County,Oregon,80.3203481054343,41,023,23.4
Harney County,Oregon,78.5629734197268,41,025,21.3
Hood River County,Oregon,80.7329422231016,41,027,10.6
Jackson County,Oregon,79.2004696164254,41,029,15.7
Jefferson County,Oregon,78.2892360161207,41,031,18.6
Josephine County,Oregon,76.7666527872891,41,033,19.9
Klamath County,Oregon,76.4242311364726,41,035,18.8
Lake County,Oregon,78.0572878758866,41,037,19.8
Lane County,Oregon,79.3128441965689,41,039,16.9
Lincoln County,Oregon,78.3178304068929,41,041,22.3
Linn County,Oregon,78.299851253129,41,043,17.9
Malheur County,Oregon,78.1724152191748,41,045,16.1
Marion County,Oregon,79.7436698525612,41,047,14.5
Morrow County,Oregon,80.1953311301483,41,049,15.8
Multnomah County,Oregon,79.9328241772426,41,051,12.5
Polk County,Oregon,80.7506982687722,41,053,14.0
Sherman County,Oregon,81.2818601651977,41,055,22.9
Tillamook County,Oregon,79.3558713626066,41,057,22.1
Umatilla County,Oregon,78.8876261617203,41,059,16.2
Union County,Oregon,79.6408689977838,41,061,16.4
Wallowa County,Oregon,80.4825421767857,41,063,18.1
Wasco County,Oregon,77.8004713398585,41,065,18.2
Washington County,Oregon,82.8006470178013,41,067,9.9
Wheeler County,Oregon,79.6375283662455,41,069,24.3
Yamhill County,Oregon,80.182841718033,41,071,15.4
Adams County,Pennsylvania,79.6024122446795,42,001,13.7
Allegheny County,Pennsylvania,78.1610400814244,42,003,13.4
Armstrong County,Pennsylvania,77.0335711627565,42,005,18.3
Beaver County,Pennsylvania,76.8468129507845,42,007,16.2
Bedford County,Pennsylvania,78.3933319975608,42,009,16.5
Berks County,Pennsylvania,79.372297754787,42,011,13.7
Blair County,Pennsylvania,77.1210659951418,42,013,17.6
Bradford County,Pennsylvania,78.0270424099289,42,015,14.8
Bucks County,Pennsylvania,80.0752757762909,42,017,10.8
Butler County,Pennsylvania,78.8216499446055,42,019,12.7
Cambria County,Pennsylvania,76.3359583153992,42,021,18.6
Cameron County,Pennsylvania,78.7784673254646,42,023,18.9
Carbon County,Pennsylvania,77.0897959845484,42,025,16.5
Centre County,Pennsylvania,82.950948218711,42,027,9.2
Chester County,Pennsylvania,81.4267224524443,42,029,8.9
Clarion County,Pennsylvania,78.4036211443167,42,031,16.5
Clearfield County,Pennsylvania,77.7016645327829,42,033,19.3
Clinton County,Pennsylvania,78.3847306256628,42,035,16.6
Columbia County,Pennsylvania,78.5338200440121,42,037,13.9
Crawford County,Pennsylvania,77.2900686112528,42,039,17.2
Cumberland County,Pennsylvania,80.1866940332583,42,041,11.5
Dauphin County,Pennsylvania,78.7062003899959,42,043,12.4
Delaware County,Pennsylvania,78.6459188771391,42,045,11.9
Elk County,Pennsylvania,78.400576273261,42,047,16.3
Erie County,Pennsylvania,77.7020811712385,42,049,15.3
Fayette County,Pennsylvania,75.4711146186179,42,051,19.7
Forest County,Pennsylvania,76.5345957917799,42,053,28.4
Franklin County,Pennsylvania,79.3690640144176,42,055,14.3
Fulton County,Pennsylvania,77.9191358761561,42,057,16.8
Greene County,Pennsylvania,75.9396126997198,42,059,19.9
Huntingdon County,Pennsylvania,79.1299579978296,42,061,17.2
Indiana County,Pennsylvania,78.2228678087823,42,063,15.6
Jefferson County,Pennsylvania,77.4798592725608,42,065,16.7
Juniata County,Pennsylvania,79.2388325232761,42,067,13.6
Lackawanna County,Pennsylvania,77.1041339174686,42,069,15.4
Lancaster County,Pennsylvania,80.2927502691243,42,071,11.7
Lawrence County,Pennsylvania,76.520408261944,42,073,18.2
Lebanon County,Pennsylvania,78.9537225315282,42,075,13.1
Lehigh County,Pennsylvania,79.5503649281651,42,077,13.5
Luzerne County,Pennsylvania,76.5165637670642,42,079,15.8
Lycoming County,Pennsylvania,78.2868648614683,42,081,15.3
McKean County,Pennsylvania,77.1502447845561,42,083,18.1
Mercer County,Pennsylvania,76.9910645813126,42,085,17.7
Mifflin County,Pennsylvania,78.1171330349491,42,087,16.0
Monroe County,Pennsylvania,78.7425040847178,42,089,14.9
Montgomery County,Pennsylvania,80.8456488543833,42,091,10.0
Montour County,Pennsylvania,78.7431306051947,42,093,13.8
Northampton County,Pennsylvania,80.1650461635258,42,095,12.5
Northumberland County,Pennsylvania,77.4526629872912,42,097,16.6
Perry County,Pennsylvania,77.628427386597,42,099,14.7
Philadelphia County,Pennsylvania,76.5967845072452,42,101,16.7
Pike County,Pennsylvania,80.9167980708287,42,103,17.2
Potter County,Pennsylvania,78.2853363249879,42,105,19.5
Schuylkill County,Pennsylvania,76.0056770705635,42,107,17.2
Snyder County,Pennsylvania,80.4592623225395,42,109,12.1
Somerset County,Pennsylvania,77.4273587905568,42,111,17.0
Sullivan County,Pennsylvania,76.4170609456406,42,113,17.8
Susquehanna County,Pennsylvania,78.1736438619703,42,115,16.1
Tioga County,Pennsylvania,78.6382435648615,42,117,17.3
Union County,Pennsylvania,82.1135082375547,42,119,13.1
Venango County,Pennsylvania,77.7208898189585,42,121,19.4
Warren County,Pennsylvania,78.3008869020613,42,123,16.0
Washington County,Pennsylvania,77.2034187269536,42,125,15.3
Wayne County,Pennsylvania,78.3465849738659,42,127,18.9
Westmoreland County,Pennsylvania,77.8103615103144,42,129,15.5
Wyoming County,Pennsylvania,76.819017299579,42,131,13.9
York County,Pennsylvania,78.9607402575148,42,133,13.4
Bristol County,Rhode Island,81.2244361077898,44,001,10.2
Kent County,Rhode Island,79.2325925546246,44,003,14.7
Newport County,Rhode Island,81.7629334392469,44,005,12.2
Providence County,Rhode Island,79.5865599353375,44,007,13.8
Washington County,Rhode Island,81.2259041026376,44,009,11.4
Abbeville County,South Carolina,76.2480488633423,45,001,19.6
Aiken County,South Carolina,76.607420068589,45,003,14.0
Allendale County,South Carolina,72.3275766016541,45,005,24.7
Anderson County,South Carolina,75.644706750867,45,007,16.6
Bamberg County,South Carolina,74.1484428738256,45,009,19.8
Barnwell County,South Carolina,73.3012738311339,45,011,24.0
Beaufort County,South Carolina,82.4519536072558,45,013,13.5
Berkeley County,South Carolina,78.1142270778626,45,015,14.3
Calhoun County,South Carolina,76.1633430025481,45,017,19.3
Charleston County,South Carolina,78.7688996761722,45,019,10.8
Cherokee County,South Carolina,73.6514656751735,45,021,16.1
Chester County,South Carolina,72.8990001012725,45,023,17.8
Chesterfield County,South Carolina,73.8422594638724,45,025,17.5
Clarendon County,South Carolina,75.8176762637055,45,027,24.5
Colleton County,South Carolina,72.5155731536581,45,029,13.2
Darlington County,South Carolina,72.8673989945326,45,031,17.9
Dillon County,South Carolina,72.4319477071778,45,033,18.3
Dorchester County,South Carolina,78.0084012004495,45,035,13.0
Edgefield County,South Carolina,78.8630710939806,45,037,16.3
Fairfield County,South Carolina,73.9571975094253,45,039,17.3
Florence County,South Carolina,73.8741837298594,45,041,14.5
Georgetown County,South Carolina,76.4011794276026,45,043,16.2
Greenville County,South Carolina,78.0614333562229,45,045,12.6
Greenwood County,South Carolina,75.9616519578823,45,047,15.3
Hampton County,South Carolina,73.6908378834808,45,049,14.9
Horry County,South Carolina,76.7878726745238,45,051,16.8
Jasper County,South Carolina,77.7851513859383,45,053,15.3
Kershaw County,South Carolina,76.0894865241897,45,055,15.9
Lancaster County,South Carolina,78.0335536957767,45,057,13.2
Laurens County,South Carolina,73.6930483081889,45,059,19.6
Lee County,South Carolina,72.0854944673625,45,061,19.5
Lexington County,South Carolina,77.6399963913272,45,063,13.6
McCormick County,South Carolina,76.6204455501325,45,065,21.1
Marion County,South Carolina,71.6588604817899,45,067,16.9
Marlboro County,South Carolina,71.7197179871334,45,069,20.6
Newberry County,South Carolina,75.8791398798408,45,071,14.1
Oconee County,South Carolina,76.5853147542671,45,073,20.2
Orangeburg County,South Carolina,73.5994044383886,45,075,14.7
Pickens County,South Carolina,76.6209418205011,45,077,14.9
Richland County,South Carolina,77.3092265267861,45,079,13.7
Saluda County,South Carolina,77.509666907278,45,081,14.6
Spartanburg County,South Carolina,75.6586861861353,45,083,14.9
Sumter County,South Carolina,74.8906606651604,45,085,17.9
Union County,South Carolina,73.1394331275833,45,087,19.7
Williamsburg County,South Carolina,72.6681395693844,45,089,19.0
York County,South Carolina,77.8399334219253,45,091,10.2
Aurora County,South Dakota,79.7606700084492,46,003,12.5
Beadle County,South Dakota,78.7117822039803,46,005,12.0
Bennett County,South Dakota,72.6968328298941,46,007,12.2
Bon Homme County,South Dakota,80.0966529338926,46,009,12.9
Brookings County,South Dakota,81.5091982488628,46,011,8.8
Brown County,South Dakota,80.5513623355926,46,013,11.2
Brule County,South Dakota,78.8236429282977,46,015,14.5
Buffalo County,South Dakota,69.4197035082132,46,017,14.0
Butte County,South Dakota,78.1265364079259,46,019,15.7
Campbell County,South Dakota,83.2979838523089,46,021,12.7
Charles Mix County,South Dakota,77.3768981526165,46,023,13.6
Clark County,South Dakota,79.9118974154964,46,025,13.5
Clay County,South Dakota,79.5498766398359,46,027,10.4
Codington County,South Dakota,80.8279175772061,46,029,13.3
Corson County,South Dakota,70.5111770376568,46,031,10.7
Custer County,South Dakota,79.2484600944901,46,033,17.7
Davison County,South Dakota,78.6760680439377,46,035,12.8
Day County,South Dakota,79.4765538890483,46,037,11.2
Deuel County,South Dakota,81.0464995457912,46,039,11.4
Dewey County,South Dakota,70.2109276747977,46,041,9.6
Douglas County,South Dakota,79.3923477264489,46,043,13.0
Edmunds County,South Dakota,80.7715984142793,46,045,9.8
Fall River County,South Dakota,75.2796348692775,46,047,22.0
Faulk County,South Dakota,81.2950147881082,46,049,11.6
Grant County,South Dakota,79.1767753020313,46,051,13.5
Gregory County,South Dakota,77.9576728344043,46,053,12.4
Haakon County,South Dakota,77.0907049723451,46,055,13.7
Hamlin County,South Dakota,78.9247905031411,46,057,8.3
Hand County,South Dakota,80.7531259279063,46,059,13.9
Hanson County,South Dakota,79.3606635202077,46,061,11.1
Harding County,South Dakota,80.6654451248958,46,063,9.4
Hughes County,South Dakota,79.3361126014671,46,065,11.9
Hutchinson County,South Dakota,79.3816620853121,46,067,15.3
Hyde County,South Dakota,78.300001214634,46,069,9.8
Jerauld County,South Dakota,79.7704228895693,46,073,12.9
Jones County,South Dakota,79.8942196508803,46,075,9.0
Kingsbury County,South Dakota,79.0009581784284,46,077,12.0
Lake County,South Dakota,81.0127226509335,46,079,13.6
Lawrence County,South Dakota,81.227423073425,46,081,15.9
Lincoln County,South Dakota,83.9148389852668,46,083,8.3
Lyman County,South Dakota,76.678989505848,46,085,12.3
McCook County,South Dakota,77.670667720589,46,087,10.7
McPherson County,South Dakota,79.9047037583464,46,089,14.0
Marshall County,South Dakota,81.0989746375206,46,091,11.3
Meade County,South Dakota,79.4628878249623,46,093,12.9
Mellette County,South Dakota,70.9476014752581,46,095,9.5
Miner County,South Dakota,78.2900165297839,46,097,15.2
Minnehaha County,South Dakota,78.933272486732,46,099,10.3
Moody County,South Dakota,80.0179352303064,46,101,11.6
Pennington County,South Dakota,79.6284020027195,46,103,14.4
Perkins County,South Dakota,78.7398831678665,46,105,14.6
Potter County,South Dakota,78.9681198809847,46,107,12.9
Roberts County,South Dakota,77.4359448691973,46,109,10.7
Sanborn County,South Dakota,79.1249282292597,46,111,11.7
Shannon County,South Dakota,65.4231107925872,46,113,
Spink County,South Dakota,79.8113387993169,46,115,12.3
Stanley County,South Dakota,81.2695359447644,46,117,11.3
Sully County,South Dakota,80.9802508911509,46,119,8.4
Todd County,South Dakota,67.6966619154115,46,121,5.8
Tripp County,South Dakota,77.5012886511547,46,123,10.5
Turner County,South Dakota,79.2146715623446,46,125,13.7
Union County,South Dakota,80.7968030641687,46,127,11.3
Walworth County,South Dakota,77.5509614156118,46,129,15.1
Yankton County,South Dakota,79.4254057510171,46,135,15.8
Ziebach County,South Dakota,76.6291667028076,46,137,10.6
Jackson County,South Dakota,73.4681330292221,46,071,11.5
Anderson County,Tennessee,75.2045621219721,47,001,19.7
Bedford County,Tennessee,74.8690544388695,47,003,15.4
Benton County,Tennessee,72.8329361535027,47,005,28.0
Bledsoe County,Tennessee,76.9849449433529,47,007,27.0
Blount County,Tennessee,77.1943375824791,47,009,14.3
Bradley County,Tennessee,76.6795751946618,47,011,18.0
Campbell County,Tennessee,72.534232589273,47,013,25.9
Cannon County,Tennessee,74.6742244352569,47,015,17.5
Carroll County,Tennessee,73.2058179987979,47,017,22.4
Carter County,Tennessee,75.446586415832,47,019,21.1
Cheatham County,Tennessee,74.2986056022578,47,021,14.9
Chester County,Tennessee,75.8830945360332,47,023,13.4
Claiborne County,Tennessee,73.3293278668362,47,025,22.2
Clay County,Tennessee,74.4028081677552,47,027,18.7
Cocke County,Tennessee,72.1798311519195,47,029,23.4
Coffee County,Tennessee,74.4120190699245,47,031,17.4
Crockett County,Tennessee,74.3431980578365,47,033,17.9
Cumberland County,Tennessee,76.8380954920538,47,035,22.0
Davidson County,Tennessee,77.2017346996095,47,037,11.5
Decatur County,Tennessee,74.4038791495435,47,039,17.0
DeKalb County,Tennessee,73.9111934502683,47,041,17.4
Dickson County,Tennessee,74.8474470402443,47,043,17.3
Dyer County,Tennessee,73.6259259690814,47,045,19.3
Fayette County,Tennessee,77.6205022221264,47,047,16.3
Fentress County,Tennessee,73.3427506182592,47,049,23.3
Franklin County,Tennessee,76.0114967308977,47,051,20.0
Gibson County,Tennessee,73.6128100867104,47,053,19.2
Giles County,Tennessee,74.7405474880161,47,055,16.8
Grainger County,Tennessee,74.0165320467524,47,057,23.8
Greene County,Tennessee,74.163323108155,47,059,23.8
Grundy County,Tennessee,71.8066926617435,47,061,24.7
Hamblen County,Tennessee,74.7533116922826,47,063,18.5
Hamilton County,Tennessee,77.6387670021241,47,065,14.6
Hancock County,Tennessee,72.5081811298118,47,067,29.4
Hardeman County,Tennessee,74.4073802945407,47,069,20.6
Hardin County,Tennessee,73.6376259764261,47,071,17.2
Hawkins County,Tennessee,74.7230443515861,47,073,22.9
Haywood County,Tennessee,74.399991367363,47,075,20.7
Henderson County,Tennessee,74.2379621088321,47,077,18.4
Henry County,Tennessee,74.3817039855019,47,079,22.7
Hickman County,Tennessee,74.1810212225937,47,081,20.5
Houston County,Tennessee,73.7339081893869,47,083,18.0
Humphreys County,Tennessee,73.9996308919739,47,085,21.1
Jackson County,Tennessee,74.3443460927818,47,087,24.1
Jefferson County,Tennessee,75.7811321798769,47,089,19.9
Johnson County,Tennessee,74.9962762067769,47,091,21.5
Knox County,Tennessee,76.5737351347726,47,093,12.1
Lake County,Tennessee,72.7084736045137,47,095,22.4
Lauderdale County,Tennessee,73.3485311870596,47,097,21.6
Lawrence County,Tennessee,74.1081344451649,47,099,18.4
Lewis County,Tennessee,74.4372326254568,47,101,18.5
Lincoln County,Tennessee,75.3283252781407,47,103,19.0
Loudon County,Tennessee,77.2510799797188,47,105,13.9
McMinn County,Tennessee,74.6143472339852,47,107,20.3
McNairy County,Tennessee,73.22069840141,47,109,19.3
Macon County,Tennessee,74.0860781418899,47,111,19.6
Madison County,Tennessee,75.991630539143,47,113,14.3
Marion County,Tennessee,74.0341428482464,47,115,21.9
Marshall County,Tennessee,75.2014113413184,47,117,16.6
Maury County,Tennessee,76.1845789188649,47,119,13.1
Meigs County,Tennessee,72.8476730239544,47,121,19.9
Monroe County,Tennessee,74.8247977160662,47,123,20.6
Montgomery County,Tennessee,76.0622304049437,47,125,15.1
Moore County,Tennessee,79.0096342393697,47,127,15.2
Morgan County,Tennessee,74.4108921681742,47,129,21.7
Obion County,Tennessee,75.1897376415518,47,131,22.1
Overton County,Tennessee,73.7384326874235,47,133,15.6
Perry County,Tennessee,73.2032328091866,47,135,21.9
Pickett County,Tennessee,74.9693287124595,47,137,22.5
Polk County,Tennessee,73.7767210689706,47,139,16.7
Putnam County,Tennessee,76.3532354596125,47,141,14.6
Rhea County,Tennessee,74.1597433733809,47,143,20.5
Roane County,Tennessee,74.7920009664377,47,145,18.9
Robertson County,Tennessee,75.6680986721001,47,147,15.1
Rutherford County,Tennessee,77.9224254244311,47,149,10.8
Scott County,Tennessee,72.4750515763062,47,151,27.9
Sequatchie County,Tennessee,75.8328934634082,47,153,24.6
Sevier County,Tennessee,76.0049039931968,47,155,18.2
Shelby County,Tennessee,75.6251626075616,47,157,12.5
Smith County,Tennessee,75.1240788135886,47,159,16.2
Stewart County,Tennessee,75.197923999301,47,161,20.2
Sullivan County,Tennessee,75.7987865026947,47,163,20.6
Sumner County,Tennessee,78.1607518855645,47,165,14.2
Tipton County,Tennessee,75.1372630946807,47,167,16.4
Trousdale County,Tennessee,74.6786681301486,47,169,16.8
Unicoi County,Tennessee,73.8738337041831,47,171,22.4
Union County,Tennessee,74.3193057882203,47,173,17.8
Van Buren County,Tennessee,74.2265439559862,47,175,26.0
Warren County,Tennessee,74.4396955998841,47,177,21.3
Washington County,Tennessee,75.9698901560078,47,179,17.5
Wayne County,Tennessee,75.4055080600227,47,181,21.0
Weakley County,Tennessee,76.1472057641106,47,183,19.1
White County,Tennessee,74.2947012354443,47,185,18.4
Williamson County,Tennessee,81.8978919105931,47,187,7.3
Wilson County,Tennessee,78.5045545085512,47,189,13.3
Anderson County,Texas,73.5761494601039,48,001,14.8
Andrews County,Texas,76.1895054499465,48,003,9.9
Angelina County,Texas,76.1620984776092,48,005,18.2
Aransas County,Texas,76.3506297347371,48,007,19.9
Archer County,Texas,78.9942041035725,48,009,15.1
Armstrong County,Texas,76.4305028560221,48,011,11.6
Atascosa County,Texas,77.4466184666582,48,013,11.7
Austin County,Texas,79.1849481906578,48,015,13.6
Bailey County,Texas,78.5194184342046,48,017,13.0
Bandera County,Texas,79.7611145700132,48,019,20.1
Bastrop County,Texas,78.0958476300383,48,021,13.6
Baylor County,Texas,74.5792249922929,48,023,19.5
Bee County,Texas,76.7116118931414,48,025,16.3
Bell County,Texas,77.9461667321548,48,027,14.7
Bexar County,Texas,78.6302378106871,48,029,14.1
Blanco County,Texas,79.110807040512,48,031,16.5
Bosque County,Texas,77.0345563524401,48,035,18.3
Bowie County,Texas,75.3963659832952,48,037,12.1
Brazoria County,Texas,79.2396162239613,48,039,9.3
Brazos County,Texas,80.8068722816425,48,041,8.5
Brewster County,Texas,81.4340692423568,48,043,18.4
Briscoe County,Texas,78.3614748895998,48,045,16.3
Brooks County,Texas,76.2739194963558,48,047,18.9
Brown County,Texas,75.4634027880017,48,049,16.3
Burleson County,Texas,77.6073638948796,48,051,16.9
Burnet County,Texas,78.6795679101923,48,053,18.0
Caldwell County,Texas,77.6948060038956,48,055,14.2
Calhoun County,Texas,77.6100138265006,48,057,18.6
Callahan County,Texas,76.5783497684264,48,059,19.9
Cameron County,Texas,80.3872325033379,48,061,12.4
Camp County,Texas,75.385396625927,48,063,16.2
Carson County,Texas,78.8152714570733,48,065,10.9
Cass County,Texas,75.454565026034,48,067,18.4
Castro County,Texas,78.767512164723,48,069,9.3
Chambers County,Texas,77.9676968192907,48,071,10.1
Cherokee County,Texas,76.3279114217057,48,073,12.3
Childress County,Texas,75.8262626046181,48,075,18.7
Clay County,Texas,77.3934142386652,48,077,18.3
Cochran County,Texas,75.0015304381352,48,079,16.0
Coke County,Texas,76.466868940328,48,081,17.4
Coleman County,Texas,74.7890360213826,48,083,15.5
