County,State,mean_life_expectancy,State_FIPS,County_FIPS,Gini Index
Dickey County,North Dakota,79.4192968908002,38,021,0.427
Divide County,North Dakota,79.7383757072246,38,023,0.5125
Dunn County,North Dakota,79.8492981595634,38,025,0.5215
Eddy County,North Dakota,76.230427239989,38,027,0.5029
Emmons County,North Dakota,79.038215221504,38,029,0.4556
Foster County,North Dakota,79.2919478798662,38,031,0.395
Golden Valley County,North Dakota,83.6601275669132,38,033,0.4474
Grand Forks County,North Dakota,79.553219666559,38,035,0.4814
Grant County,North Dakota,78.9935522492705,38,037,0.5165
Griggs County,North Dakota,79.384741456535,38,039,0.463
Hettinger County,North Dakota,79.3741135189698,38,041,0.4832
Kidder County,North Dakota,81.0655027071112,38,043,0.4679
LaMoure County,North Dakota,81.7485211039916,38,045,0.4697
Logan County,North Dakota,80.045651660437,38,047,0.4371
McHenry County,North Dakota,79.7312038063874,38,049,0.4805
McIntosh County,North Dakota,79.4700046347546,38,051,0.4493
McKenzie County,North Dakota,78.9928851256268,38,053,0.4616
McLean County,North Dakota,79.0760828613649,38,055,0.4121
Mercer County,North Dakota,80.2128331714311,38,057,0.3883
Morton County,North Dakota,78.9409023374877,38,059,0.4587
Mountrail County,North Dakota,75.4820725452834,38,061,0.4752
Nelson County,North Dakota,76.7671783597526,38,063,0.4554
Oliver County,North Dakota,82.8737552169219,38,065,0.4072
Pembina County,North Dakota,79.978074335188,38,067,0.4405
Pierce County,North Dakota,79.1159224364283,38,069,0.4546
Ramsey County,North Dakota,78.2000365429767,38,071,0.4946
Ransom County,North Dakota,77.9306784240809,38,073,0.433
Renville County,North Dakota,78.7838997662241,38,075,0.3848
Richland County,North Dakota,80.7305154812652,38,077,0.4119
Rolette County,North Dakota,72.6794460827196,38,079,0.5039
Sargent County,North Dakota,80.643124965622,38,081,0.3781
Sheridan County,North Dakota,82.5021330150977,38,083,0.4789
Sioux County,North Dakota,68.3525262683119,38,085,0.5365
Stark County,North Dakota,80.5517489712017,38,089,0.4461
Steele County,North Dakota,81.829619726229,38,091,0.416
Stutsman County,North Dakota,78.4786254185206,38,093,0.4359
Towner County,North Dakota,78.2285615624407,38,095,0.4878
Traill County,North Dakota,79.7006807826929,38,097,0.4338
Walsh County,North Dakota,77.8692839623738,38,099,0.4336
Ward County,North Dakota,80.357837123704,38,101,0.421
Wells County,North Dakota,78.9212243567136,38,103,0.446
Williams County,North Dakota,78.5462356789679,38,105,0.4397
Adams County,Ohio,73.3002420570587,39,001,0.4933
Allen County,Ohio,76.8747445794476,39,003,0.4417
Ashland County,Ohio,77.9185048550273,39,005,0.4087
Ashtabula County,Ohio,75.4130448359176,39,007,0.4439
Athens County,Ohio,77.3060808986043,39,009,0.5096
Auglaize County,Ohio,78.5252491729004,39,011,0.3997
Belmont County,Ohio,76.5908421310338,39,013,0.4448
Brown County,Ohio,74.8563580593383,39,015,0.4129
Butler County,Ohio,76.8520231646443,39,017,0.4424
Carroll County,Ohio,77.4021969776505,39,019,0.442
Champaign County,Ohio,76.5028213834799,39,021,0.3797
Clark County,Ohio,74.437523818566,39,023,0.4305
Clermont County,Ohio,77.7225817127799,39,025,0.4403
Clinton County,Ohio,75.7454742693316,39,027,0.4484
Columbiana County,Ohio,76.0637384945333,39,029,0.4472
Coshocton County,Ohio,76.7090350339248,39,031,0.424
Crawford County,Ohio,75.548826551973,39,033,0.4447
Cuyahoga County,Ohio,76.9895127143235,39,035,0.5124
Darke County,Ohio,76.8734029163755,39,037,0.4017
Defiance County,Ohio,77.548813090665,39,039,0.4009
Delaware County,Ohio,81.9803862090767,39,041,0.4279
Erie County,Ohio,76.791038298979,39,043,0.4559
Fairfield County,Ohio,78.3498881912276,39,045,0.4244
Fayette County,Ohio,73.883069854198,39,047,0.4324
Franklin County,Ohio,77.1909076274842,39,049,0.4658
Fulton County,Ohio,77.8626413527423,39,051,0.3969
Gallia County,Ohio,73.6547708114527,39,053,0.4454
Geauga County,Ohio,81.1470511286337,39,055,0.4657
Greene County,Ohio,78.9543547157294,39,057,0.4444
Guernsey County,Ohio,75.6482056111265,39,059,0.4348
Hamilton County,Ohio,76.6839546712235,39,061,0.5021
Hancock County,Ohio,78.0424044800577,39,063,0.432
Hardin County,Ohio,76.1528460225946,39,065,0.3957
Harrison County,Ohio,75.5598135520929,39,067,0.4122
Henry County,Ohio,78.2835050992508,39,069,0.3783
Highland County,Ohio,75.226258588633,39,071,0.4428
Hocking County,Ohio,76.0338172440199,39,073,0.4113
Holmes County,Ohio,78.9766867643209,39,075,0.4275
Huron County,Ohio,76.4341563647923,39,077,0.4122
Jackson County,Ohio,72.6398647318885,39,079,0.4133
Jefferson County,Ohio,74.5396459519666,39,081,0.4718
Knox County,Ohio,77.8724207306318,39,083,0.4026
Lake County,Ohio,78.4667013378182,39,085,0.4198
Lawrence County,Ohio,72.9632798954828,39,087,0.4483
Licking County,Ohio,77.6640958637261,39,089,0.4296
Logan County,Ohio,76.4807387127518,39,091,0.42
Lorain County,Ohio,77.7752037269978,39,093,0.448
Lucas County,Ohio,75.8837217490777,39,095,0.488
Madison County,Ohio,76.5139351960219,39,097,0.4102
Mahoning County,Ohio,76.3366426286305,39,099,0.4736
Marion County,Ohio,75.5816157011298,39,101,0.4336
Medina County,Ohio,80.0343664348256,39,103,0.4089
Meigs County,Ohio,74.4996728212205,39,105,0.4669
Mercer County,Ohio,78.6845489077189,39,107,0.4078
Miami County,Ohio,77.5463837148916,39,109,0.4175
Monroe County,Ohio,77.2160324912221,39,111,0.4625
Montgomery County,Ohio,75.1557994255559,39,113,0.467
Morgan County,Ohio,76.8108925285781,39,115,0.4449
Morrow County,Ohio,77.6926276698764,39,117,0.4165
Muskingum County,Ohio,75.9323536149199,39,119,0.4492
Noble County,Ohio,80.7782525344021,39,121,0.4543
Ottawa County,Ohio,78.3500127263728,39,123,0.4236
Paulding County,Ohio,77.1315102816153,39,125,0.4027
Perry County,Ohio,76.2399710503943,39,127,0.4149
Pickaway County,Ohio,76.0863048176884,39,129,0.403
Pike County,Ohio,73.1234052762324,39,131,0.4377
Portage County,Ohio,78.2445900790858,39,133,0.4495
Preble County,Ohio,75.6941903456299,39,135,0.4024
Putnam County,Ohio,79.4582821411815,39,137,0.3865
Richland County,Ohio,76.3116427629602,39,139,0.43
Ross County,Ohio,74.9277778416206,39,141,0.4466
Sandusky County,Ohio,76.7379350341667,39,143,0.4149
Scioto County,Ohio,72.7537741775381,39,145,0.4926
Seneca County,Ohio,77.1616841629004,39,147,0.4288
Shelby County,Ohio,77.8823339449626,39,149,0.4059
Stark County,Ohio,77.0957264395452,39,151,0.4383
Summit County,Ohio,77.1613803996612,39,153,0.4687
Trumbull County,Ohio,75.8612157760122,39,155,0.4494
Tuscarawas County,Ohio,77.5422970283274,39,157,0.4172
Union County,Ohio,79.1708771257796,39,159,0.4045
Van Wert County,Ohio,77.5794946159357,39,161,0.415
Vinton County,Ohio,74.6179750961484,39,163,0.4146
Warren County,Ohio,79.3748964584591,39,165,0.427
Washington County,Ohio,76.978837305855,39,167,0.4593
Wayne County,Ohio,78.1442975986336,39,169,0.4231
Williams County,Ohio,77.6924363922,39,171,0.4008
Wood County,Ohio,78.6022671623752,39,173,0.4531
Wyandot County,Ohio,77.6346371709364,39,175,0.4119
Adair County,Oklahoma,73.3059900539054,40,001,0.4606
Alfalfa County,Oklahoma,77.5014456351668,40,003,0.4764
Atoka County,Oklahoma,75.258964228137,40,005,0.4879
Beaver County,Oklahoma,77.7401751407074,40,007,0.4219
Beckham County,Oklahoma,73.7520300902676,40,009,0.4498
Blaine County,Oklahoma,74.2472436258132,40,011,0.4485
Bryan County,Oklahoma,75.4263434483773,40,013,0.4664
Caddo County,Oklahoma,72.8635640043981,40,015,0.4462
Canadian County,Oklahoma,78.1571521614334,40,017,0.4011
Carter County,Oklahoma,73.9376387890745,40,019,0.453
Cherokee County,Oklahoma,75.4369388378044,40,021,0.454
Choctaw County,Oklahoma,72.6294569343888,40,023,0.5136
Cimarron County,Oklahoma,77.1029835971741,40,025,0.4623
Cleveland County,Oklahoma,78.7618284541739,40,027,0.4317
Coal County,Oklahoma,72.8329674896176,40,029,0.5063
Comanche County,Oklahoma,76.10359822488,40,031,0.45
Cotton County,Oklahoma,74.3936116056203,40,033,0.3936
Craig County,Oklahoma,73.9507545665398,40,035,0.4231
Creek County,Oklahoma,74.6254595131908,40,037,0.4484
Custer County,Oklahoma,74.6518019124459,40,039,0.476
Delaware County,Oklahoma,76.0510156921097,40,041,0.4579
Dewey County,Oklahoma,74.5062236776931,40,043,0.4872
Ellis County,Oklahoma,75.8906775107358,40,045,0.4598
Garfield County,Oklahoma,75.4622839067561,40,047,0.4362
Garvin County,Oklahoma,73.327423011549,40,049,0.4411
Grady County,Oklahoma,76.0499058846779,40,051,0.4407
Grant County,Oklahoma,75.4187501591118,40,053,0.4029
Greer County,Oklahoma,75.1786717634491,40,055,0.4462
Harmon County,Oklahoma,75.7183802192007,40,057,0.4384
Harper County,Oklahoma,76.7629552859084,40,059,0.426
Haskell County,Oklahoma,74.0681528709832,40,061,0.4455
Hughes County,Oklahoma,72.6298658051758,40,063,0.4893
Jackson County,Oklahoma,75.4228509332161,40,065,0.4334
Jefferson County,Oklahoma,73.5606134725899,40,067,0.435
Johnston County,Oklahoma,73.3868400621116,40,069,0.4454
Kay County,Oklahoma,74.2333248981069,40,071,0.4459
Kingfisher County,Oklahoma,77.1194660010922,40,073,0.4627
Kiowa County,Oklahoma,72.3777760992163,40,075,0.4318
Latimer County,Oklahoma,74.9191499053521,40,077,0.4819
Le Flore County,Oklahoma,73.5597833912538,40,079,0.4561
Lincoln County,Oklahoma,75.3713765404197,40,081,0.4479
Logan County,Oklahoma,78.7602542802715,40,083,0.4515
Love County,Oklahoma,75.1700719217835,40,085,0.3903
McClain County,Oklahoma,76.5493942410875,40,087,0.4153
McCurtain County,Oklahoma,72.9366415661058,40,089,0.4526
McIntosh County,Oklahoma,73.6568694458719,40,091,0.4598
Major County,Oklahoma,76.3309856434893,40,093,0.4344
Marshall County,Oklahoma,76.3605405164903,40,095,0.4522
Mayes County,Oklahoma,74.7921027350784,40,097,0.4267
Murray County,Oklahoma,73.7743779525126,40,099,0.4402
Muskogee County,Oklahoma,72.8845421328545,40,101,0.4736
Noble County,Oklahoma,75.9996912760844,40,103,0.4474
Nowata County,Oklahoma,74.8221641996166,40,105,0.4238
Okfuskee County,Oklahoma,71.4782417033689,40,107,0.4407
Oklahoma County,Oklahoma,75.9080858058934,40,109,0.4891
Okmulgee County,Oklahoma,73.2256873607217,40,111,0.457
Osage County,Oklahoma,77.7084070260059,40,113,0.4414
Ottawa County,Oklahoma,72.9424786022724,40,115,0.4457
Pawnee County,Oklahoma,74.2378106439026,40,117,0.4398
Payne County,Oklahoma,78.2103736181237,40,119,0.5249
Pittsburg County,Oklahoma,73.2449522874428,40,121,0.4574
Pontotoc County,Oklahoma,74.5198636445868,40,123,0.444
Pottawatomie County,Oklahoma,73.970277205682,40,125,0.4419
Pushmataha County,Oklahoma,73.9375996920287,40,127,0.4956
Roger Mills County,Oklahoma,77.0207720500901,40,129,0.4868
Rogers County,Oklahoma,77.1741383664393,40,131,0.4257
Seminole County,Oklahoma,71.7224755073175,40,133,0.4516
Sequoyah County,Oklahoma,73.7158084796191,40,135,0.4479
Stephens County,Oklahoma,74.9657824396416,40,137,0.4557
Texas County,Oklahoma,76.3488285281731,40,139,0.3884
Tillman County,Oklahoma,75.0824011977697,40,141,0.4626
Tulsa County,Oklahoma,76.6791551977399,40,143,0.4825
Wagoner County,Oklahoma,78.4703575325617,40,145,0.3988
Washington County,Oklahoma,76.659973671215,40,147,0.4836
Washita County,Oklahoma,75.2539846039594,40,149,0.4394
Woods County,Oklahoma,76.7616960068245,40,151,0.4352
Woodward County,Oklahoma,76.1828859404652,40,153,0.4364
Baker County,Oregon,78.2252343522994,41,001,0.4385
Benton County,Oregon,82.8901622248078,41,003,0.4861
Clackamas County,Oregon,81.085113523127,41,005,0.4464
Clatsop County,Oregon,78.9057140213827,41,007,0.4145
Columbia County,Oregon,79.2544477036157,41,009,0.4201
Coos County,Oregon,76.6735136562824,41,011,0.4743
Crook County,Oregon,79.1745806591342,41,013,0.4245
Curry County,Oregon,77.0822314258689,41,015,0.447
Deschutes County,Oregon,81.3373835752085,41,017,0.4462
Douglas County,Oregon,77.169561838196,41,019,0.4377
Gilliam County,Oregon,81.3920677385091,41,021,0.3959
Grant County,Oregon,80.1238616840132,41,023,0.4287
Harney County,Oregon,78.5502823304018,41,025,0.4398
Hood River County,Oregon,80.6043075634595,41,027,0.4428
Jackson County,Oregon,79.0525181876539,41,029,0.4656
Jefferson County,Oregon,78.0843298639613,41,031,0.4133
Josephine County,Oregon,76.6923413177631,41,033,0.4644
Klamath County,Oregon,76.2444855924173,41,035,0.4432
Lake County,Oregon,77.9576718173772,41,037,0.4424
Lane County,Oregon,79.142692697011,41,039,0.4637
Lincoln County,Oregon,78.1708484782715,41,041,0.4448
Linn County,Oregon,78.1113079503237,41,043,0.4258
Malheur County,Oregon,78.1194248124684,41,045,0.4467
Marion County,Oregon,79.4441404358391,41,047,0.4312
Morrow County,Oregon,79.910724188859,41,049,0.3915
Multnomah County,Oregon,79.7572163858484,41,051,0.4766
Polk County,Oregon,80.5050223458568,41,053,0.4294
Sherman County,Oregon,81.0817638031626,41,055,0.5114
Tillamook County,Oregon,79.2478849389894,41,057,0.443
Umatilla County,Oregon,78.6368722674542,41,059,0.4391
Union County,Oregon,79.4046244552703,41,061,0.4622
Wallowa County,Oregon,80.260650388773,41,063,0.4563
Wasco County,Oregon,77.64405332222,41,065,0.4173
Washington County,Oregon,82.62396098172,41,067,0.4268
Wheeler County,Oregon,79.454812139459,41,069,0.4361
Yamhill County,Oregon,79.9085387882525,41,071,0.4472
Adams County,Pennsylvania,79.4439760611238,42,001,0.3982
Allegheny County,Pennsylvania,78.0358577919369,42,003,0.4869
Armstrong County,Pennsylvania,76.9148074960196,42,005,0.4155
Beaver County,Pennsylvania,76.7950757071365,42,007,0.4248
Bedford County,Pennsylvania,78.2482765042964,42,009,0.4192
Berks County,Pennsylvania,79.2070206646642,42,011,0.4393
Blair County,Pennsylvania,77.0184772435925,42,013,0.4448
Bradford County,Pennsylvania,77.9899389884674,42,015,0.431
Bucks County,Pennsylvania,79.9425864841937,42,017,0.448
Butler County,Pennsylvania,78.6943731462674,42,019,0.4388
Cambria County,Pennsylvania,76.2889830225998,42,021,0.4412
Cameron County,Pennsylvania,78.6343569543377,42,023,0.4243
Carbon County,Pennsylvania,76.8421431144548,42,025,0.4019
Centre County,Pennsylvania,82.68452739552,42,027,0.4696
Chester County,Pennsylvania,81.2867804438768,42,029,0.4572
Clarion County,Pennsylvania,78.1866232248368,42,031,0.433
Clearfield County,Pennsylvania,77.6508050961115,42,033,0.4284
Clinton County,Pennsylvania,78.355425794131,42,035,0.4125
Columbia County,Pennsylvania,78.4321606459831,42,037,0.4498
Crawford County,Pennsylvania,77.2409912320674,42,039,0.4328
Cumberland County,Pennsylvania,80.0667629163086,42,041,0.4227
Dauphin County,Pennsylvania,78.5281323372798,42,043,0.4489
Delaware County,Pennsylvania,78.4996099190344,42,045,0.482
Elk County,Pennsylvania,78.2924450217492,42,047,0.4081
Erie County,Pennsylvania,77.5722063184556,42,049,0.4578
Fayette County,Pennsylvania,75.5727594435085,42,051,0.4653
Forest County,Pennsylvania,76.5390855170609,42,053,0.3799
Franklin County,Pennsylvania,79.2769786514203,42,055,0.4138
Fulton County,Pennsylvania,77.7860351341499,42,057,0.4075
Greene County,Pennsylvania,75.7852380646645,42,059,0.4402
Huntingdon County,Pennsylvania,78.8955887089294,42,061,0.4098
Indiana County,Pennsylvania,78.1265772816422,42,063,0.4557
Jefferson County,Pennsylvania,77.3227421124982,42,065,0.4206
Juniata County,Pennsylvania,79.0940033419083,42,067,0.4004
Lackawanna County,Pennsylvania,77.0201029876856,42,069,0.4611
Lancaster County,Pennsylvania,80.2229504773329,42,071,0.4274
Lawrence County,Pennsylvania,76.5005332335768,42,073,0.4624
Lebanon County,Pennsylvania,78.9361106608905,42,075,0.4034
Lehigh County,Pennsylvania,79.3944573296496,42,077,0.4531
Luzerne County,Pennsylvania,76.5262172708434,42,079,0.4478
Lycoming County,Pennsylvania,78.2353333235539,42,081,0.423
McKean County,Pennsylvania,76.9040830685019,42,083,0.4475
Mercer County,Pennsylvania,76.89794962346,42,085,0.4381
Mifflin County,Pennsylvania,78.0245223302741,42,087,0.4144
Monroe County,Pennsylvania,78.6731799049532,42,089,0.4147
Montgomery County,Pennsylvania,80.739386282667,42,091,0.4667
Montour County,Pennsylvania,78.5217856553302,42,093,0.4823
Northampton County,Pennsylvania,79.9723821787145,42,095,0.4392
Northumberland County,Pennsylvania,77.3877297895766,42,097,0.4366
Perry County,Pennsylvania,77.4876277848913,42,099,0.3919
Philadelphia County,Pennsylvania,76.3538302077601,42,101,0.5155
Pike County,Pennsylvania,80.6126589305998,42,103,0.4361
Potter County,Pennsylvania,78.0986392361099,42,105,0.4306
Schuylkill County,Pennsylvania,75.8160918352359,42,107,0.428
Snyder County,Pennsylvania,80.3471670477148,42,109,0.404
Somerset County,Pennsylvania,77.4486104629793,42,111,0.4322
Sullivan County,Pennsylvania,76.2606027436135,42,113,0.4249
Susquehanna County,Pennsylvania,77.8942437258103,42,115,0.4444
Tioga County,Pennsylvania,78.5160224033247,42,117,0.429
Union County,Pennsylvania,81.8174102096794,42,119,0.4501
Venango County,Pennsylvania,77.4008545115563,42,121,0.4245
Warren County,Pennsylvania,78.1859650926164,42,123,0.4325
Washington County,Pennsylvania,77.1457497566471,42,125,0.4539
Wayne County,Pennsylvania,78.1568628103118,42,127,0.4187
Westmoreland County,Pennsylvania,77.8216603991751,42,129,0.4415
Wyoming County,Pennsylvania,76.7519157687605,42,131,0.4061
York County,Pennsylvania,78.8819424366541,42,133,0.4185
Bristol County,Rhode Island,81.113026160868,44,001,0.4881
Kent County,Rhode Island,79.120007071555,44,003,0.4439
Newport County,Rhode Island,81.6069743181174,44,005,0.47
Providence County,Rhode Island,79.3975306561631,44,007,0.4818
Washington County,Rhode Island,81.1762736367213,44,009,0.4435
Abbeville County,South Carolina,76.0714535729022,45,001,0.4769
Aiken County,South Carolina,76.4776708182842,45,003,0.4545
Allendale County,South Carolina,72.2075725649709,45,005,0.4995
Anderson County,South Carolina,75.5747037351086,45,007,0.4518
Bamberg County,South Carolina,74.1603069539711,45,009,0.4598
Barnwell County,South Carolina,73.4006435878617,45,011,0.4685
Beaufort County,South Carolina,82.1257971727316,45,013,0.4759
Berkeley County,South Carolina,77.9022168349732,45,015,0.4203
Calhoun County,South Carolina,76.0218286529801,45,017,0.4871
Charleston County,South Carolina,78.5460769939226,45,019,0.5058
Cherokee County,South Carolina,73.5648898996191,45,021,0.5036
Chester County,South Carolina,72.877624970861,45,023,0.4712
Chesterfield County,South Carolina,73.783114165217,45,025,0.4481
Clarendon County,South Carolina,75.629637880779,45,027,0.4848
Colleton County,South Carolina,72.5392425797814,45,029,0.4535
Darlington County,South Carolina,72.677096935445,45,031,0.4789
Dillon County,South Carolina,72.2508388314876,45,033,0.5054
Dorchester County,South Carolina,77.9479073987629,45,035,0.4268
Edgefield County,South Carolina,78.6567341936277,45,037,0.4785
Fairfield County,South Carolina,73.7949155379015,45,039,0.5119
Florence County,South Carolina,73.8486938068067,45,041,0.4834
Georgetown County,South Carolina,76.1549077093717,45,043,0.4948
Greenville County,South Carolina,77.928929578614,45,045,0.4684
Greenwood County,South Carolina,76.0350917398461,45,047,0.4835
Hampton County,South Carolina,73.6366709209462,45,049,0.3977
Horry County,South Carolina,76.6147112080147,45,051,0.4462
Jasper County,South Carolina,77.3144389320682,45,053,0.4564
Kershaw County,South Carolina,75.9766385347325,45,055,0.4384
Lancaster County,South Carolina,77.6695337360145,45,057,0.4747
Laurens County,South Carolina,73.6099159496612,45,059,0.454
Lee County,South Carolina,71.9239224723825,45,061,0.4939
Lexington County,South Carolina,77.5653162330278,45,063,0.4332
McCormick County,South Carolina,76.5154530033167,45,065,0.4771
Marion County,South Carolina,71.6928558186487,45,067,0.5254
Marlboro County,South Carolina,71.7467986134621,45,069,0.4676
Newberry County,South Carolina,75.7982142179426,45,071,0.4518
Oconee County,South Carolina,76.4978029141718,45,073,0.4853
Orangeburg County,South Carolina,73.569861494565,45,075,0.4882
Pickens County,South Carolina,76.5025111045235,45,077,0.4569
Richland County,South Carolina,77.1975953652518,45,079,0.4736
Saluda County,South Carolina,77.3186583699907,45,081,0.4352
Spartanburg County,South Carolina,75.5777932093496,45,083,0.4561
Sumter County,South Carolina,74.8441957705634,45,085,0.4447
Union County,South Carolina,73.1274970800623,45,087,0.4742
Williamsburg County,South Carolina,72.6930825447598,45,089,0.4869
York County,South Carolina,77.6541028749111,45,091,0.4504
Aurora County,South Dakota,79.6675169604439,46,003,0.4083
Beadle County,South Dakota,78.5943595439532,46,005,0.3899
Bennett County,South Dakota,72.7354006750439,46,007,0.3962
Bon Homme County,South Dakota,80.0848877765671,46,009,0.404
Brookings County,South Dakota,81.4751594584794,46,011,0.4267
Brown County,South Dakota,80.3244653957401,46,013,0.4556
Brule County,South Dakota,78.3804559787075,46,015,0.5013
Buffalo County,South Dakota,69.3557399800915,46,017,0.4545
Butte County,South Dakota,77.82693572803,46,019,0.474
Campbell County,South Dakota,82.6340971148118,46,021,0.5444
Charles Mix County,South Dakota,77.3205516716118,46,023,0.4471
Clark County,South Dakota,79.7485724893341,46,025,0.5018
Clay County,South Dakota,79.384988714741,46,027,0.5167
Codington County,South Dakota,80.538138815948,46,029,0.4374
Corson County,South Dakota,70.453830792167,46,031,0.5425
Custer County,South Dakota,79.17708653764,46,033,0.4084
Davison County,South Dakota,78.6482904592691,46,035,0.4445
Day County,South Dakota,79.1928520323542,46,037,0.4953
Deuel County,South Dakota,80.7279825775122,46,039,0.3862
Dewey County,South Dakota,70.0028220648428,46,041,0.463
Douglas County,South Dakota,79.4414035060355,46,043,0.4337
Edmunds County,South Dakota,80.5381303619896,46,045,0.4169
Fall River County,South Dakota,75.244610948499,46,047,0.3861
Faulk County,South Dakota,80.9956792099174,46,049,0.4372
Grant County,South Dakota,79.1163641605652,46,051,0.4176
Gregory County,South Dakota,77.8137625773979,46,053,0.4683
Haakon County,South Dakota,77.1953321639984,46,055,0.4615
Hamlin County,South Dakota,78.8866977946435,46,057,0.3557
Hand County,South Dakota,80.5357768460922,46,059,0.4598
Hanson County,South Dakota,79.2654092849963,46,061,0.3702
Harding County,South Dakota,80.6888333314218,46,063,0.3861
Hughes County,South Dakota,79.3317152333591,46,065,0.421
Hutchinson County,South Dakota,79.3599476953981,46,067,0.4286
Hyde County,South Dakota,78.0869347888237,46,069,0.4274
Jerauld County,South Dakota,79.5908256838754,46,073,0.5358
Jones County,South Dakota,79.5906258134143,46,075,0.4053
Kingsbury County,South Dakota,78.8163700138891,46,077,0.4085
Lake County,South Dakota,80.8705115637673,46,079,0.4696
Lawrence County,South Dakota,81.0045788640597,46,081,0.4549
Lincoln County,South Dakota,83.7852200597213,46,083,0.4441
Lyman County,South Dakota,76.6549151955594,46,085,0.3831
McCook County,South Dakota,77.619744762232,46,087,0.3696
McPherson County,South Dakota,79.8010072766551,46,089,0.4741
Marshall County,South Dakota,80.8072985591377,46,091,0.3992
Meade County,South Dakota,79.2392461928111,46,093,0.4036
Mellette County,South Dakota,70.8883456508484,46,095,0.4925
Miner County,South Dakota,78.2815414807684,46,097,0.4105
Minnehaha County,South Dakota,78.8607862683588,46,099,0.4199
Moody County,South Dakota,79.9781143313565,46,101,0.4317
Pennington County,South Dakota,79.6007211850476,46,103,0.4497
Perkins County,South Dakota,78.7235332269721,46,105,0.4745
Potter County,South Dakota,78.7640545200548,46,107,0.4337
Roberts County,South Dakota,77.2294316341203,46,109,0.4686
Sanborn County,South Dakota,79.0553054093784,46,111,0.4543
Shannon County,South Dakota,65.1762734483588,46,113,
Spink County,South Dakota,79.5563858511016,46,115,0.4709
Stanley County,South Dakota,81.0768619024005,46,117,0.3796
Sully County,South Dakota,80.9709612010482,46,119,0.5082
Todd County,South Dakota,67.4795203315511,46,121,0.5517
Tripp County,South Dakota,77.3865966200379,46,123,0.4299
Turner County,South Dakota,79.1733265716046,46,125,0.427
Union County,South Dakota,80.7888885446257,46,127,0.4502
Walworth County,South Dakota,77.367093298997,46,129,0.4506
Yankton County,South Dakota,79.3831734685044,46,135,0.4824
Ziebach County,South Dakota,76.5878804744077,46,137,0.4554
Jackson County,South Dakota,73.256974884331,46,071,0.4782
Anderson County,Tennessee,75.2364505197691,47,001,0.4655
Bedford County,Tennessee,74.834148416726,47,003,0.4534
Benton County,Tennessee,72.6489017485876,47,005,0.4704
Bledsoe County,Tennessee,76.7798039652596,47,007,0.4922
Blount County,Tennessee,77.1198067212117,47,009,0.4611
Bradley County,Tennessee,76.5657503312675,47,011,0.4686
Campbell County,Tennessee,72.4480027690776,47,013,0.4893
Cannon County,Tennessee,74.63203571716,47,015,0.4332
Carroll County,Tennessee,73.1298052557656,47,017,0.4667
Carter County,Tennessee,75.4682421013065,47,019,0.47
Cheatham County,Tennessee,74.365678823662,47,021,0.3833
Chester County,Tennessee,75.8272302655408,47,023,0.4295
Claiborne County,Tennessee,73.1368669255634,47,025,0.4802
Clay County,Tennessee,74.1798853617429,47,027,0.4801
Cocke County,Tennessee,72.1051447581945,47,029,0.4847
Coffee County,Tennessee,74.2246932036036,47,031,0.4443
Crockett County,Tennessee,74.2798846498026,47,033,0.4391
Cumberland County,Tennessee,76.7089613192189,47,035,0.434
Davidson County,Tennessee,77.0651125769238,47,037,0.4844
Decatur County,Tennessee,74.3367268450166,47,039,0.5178
DeKalb County,Tennessee,73.8468129463368,47,041,0.5013
Dickson County,Tennessee,74.7996863225485,47,043,0.4571
Dyer County,Tennessee,73.5725024771259,47,045,0.4912
Fayette County,Tennessee,77.3990400238853,47,047,0.4769
Fentress County,Tennessee,73.1716490391199,47,049,0.4451
Franklin County,Tennessee,75.811285178643,47,051,0.4761
Gibson County,Tennessee,73.4770820045937,47,053,0.4528
Giles County,Tennessee,74.7164258005789,47,055,0.4303
Grainger County,Tennessee,73.9007288163738,47,057,0.4268
Greene County,Tennessee,74.2320211364553,47,059,0.473
Grundy County,Tennessee,71.6342438193142,47,061,0.4792
Hamblen County,Tennessee,74.6173406014161,47,063,0.4486
Hamilton County,Tennessee,77.5221304457109,47,065,0.4826
Hancock County,Tennessee,72.3135905872997,47,067,0.4887
Hardeman County,Tennessee,74.2654626543752,47,069,0.4384
Hardin County,Tennessee,73.3280121868648,47,071,0.4731
Hawkins County,Tennessee,74.5806234153781,47,073,0.466
Haywood County,Tennessee,74.4368081962321,47,075,0.4846
Henderson County,Tennessee,74.0872456589328,47,077,0.4365
Henry County,Tennessee,74.3159079649787,47,079,0.4462
Hickman County,Tennessee,74.2304385289185,47,081,0.4816
Houston County,Tennessee,73.8998178142766,47,083,0.461
Humphreys County,Tennessee,73.9424745059468,47,085,0.4542
Jackson County,Tennessee,74.1156746813034,47,087,0.4442
Jefferson County,Tennessee,75.6926663880154,47,089,0.4559
Johnson County,Tennessee,74.897135067152,47,091,0.4811
Knox County,Tennessee,76.4663194388255,47,093,0.4836
Lake County,Tennessee,72.5973266341336,47,095,0.5398
Lauderdale County,Tennessee,73.2378568958492,47,097,0.4361
Lawrence County,Tennessee,74.1793909039415,47,099,0.445
Lewis County,Tennessee,74.3097814114503,47,101,0.4234
Lincoln County,Tennessee,75.1829680119494,47,103,0.4314
Loudon County,Tennessee,77.0810426229195,47,105,0.4496
McMinn County,Tennessee,74.4761567063103,47,107,0.492
