County,State,mean_life_expectancy,State_FIPS,County_FIPS,Median Household Income
Coal County,Oklahoma,72.8028491247255,40,029,34867
Comanche County,Oklahoma,75.7870275356738,40,031,46036
Cotton County,Oklahoma,74.8190530666699,40,033,46317
Craig County,Oklahoma,74.0171750682727,40,035,39236
Creek County,Oklahoma,74.3648048578221,40,037,43026
Custer County,Oklahoma,75.5142206416593,40,039,44972
Delaware County,Oklahoma,75.9230749401333,40,041,36588
Dewey County,Oklahoma,74.6041832073873,40,043,46488
Ellis County,Oklahoma,76.6670122150926,40,045,47344
Garfield County,Oklahoma,75.8864789207515,40,047,44530
Garvin County,Oklahoma,73.1998478503345,40,049,38245
Grady County,Oklahoma,75.6919110000667,40,051,49637
Grant County,Oklahoma,76.2697448878965,40,053,46625
Greer County,Oklahoma,75.3593628406272,40,055,39900
Harmon County,Oklahoma,75.8305327448459,40,057,26688
Harper County,Oklahoma,76.6815340056397,40,059,46117
Haskell County,Oklahoma,73.9668576448237,40,061,35334
Hughes County,Oklahoma,72.8380076648443,40,063,34619
Jackson County,Oklahoma,75.266000946659,40,065,42824
Jefferson County,Oklahoma,73.1641075104129,40,067,34701
Johnston County,Oklahoma,73.2277424610758,40,069,36192
Kay County,Oklahoma,74.7454316314071,40,071,41012
Kingfisher County,Oklahoma,76.9171594933786,40,073,54666
Kiowa County,Oklahoma,72.9272456491388,40,075,36281
Latimer County,Oklahoma,74.9127515610244,40,077,40970
Le Flore County,Oklahoma,73.648348076662,40,079,36542
Lincoln County,Oklahoma,75.0448100173994,40,081,42668
Logan County,Oklahoma,78.2837363638587,40,083,53591
Love County,Oklahoma,75.1229684103395,40,085,43260
McClain County,Oklahoma,76.3000530891004,40,087,54426
McCurtain County,Oklahoma,72.9659260487333,40,089,31790
McIntosh County,Oklahoma,73.882960531777,40,091,36096
Major County,Oklahoma,76.5563419513806,40,093,49905
Marshall County,Oklahoma,75.8025362376354,40,095,37319
Mayes County,Oklahoma,74.868201279142,40,097,42751
Murray County,Oklahoma,74.0149556607309,40,099,44151
Muskogee County,Oklahoma,72.9060158911358,40,101,38502
Noble County,Oklahoma,76.5061466402946,40,103,44842
Nowata County,Oklahoma,75.6259955553885,40,105,39430
Okfuskee County,Oklahoma,72.1689873112421,40,107,35170
Oklahoma County,Oklahoma,75.6943551097149,40,109,45215
Okmulgee County,Oklahoma,73.4430163228807,40,111,39156
Osage County,Oklahoma,77.5190175783478,40,113,44195
Ottawa County,Oklahoma,73.3888898509792,40,115,36473
Pawnee County,Oklahoma,74.3257358572128,40,117,44375
Payne County,Oklahoma,78.1645944130328,40,119,36812
Pittsburg County,Oklahoma,73.7911527270609,40,121,41252
Pontotoc County,Oklahoma,74.3062093161928,40,123,41881
Pottawatomie County,Oklahoma,74.2646743663457,40,125,42764
Pushmataha County,Oklahoma,73.6021863072196,40,127,29897
Roger Mills County,Oklahoma,77.7128136786197,40,129,53885
Rogers County,Oklahoma,77.2207321717224,40,131,58525
Seminole County,Oklahoma,72.064897940838,40,133,33819
Sequoyah County,Oklahoma,73.6577109953549,40,135,35742
Stephens County,Oklahoma,75.0857782414765,40,137,43885
Texas County,Oklahoma,76.6463610353092,40,139,49901
Tillman County,Oklahoma,75.112964662035,40,141,36354
Tulsa County,Oklahoma,76.3967859461289,40,143,48181
Wagoner County,Oklahoma,77.5447369562034,40,145,55723
Washington County,Oklahoma,77.0063201987648,40,147,48687
Washita County,Oklahoma,75.872657785789,40,149,46686
Woods County,Oklahoma,76.944928125586,40,151,51619
Woodward County,Oklahoma,76.4647048085824,40,153,51867
Baker County,Oregon,78.2373688806571,41,001,41500
Benton County,Oregon,82.587836401541,41,003,48604
Clackamas County,Oregon,80.6435537531434,41,005,64352
Clatsop County,Oregon,78.5760490452586,41,007,44683
Columbia County,Oregon,79.314947458013,41,009,54968
Coos County,Oregon,76.8056832718512,41,011,37940
Crook County,Oregon,78.955841168142,41,013,38795
Curry County,Oregon,77.0906842398896,41,015,39516
Deschutes County,Oregon,80.7137275209048,41,017,50209
Douglas County,Oregon,77.3425989121329,41,019,40524
Gilliam County,Oregon,80.7011937964984,41,021,44743
Grant County,Oregon,80.1196081528038,41,023,35051
Harney County,Oregon,78.5189587705838,41,025,38113
Hood River County,Oregon,80.5883423962647,41,027,56725
Jackson County,Oregon,78.8209906253296,41,029,44005
Jefferson County,Oregon,77.6356056265162,41,031,43373
Josephine County,Oregon,76.9107132408798,41,033,37733
Klamath County,Oregon,76.8405095046063,41,035,39627
Lake County,Oregon,78.4231234054691,41,037,33611
Lane County,Oregon,79.311180340828,41,039,42931
Lincoln County,Oregon,78.0495896049876,41,041,42365
Linn County,Oregon,78.1088373606877,41,043,46939
Malheur County,Oregon,78.1393064962786,41,045,35578
Marion County,Oregon,79.1737872528385,41,047,46885
Morrow County,Oregon,79.6762359545983,41,049,49940
Multnomah County,Oregon,79.2360266012536,41,051,52511
Polk County,Oregon,80.3935808882328,41,053,52808
Sherman County,Oregon,80.9425881892712,41,055,42639
Tillamook County,Oregon,79.1905330223333,41,057,43676
Umatilla County,Oregon,78.5143711174842,41,059,48389
Union County,Oregon,79.0988223445195,41,061,42542
Wallowa County,Oregon,80.2612424663334,41,063,41994
Wasco County,Oregon,77.5869446630261,41,065,43765
Washington County,Oregon,82.2082254134814,41,067,64180
Wheeler County,Oregon,79.5760583465721,41,069,37974
Yamhill County,Oregon,79.8816043797466,41,071,54535
Adams County,Pennsylvania,79.62475575826,42,001,59492
Allegheny County,Pennsylvania,78.3850411159457,42,003,51366
Armstrong County,Pennsylvania,77.4564842780653,42,005,45241
Beaver County,Pennsylvania,77.6522904045578,42,007,49217
Bedford County,Pennsylvania,78.6662583857328,42,009,43290
Berks County,Pennsylvania,79.3617205825892,42,011,55170
Blair County,Pennsylvania,77.1638814887792,42,013,42992
Bradford County,Pennsylvania,78.3870827345871,42,015,46963
Bucks County,Pennsylvania,80.0123828192628,42,017,76555
Butler County,Pennsylvania,78.990472042661,42,019,58230
Cambria County,Pennsylvania,77.0315821727508,42,021,41730
Cameron County,Pennsylvania,78.9552078416077,42,023,41410
Carbon County,Pennsylvania,76.8203237865675,42,025,48900
Centre County,Pennsylvania,82.1226610484097,42,027,50336
Chester County,Pennsylvania,81.1304064196221,42,029,86050
Clarion County,Pennsylvania,78.0241938117339,42,031,42389
Clearfield County,Pennsylvania,77.9585341186031,42,033,41030
Clinton County,Pennsylvania,78.50446416128,42,035,42184
Columbia County,Pennsylvania,78.6763670498851,42,037,44807
Crawford County,Pennsylvania,77.4242009357533,42,039,42504
Cumberland County,Pennsylvania,80.0273421804342,42,041,60826
Dauphin County,Pennsylvania,78.5338770560906,42,043,54066
Delaware County,Pennsylvania,78.5518714491918,42,045,64041
Elk County,Pennsylvania,78.3636866331361,42,047,45767
Erie County,Pennsylvania,77.8241800940365,42,049,45202
Fayette County,Pennsylvania,75.8861949687061,42,051,39115
Forest County,Pennsylvania,76.8450379582968,42,053,36556
Franklin County,Pennsylvania,79.5718318389531,42,055,52637
Fulton County,Pennsylvania,78.1599878812407,42,057,48461
Greene County,Pennsylvania,76.3942332445119,42,059,44388
Huntingdon County,Pennsylvania,78.8582539520489,42,061,44183
Indiana County,Pennsylvania,78.7303207198543,42,063,43997
Jefferson County,Pennsylvania,77.4615372609809,42,065,41262
Juniata County,Pennsylvania,79.1934587401377,42,067,46163
Lackawanna County,Pennsylvania,77.1077909403801,42,069,46044
Lancaster County,Pennsylvania,80.264403667319,42,071,56483
Lawrence County,Pennsylvania,77.420873155187,42,073,43546
Lebanon County,Pennsylvania,79.3337405683537,42,075,54818
Lehigh County,Pennsylvania,79.3457880044922,42,077,54923
Luzerne County,Pennsylvania,76.9732114271053,42,079,44402
Lycoming County,Pennsylvania,78.4290677158999,42,081,45430
McKean County,Pennsylvania,77.0874127465964,42,083,41834
Mercer County,Pennsylvania,77.779130374553,42,085,44301
Mifflin County,Pennsylvania,78.4681107129795,42,087,40384
Monroe County,Pennsylvania,78.7410796391497,42,089,57408
Montgomery County,Pennsylvania,80.7613814127399,42,091,79183
Montour County,Pennsylvania,78.4421846790211,42,093,51482
Northampton County,Pennsylvania,80.0365208057285,42,095,60097
Northumberland County,Pennsylvania,77.6517683584149,42,097,41208
Perry County,Pennsylvania,77.6772902040824,42,099,57375
Philadelphia County,Pennsylvania,75.8752366491657,42,101,37192
Pike County,Pennsylvania,80.245270873514,42,103,59340
Potter County,Pennsylvania,78.4663493317879,42,105,41547
Schuylkill County,Pennsylvania,76.2881730361138,42,107,45012
Snyder County,Pennsylvania,80.1741402061015,42,109,46513
Somerset County,Pennsylvania,77.8859249449511,42,111,43597
Sullivan County,Pennsylvania,76.5096866129396,42,113,40964
Susquehanna County,Pennsylvania,78.1104085549718,42,115,48231
Tioga County,Pennsylvania,78.9020824708201,42,117,44187
Union County,Pennsylvania,81.1891710468088,42,119,48528
Venango County,Pennsylvania,77.4720025749851,42,121,41977
Warren County,Pennsylvania,78.107391829745,42,123,43764
Washington County,Pennsylvania,77.556453894514,42,125,53693
Wayne County,Pennsylvania,78.0364974640986,42,127,49313
Westmoreland County,Pennsylvania,78.4220177749038,42,129,50736
Wyoming County,Pennsylvania,77.2758289510259,42,131,48482
York County,Pennsylvania,79.2310296841629,42,133,58745
Bristol County,Rhode Island,81.4541850646379,44,001,71238
Kent County,Rhode Island,79.419765137498,44,003,62279
Newport County,Rhode Island,81.342310187209,44,005,71713
Providence County,Rhode Island,79.4827856364561,44,007,49297
Washington County,Rhode Island,81.2705082668347,44,009,72138
Abbeville County,South Carolina,76.3910401899193,45,001,35947
Aiken County,South Carolina,76.944742581927,45,003,44509
Allendale County,South Carolina,73.3747625750096,45,005,25252
Anderson County,South Carolina,75.9953127137381,45,007,41579
Bamberg County,South Carolina,74.7745279555738,45,009,31483
Barnwell County,South Carolina,74.0065678812258,45,011,35231
Beaufort County,South Carolina,81.7926113423595,45,013,57316
Berkeley County,South Carolina,78.0027613350784,45,015,52427
Calhoun County,South Carolina,76.0051913036,45,017,40704
Charleston County,South Carolina,78.6377082058517,45,019,50792
Cherokee County,South Carolina,74.4071571108856,45,021,34202
Chester County,South Carolina,73.8730593004421,45,023,33103
Chesterfield County,South Carolina,74.569535278399,45,025,31252
Clarendon County,South Carolina,75.8696773959386,45,027,31410
Colleton County,South Carolina,73.3539479226845,45,029,33233
Darlington County,South Carolina,73.6528577749372,45,031,36323
Dillon County,South Carolina,73.0664911827193,45,033,28817
Dorchester County,South Carolina,78.3121093661491,45,035,53857
Edgefield County,South Carolina,78.9581143570012,45,037,43861
Fairfield County,South Carolina,74.1341333939985,45,039,36120
Florence County,South Carolina,74.4196320227036,45,041,41910
Georgetown County,South Carolina,76.7222413273889,45,043,40131
Greenville County,South Carolina,77.9093744861937,45,045,49022
Greenwood County,South Carolina,76.8514353493499,45,047,36540
Hampton County,South Carolina,74.3218360441654,45,049,34233
Horry County,South Carolina,76.837004538035,45,051,42431
Jasper County,South Carolina,76.7926183306489,45,053,36413
Kershaw County,South Carolina,76.5046182790698,45,055,43765
Lancaster County,South Carolina,76.9410936968657,45,057,42217
Laurens County,South Carolina,74.3853290251217,45,059,37383
Lee County,South Carolina,72.9230757424488,45,061,27373
Lexington County,South Carolina,77.8871568212083,45,063,54061
McCormick County,South Carolina,76.8713745132231,45,065,40028
Marion County,South Carolina,72.6087922141714,45,067,29149
Marlboro County,South Carolina,72.6255419968904,45,069,28297
Newberry County,South Carolina,76.1127281900351,45,071,41718
Oconee County,South Carolina,76.8258771655189,45,073,41394
Orangeburg County,South Carolina,74.3172986433595,45,075,34110
Pickens County,South Carolina,76.8126591301581,45,077,41788
Richland County,South Carolina,77.1896262644012,45,079,48359
Saluda County,South Carolina,77.2837395279538,45,081,38514
Spartanburg County,South Carolina,75.842045576482,45,083,42919
Sumter County,South Carolina,75.7189537975621,45,085,41366
Union County,South Carolina,73.8743590803221,45,087,32556
Williamsburg County,South Carolina,73.2820541146922,45,089,25849
York County,South Carolina,77.4789464035588,45,091,53740
Aurora County,South Dakota,80.0051542818736,46,003,46667
Beadle County,South Dakota,78.806007988613,46,005,42196
Bennett County,South Dakota,73.6506967861223,46,007,37607
Bon Homme County,South Dakota,80.991003569687,46,009,40980
Brookings County,South Dakota,81.522003589749,46,011,46896
Brown County,South Dakota,79.9512570204262,46,013,51398
Brule County,South Dakota,78.9851043165291,46,015,45284
Buffalo County,South Dakota,70.3159531484178,46,017,30962
Butte County,South Dakota,77.7191912206414,46,019,41332
Campbell County,South Dakota,81.5134878481777,46,021,35729
Charles Mix County,South Dakota,78.0737418664716,46,023,40102
Clark County,South Dakota,80.1591307525863,46,025,49055
Clay County,South Dakota,79.5813515583616,46,027,38173
Codington County,South Dakota,80.3335113859605,46,029,47214
Corson County,South Dakota,70.8668343730185,46,031,30880
Custer County,South Dakota,79.8088860988265,46,033,50074
Davison County,South Dakota,79.9057722021185,46,035,48341
Day County,South Dakota,78.8705168315443,46,037,39761
Deuel County,South Dakota,80.4672981620473,46,039,51632
Dewey County,South Dakota,70.2555919644584,46,041,30710
Douglas County,South Dakota,80.4830451243487,46,043,49200
Edmunds County,South Dakota,80.3109893259581,46,045,49831
Fall River County,South Dakota,76.0349884691115,46,047,37667
Faulk County,South Dakota,80.4271842776125,46,049,41453
Grant County,South Dakota,79.3301433796664,46,051,48896
Gregory County,South Dakota,77.9479871995744,46,053,36719
Haakon County,South Dakota,78.5191076768986,46,055,47198
Hamlin County,South Dakota,78.9839545428985,46,057,55563
Hand County,South Dakota,80.7821328348321,46,059,47679
Hanson County,South Dakota,80.6856665097434,46,061,55815
Harding County,South Dakota,81.2672497813161,46,063,44353
Hughes County,South Dakota,79.46646185386,46,065,59338
Hutchinson County,South Dakota,80.2731299807863,46,067,42451
Hyde County,South Dakota,78.0153651649989,46,069,47813
Jerauld County,South Dakota,79.842586336003,46,073,46591
Jones County,South Dakota,79.0274991975341,46,075,44808
Kingsbury County,South Dakota,78.9601360468665,46,077,51373
Lake County,South Dakota,80.9619317766421,46,079,48936
Lawrence County,South Dakota,80.4653125504637,46,081,43273
Lincoln County,South Dakota,83.9354250490228,46,083,74751
Lyman County,South Dakota,77.241470871629,46,085,47596
McCook County,South Dakota,78.3522226051575,46,087,52703
McPherson County,South Dakota,80.0748795535209,46,089,37240
Marshall County,South Dakota,80.2662019781381,46,091,46597
Meade County,South Dakota,78.8675575441169,46,093,49324
Mellette County,South Dakota,72.589245202694,46,095,35109
Miner County,South Dakota,79.3568973886081,46,097,48477
Minnehaha County,South Dakota,79.2160871307678,46,099,52345
Moody County,South Dakota,80.9099972125428,46,101,51791
Pennington County,South Dakota,79.9823737140454,46,103,50833
Perkins County,South Dakota,78.5180614642423,46,105,38362
Potter County,South Dakota,78.8651952218191,46,107,44556
Roberts County,South Dakota,77.6352493117543,46,109,47191
Sanborn County,South Dakota,79.2665705597139,46,111,48384
Shannon County,South Dakota,66.2977731660296,46,113,25648
Spink County,South Dakota,79.7051846596884,46,115,48911
Stanley County,South Dakota,80.7021064152714,46,117,54620
Sully County,South Dakota,81.4499980985909,46,119,54524
Todd County,South Dakota,68.3709358589254,46,121,31934
Tripp County,South Dakota,78.3238338671391,46,123,39324
Turner County,South Dakota,79.4328303560749,46,125,51925
Union County,South Dakota,81.2410654905936,46,127,63468
Walworth County,South Dakota,77.4038499224292,46,129,41826
Yankton County,South Dakota,80.078321234205,46,135,52578
Ziebach County,South Dakota,76.7645773219832,46,137,32708
Jackson County,South Dakota,74.1793393971269,46,071,46224
Anderson County,Tennessee,76.0301059698212,47,001,43620
Bedford County,Tennessee,75.1755865819104,47,003,40759
Benton County,Tennessee,73.0496111142996,47,005,33033
Bledsoe County,Tennessee,76.7176357694464,47,007,33443
Blount County,Tennessee,77.3242655422636,47,009,45991
Bradley County,Tennessee,76.7436415945249,47,011,41083
Campbell County,Tennessee,73.0014181265184,47,013,31943
Cannon County,Tennessee,75.0144254048913,47,015,40689
Carroll County,Tennessee,73.2848165628714,47,017,35049
Carter County,Tennessee,76.1005224150282,47,019,31842
Cheatham County,Tennessee,75.1644639146447,47,021,52446
Chester County,Tennessee,76.4117808680306,47,023,41875
Claiborne County,Tennessee,73.3374315086517,47,025,33229
Clay County,Tennessee,74.2870770734519,47,027,29727
Cocke County,Tennessee,73.0037377470554,47,029,30573
Coffee County,Tennessee,74.5017912135619,47,031,37618
Crockett County,Tennessee,75.0541019753383,47,033,36066
Cumberland County,Tennessee,76.9327701727961,47,035,37188
Davidson County,Tennessee,77.1435770623768,47,037,47335
Decatur County,Tennessee,74.7801519805416,47,039,36258
DeKalb County,Tennessee,73.8371197260071,47,041,37482
Dickson County,Tennessee,75.5172193609814,47,043,44318
Dyer County,Tennessee,74.6898673592197,47,045,38953
Fayette County,Tennessee,77.9144811982771,47,047,56618
Fentress County,Tennessee,73.0710642349231,47,049,29192
Franklin County,Tennessee,75.894001916126,47,051,42904
Gibson County,Tennessee,73.9352997160925,47,053,38343
Giles County,Tennessee,75.3911204024685,47,055,38495
Grainger County,Tennessee,74.4270469836249,47,057,32364
Greene County,Tennessee,74.9867322336078,47,059,35545
Grundy County,Tennessee,71.5149278649849,47,061,26814
Hamblen County,Tennessee,74.9686185551805,47,063,39596
Hamilton County,Tennessee,77.4908021860677,47,065,46702
Hancock County,Tennessee,72.544284055802,47,067,23892
Hardeman County,Tennessee,74.8567109763404,47,069,30973
Hardin County,Tennessee,73.82517472639,47,071,33622
Hawkins County,Tennessee,74.9503419750926,47,073,37357
Haywood County,Tennessee,75.1253232480877,47,075,34542
Henderson County,Tennessee,74.5335388271154,47,077,38280
Henry County,Tennessee,74.4248680581865,47,079,36950
Hickman County,Tennessee,74.843803669045,47,081,39581
Houston County,Tennessee,74.6531795214548,47,083,35271
Humphreys County,Tennessee,74.7200774929918,47,085,42846
Jackson County,Tennessee,74.0418047953784,47,087,33386
Jefferson County,Tennessee,75.9231098072205,47,089,39745
Johnson County,Tennessee,75.3547709826472,47,091,29609
Knox County,Tennessee,76.794556844337,47,093,47694
Lake County,Tennessee,72.7204565157657,47,095,27115
Lauderdale County,Tennessee,74.0609584284266,47,097,32326
Lawrence County,Tennessee,75.109162329612,47,099,37368
Lewis County,Tennessee,75.135379914074,47,101,34397
Lincoln County,Tennessee,75.4579238830729,47,103,41571
Loudon County,Tennessee,77.4889333501538,47,105,51074
McMinn County,Tennessee,74.9736695371633,47,107,39410
McNairy County,Tennessee,73.7080296628211,47,109,33452
Macon County,Tennessee,73.8817838986682,47,111,35306
Madison County,Tennessee,76.5331611365175,47,113,41617
Marion County,Tennessee,74.3155252947736,47,115,41268
Marshall County,Tennessee,75.7901049032219,47,117,42291
Maury County,Tennessee,76.4934388425679,47,119,45336
Meigs County,Tennessee,73.1948920702691,47,121,35150
Monroe County,Tennessee,75.4238203221072,47,123,37595
Montgomery County,Tennessee,76.4951838313826,47,125,49617
Moore County,Tennessee,78.6033813771679,47,127,46170
Morgan County,Tennessee,74.8276203500229,47,129,37631
Obion County,Tennessee,75.3030046265226,47,131,39467
Overton County,Tennessee,74.0269936159514,47,133,34604
Perry County,Tennessee,73.9792515942363,47,135,32845
Pickett County,Tennessee,75.5724603470484,47,137,35184
Polk County,Tennessee,74.0896678278818,47,139,39074
Putnam County,Tennessee,75.9083507172678,47,141,33709
Rhea County,Tennessee,74.5742445084174,47,143,36741
Roane County,Tennessee,75.3425419890349,47,145,42223
Robertson County,Tennessee,75.9684761195392,47,147,52792
Rutherford County,Tennessee,78.1068594384907,47,149,55401
Scott County,Tennessee,72.6885044788707,47,151,28401
Sequatchie County,Tennessee,75.8416133028172,47,153,36434
Sevier County,Tennessee,76.413784517627,47,155,43649
Shelby County,Tennessee,75.8525043007856,47,157,46250
Smith County,Tennessee,74.6872022605588,47,159,42383
Stewart County,Tennessee,75.1415865835293,47,161,39781
Sullivan County,Tennessee,75.9831580868397,47,163,39479
Sumner County,Tennessee,78.0108918466596,47,165,55509
Tipton County,Tennessee,75.5166227083354,47,167,52423
Trousdale County,Tennessee,74.4436935682917,47,169,43034
Unicoi County,Tennessee,74.6081711579281,47,171,32292
Union County,Tennessee,74.5058219808394,47,173,34399
Van Buren County,Tennessee,75.4642597088865,47,175,33547
Warren County,Tennessee,74.5021105979821,47,177,34641
Washington County,Tennessee,76.2948099165984,47,179,42075
Wayne County,Tennessee,75.2879548685504,47,181,33198
Weakley County,Tennessee,76.2796805178978,47,183,35273
White County,Tennessee,74.1179569247671,47,185,34474
Williamson County,Tennessee,81.9645393134094,47,187,89779
Wilson County,Tennessee,78.0600435174924,47,189,60390
Anderson County,Texas,73.65328227173,48,001,40653
Andrews County,Texas,76.5998095189566,48,003,57825
Angelina County,Texas,75.874776924489,48,005,41354
Aransas County,Texas,75.4357788280713,48,007,42476
Archer County,Texas,78.7166653834252,48,009,56452
Armstrong County,Texas,76.6847432100497,48,011,61635
Atascosa County,Texas,77.4963740342687,48,013,47543
Austin County,Texas,78.2833513025268,48,015,53265
Bailey County,Texas,76.9564411806169,48,017,46139
Bandera County,Texas,79.634894140419,48,019,49215
Bastrop County,Texas,77.4093512463223,48,021,51750
Baylor County,Texas,75.6821973088304,48,023,33445
Bee County,Texas,77.0189538794317,48,025,43690
Bell County,Texas,77.9715722245641,48,027,50060
Bexar County,Texas,78.4557824025515,48,029,50112
Blanco County,Texas,79.0663120105079,48,031,49487
Bosque County,Texas,76.6403541613418,48,035,44742
Bowie County,Texas,75.4078530546704,48,037,42346
Brazoria County,Texas,78.4520700821598,48,039,67603
Brazos County,Texas,80.1708062869932,48,041,38310
Brewster County,Texas,80.9860561316429,48,043,40477
Briscoe County,Texas,78.2499143500549,48,045,36250
Brooks County,Texas,75.7059654797747,48,047,21865
Brown County,Texas,75.0377800526665,48,049,39776
Burleson County,Texas,77.3253672725856,48,051,45651
Burnet County,Texas,78.5650565519457,48,053,48115
Caldwell County,Texas,77.9889633693387,48,055,44152
Calhoun County,Texas,77.5375436356464,48,057,47027
Callahan County,Texas,75.8933999168232,48,059,44902
Cameron County,Texas,80.0101399721482,48,061,33179
Camp County,Texas,74.6731978196892,48,063,37079
Carson County,Texas,77.6573026059321,48,065,65026
Cass County,Texas,74.8776683281699,48,067,35598
Castro County,Texas,78.3165554330442,48,069,36402
Chambers County,Texas,77.194666254996,48,071,72489
Cherokee County,Texas,76.1248895486997,48,073,38378
Childress County,Texas,75.9675300009827,48,075,47532
Clay County,Texas,77.0281581819362,48,077,53776
Cochran County,Texas,75.7919580619782,48,079,38650
Coke County,Texas,76.9434109805289,48,081,40795
Coleman County,Texas,74.84111112519,48,083,31373
Collin County,Texas,81.6548373982011,48,085,82762
Collingsworth County,Texas,74.9467424065431,48,087,41576
Colorado County,Texas,77.2082519284899,48,089,45146
Comal County,Texas,79.3452965403761,48,091,65839
Comanche County,Texas,76.7147006527249,48,093,36020
Concho County,Texas,78.1096295066836,48,095,51411
Cooke County,Texas,76.8879746105736,48,097,50067
Coryell County,Texas,77.4913181499827,48,099,49819
Cottle County,Texas,76.110916893168,48,101,34639
Crane County,Texas,76.2540511887861,48,103,50417
Crockett County,Texas,77.4532648923946,48,105,50475
Crosby County,Texas,75.9689537758269,48,107,38187
Culberson County,Texas,79.1757628868319,48,109,37105
Dallam County,Texas,76.6727555772325,48,111,40895
Dallas County,Texas,78.3708310758448,48,113,49481
Dawson County,Texas,75.8790915139571,48,115,39714
Deaf Smith County,Texas,77.4002401600845,48,117,41444
Delta County,Texas,75.1512023512155,48,119,40375
Denton County,Texas,80.7527637290018,48,121,74155
DeWitt County,Texas,77.0473717072327,48,123,46454
Dickens County,Texas,76.95378087904,48,125,38401
Dimmit County,Texas,77.7417471282458,48,127,36681
Donley County,Texas,75.494785332884,48,129,42411
Duval County,Texas,75.340426974076,48,131,34131
Eastland County,Texas,75.4008012993947,48,133,34914
Ector County,Texas,74.9929884811429,48,135,51466
Edwards County,Texas,79.4326683481977,48,137,43839
Ellis County,Texas,77.7914470169451,48,139,61952
El Paso County,Texas,79.7920597871233,48,141,40157
Erath County,Texas,78.2157954370876,48,143,39586
Falls County,Texas,76.4341401326147,48,145,32908
Fannin County,Texas,75.330645479039,48,147,44355
Fayette County,Texas,78.689592037612,48,149,48015
Fisher County,Texas,77.6498038080679,48,151,42125
Floyd County,Texas,77.5175074219078,48,153,42279
Foard County,Texas,77.5588451758534,48,155,33750
Fort Bend County,Texas,81.8524923943395,48,157,85297
Franklin County,Texas,77.1582107757741,48,159,45523
Freestone County,Texas,76.5323252223859,48,161,44502
Frio County,Texas,77.3280607643377,48,163,35849
Gaines County,Texas,77.4565662156535,48,165,52910
Galveston County,Texas,77.5589960648513,48,167,61877
Garza County,Texas,76.3034231499688,48,169,47540
Gillespie County,Texas,80.6916202895792,48,171,53668
Glasscock County,Texas,81.141834315878,48,173,69107
Goliad County,Texas,78.4862699014192,48,175,50923
Gonzales County,Texas,76.744844701557,48,177,39248
Gray County,Texas,74.9882817470153,48,179,43504
Grayson County,Texas,75.9149515873656,48,181,46429
Gregg County,Texas,75.4430114855047,48,183,45525
Grimes County,Texas,76.2766477329048,48,185,43994
Guadalupe County,Texas,79.5095632646798,48,187,61958
Hale County,Texas,76.8733633274098,48,189,41191
Hall County,Texas,75.5106227919012,48,191,33006
Hamilton County,Texas,76.2840233686798,48,193,40655
Hansford County,Texas,76.8133636339517,48,195,49150
Hardeman County,Texas,77.6554760224173,48,197,36377
Hardin County,Texas,75.8226535247194,48,199,53013
Harris County,Texas,78.8631573518296,48,201,53137
Harrison County,Texas,75.9850177083379,48,203,45675
Hartley County,Texas,80.3772584430666,48,205,65750
Haskell County,Texas,76.2055570694738,48,207,36857
Hays County,Texas,80.2323364394523,48,209,58651
Hemphill County,Texas,77.8795392651703,48,211,56379
Henderson County,Texas,75.1690714567662,48,213,40900
Hidalgo County,Texas,81.0387699609156,48,215,34146
Hill County,Texas,76.2881891310952,48,217,40769
Hockley County,Texas,76.4546381661195,48,219,50565
Hood County,Texas,78.1295068587225,48,221,55754
Hopkins County,Texas,76.1425363149124,48,223,43657
Houston County,Texas,76.2015099002221,48,225,33119
Howard County,Texas,74.7132311791024,48,227,45612
Hudspeth County,Texas,81.6081052243101,48,229,22545
Hunt County,Texas,75.7965061073832,48,231,44858
Hutchinson County,Texas,75.1186333043064,48,233,44731
Irion County,Texas,79.6238376378894,48,235,50357
Jack County,Texas,76.1485738851237,48,237,49038
Jackson County,Texas,77.3348704138823,48,239,49528
Jasper County,Texas,74.9264207782919,48,241,40417
Jeff Davis County,Texas,83.7627051942568,48,243,49056
Jefferson County,Texas,75.9808874246943,48,245,42568
Jim Hogg County,Texas,76.8638715707198,48,247,36121
Jim Wells County,Texas,75.3570624538607,48,249,40585
Johnson County,Texas,76.8830868328413,48,251,57535
Jones County,Texas,76.4308917316845,48,253,41297
Karnes County,Texas,76.7905876078047,48,255,42862
Kaufman County,Texas,76.4730417908053,48,257,61194
Kendall County,Texas,80.388717023004,48,259,73410
Kerr County,Texas,78.1292065488633,48,265,43601
Kimble County,Texas,77.6811824586123,48,267,43424
Kinney County,Texas,79.8370909887048,48,271,33257
Kleberg County,Texas,76.7875298239088,48,273,40566
Knox County,Texas,75.5767499727597,48,275,34295
Lamar County,Texas,74.6985233036027,48,277,40104
Lamb County,Texas,76.0482563256154,48,279,36727
Lampasas County,Texas,77.5552411951353,48,281,49277
La Salle County,Texas,77.8366026594189,48,283,26756
Lavaca County,Texas,78.5981179498473,48,285,44149
Lee County,Texas,78.4073005204075,48,287,51534
Leon County,Texas,76.5612868178154,48,289,44452
Liberty County,Texas,74.2224742918836,48,291,47228
Limestone County,Texas,75.2962171236003,48,293,38823
Lipscomb County,Texas,77.7223863120608,48,295,57978
Live Oak County,Texas,78.8987815019101,48,297,42829
