County,State,mean_life_expectancy,State_FIPS,County_FIPS,white_population
Autauga County,Alabama,75.8778642323899,01,001,42311.0
Baldwin County,Alabama,77.9130697620398,01,003,172441.0
Barbour County,Alabama,74.9198636240141,01,005,12430.0
Bibb County,Alabama,73.6673305057905,01,007,17370.0
Blount County,Alabama,75.0352199305904,01,009,55073.0
Bullock County,Alabama,74.0743945438457,01,011,2301.0
Butler County,Alabama,73.7224421194177,01,013,10876.0
Calhoun County,Alabama,73.2983281711204,01,015,86777.0
Chambers County,Alabama,74.35653924479,01,017,19417.0
Cherokee County,Alabama,74.35852627411,01,019,24156.0
Chilton County,Alabama,74.0413531729133,01,021,36740.0
Choctaw County,Alabama,74.2486999564165,01,023,7495.0
Clarke County,Alabama,74.5765529742926,01,025,13253.0
Clay County,Alabama,74.369383765865,01,027,11177.0
Cleburne County,Alabama,73.9771106499581,01,029,14176.0
Coffee County,Alabama,76.3011829926155,01,031,38945.0
Colbert County,Alabama,74.3929774045908,01,033,43379.0
Conecuh County,Alabama,73.4218703928667,01,035,6593.0
Coosa County,Alabama,75.1413818724986,01,037,7204.0
Covington County,Alabama,74.1371294582595,01,039,31881.0
Crenshaw County,Alabama,74.0180136364953,01,041,9935.0
Cullman County,Alabama,74.3769894915807,01,043,77946.0
Dale County,Alabama,75.5523047608571,01,045,36921.0
Dallas County,Alabama,71.9735127187965,01,047,11884.0
DeKalb County,Alabama,74.4934976817947,01,049,61858.0
Elmore County,Alabama,75.7757161449512,01,051,61018.0
Escambia County,Alabama,73.1630074988594,01,053,23453.0
Etowah County,Alabama,73.053355135026,01,055,84024.0
Fayette County,Alabama,73.6581554932797,01,057,14371.0
Franklin County,Alabama,73.3754326341656,01,059,28133.0
Geneva County,Alabama,74.4234456628163,01,061,23235.0
Greene County,Alabama,73.9562928242995,01,063,1472.0
Hale County,Alabama,73.7872404003688,01,065,6062.0
Henry County,Alabama,75.4295227396512,01,067,12113.0
Houston County,Alabama,76.107335428337,01,069,72332.0
Jackson County,Alabama,73.4224281684067,01,071,47949.0
Jefferson County,Alabama,74.6861744174914,01,073,345499.0
Lamar County,Alabama,74.3621045612881,01,075,12315.0
Lauderdale County,Alabama,76.0319979262066,01,077,80627.0
Lawrence County,Alabama,73.765357848758,01,079,26108.0
Lee County,Alabama,77.5109882075979,01,081,107682.0
Limestone County,Alabama,77.2763641772968,01,083,73517.0
Lowndes County,Alabama,71.8951633690497,01,085,2612.0
Macon County,Alabama,73.090134567349,01,087,3106.0
Madison County,Alabama,77.5122550397981,01,089,240861.0
Marengo County,Alabama,73.54245764648,01,091,9167.0
Marion County,Alabama,74.0145601745605,01,093,28242.0
Marshall County,Alabama,74.0554552221729,01,095,87423.0
Mobile County,Alabama,74.8448680449495,01,097,246794.0
Monroe County,Alabama,74.7048197454091,01,099,12065.0
Montgomery County,Alabama,75.9247713547993,01,101,85928.0
Morgan County,Alabama,75.2816176346909,01,103,97880.0
Perry County,Alabama,72.2207426684408,01,105,2962.0
Pickens County,Alabama,74.3841278449026,01,107,11254.0
Pike County,Alabama,74.9075976437267,01,109,19408.0
Randolph County,Alabama,74.1995203731576,01,111,17452.0
Russell County,Alabama,73.8166201926909,01,113,30392.0
Saint Clair County,Alabama,74.931099486946,01,115,75738.0
Shelby County,Alabama,79.9329869213868,01,117,167257.0
Sumter County,Alabama,74.3710053760309,01,119,3280.0
Talladega County,Alabama,73.4265194965138,01,121,52390.0
Tallapoosa County,Alabama,74.8367340685609,01,123,28778.0
Tuscaloosa County,Alabama,76.1222396683925,01,125,132344.0
Walker County,Alabama,70.313647599106,01,127,59932.0
Washington County,Alabama,74.2666042086814,01,129,11082.0
Wilcox County,Alabama,71.4893330327934,01,131,3050.0
Winston County,Alabama,74.3483369616355,01,133,23191.0
Anchorage Municipality,Alaska,78.9414080782189,02,020,192329.0
Bethel Census Area,Alaska,72.4470915674431,02,050,1976.0
Bristol Bay Borough,Alaska,75.6282235384974,02,060,525.0
Fairbanks North Star Borough,Alaska,79.6767828494726,02,090,76617.0
Haines Borough,Alaska,81.3439033397237,02,100,1970.0
Juneau City and Borough,Alaska,80.1511541046263,02,110,22575.0
Kenai Peninsula Borough,Alaska,78.4498058809908,02,122,48208.0
Kodiak Island Borough,Alaska,79.6808969333594,02,150,7516.0
Matanuska-Susitna Borough,Alaska,78.425444432157,02,170,82571.0
Nome Census Area,Alaska,70.7266373275761,02,180,1623.0
North Slope Borough,Alaska,75.2944708808568,02,185,3150.0
Sitka City and Borough,Alaska,80.0851648320793,02,220,5744.0
Southeast Fairbanks Census Area,Alaska,77.453426696203,02,240,5444.0
Valdez-Cordova Census Area,Alaska,78.4894852204936,02,261,7023.0
Wade Hampton Census Area,Alaska,68.2374433774828,02,270,
Northwest Arctic Borough,Alaska,72.3150672257676,02,188,890.0
Aleutians East Borough,Alaska,83.9668552562973,02,013,630.0
Aleutians West Census Area,Alaska,83.9668552562973,02,016,1763.0
Dillingham Census Area,Alaska,73.902430273866,02,070,893.0
Lake and Peninsula Borough,Alaska,73.902430273866,02,164,300.0
Denali Borough,Alaska,73.7545978405956,02,068,1817.0
Yukon-Koyukuk Census Area,Alaska,73.7545978405956,02,290,1250.0
Hoonah-Angoon Census Area,Alaska,80.6333971268856,02,105,1070.0
Skagway Municipality,Alaska,80.6333971268856,02,230,815.0
Yakutat City and Borough,Alaska,80.6333971268856,02,282,290.0
Ketchikan Gateway Borough,Alaska,78.7599035617588,02,130,9264.0
Petersburg Borough,Alaska,78.7599035617588,02,195,2391.0
Prince of Wales-Hyder Census Area,Alaska,78.7599035617588,02,198,2941.0
Wrangell City and Borough,Alaska,78.7599035617588,02,275,1621.0
Apache County,Arizona,72.5861795747435,04,001,16307.0
Cochise County,Arizona,77.8381814457557,04,003,106136.0
Coconino County,Arizona,78.7310637809859,04,005,87335.0
Gila County,Arizona,74.5194372043746,04,007,41812.0
Graham County,Arizona,77.0588505436379,04,009,29600.0
Greenlee County,Arizona,78.2700423686553,04,011,8333.0
Maricopa County,Arizona,79.7975632543799,04,013,3214001.0
Mohave County,Arizona,75.0984277272029,04,015,182395.0
Navajo County,Arizona,74.0172421905699,04,017,51614.0
Pima County,Arizona,78.7473891386961,04,019,775748.0
Pinal County,Arizona,80.8872234047816,04,021,317989.0
Santa Cruz County,Arizona,81.6928524316121,04,023,39587.0
Yavapai County,Arizona,78.2013767088911,04,025,201048.0
La Paz County,Arizona,81.1323584179148,04,012,15274.0
Yuma County,Arizona,81.1323584179148,04,027,147979.0
Arkansas County,Arkansas,73.5078340747071,05,001,13483.0
Ashley County,Arkansas,74.1018929294341,05,003,15049.0
Baxter County,Arkansas,75.9668160004689,05,005,39668.0
Benton County,Arkansas,79.3662392360665,05,007,216485.0
Boone County,Arkansas,76.2052538764821,05,009,36003.0
Bradley County,Arkansas,73.6321012263139,05,011,6833.0
Calhoun County,Arkansas,74.2742607709339,05,013,3992.0
Carroll County,Arkansas,76.8819075049595,05,015,25856.0
Chicot County,Arkansas,73.3238474544558,05,017,4778.0
Clark County,Arkansas,75.3882863851655,05,019,16387.0
Clay County,Arkansas,72.9811894014708,05,021,14632.0
Cleburne County,Arkansas,75.8127585008705,05,023,24850.0
Cleveland County,Arkansas,74.8939886154834,05,025,7299.0
Columbia County,Arkansas,74.0855795655613,05,027,14506.0
Conway County,Arkansas,74.754414371743,05,029,17959.0
Craighead County,Arkansas,76.0817250967884,05,031,83094.0
Crawford County,Arkansas,75.6766406592927,05,033,55876.0
Crittenden County,Arkansas,72.5637861678559,05,035,22338.0
Cross County,Arkansas,73.2244878594942,05,037,12940.0
Dallas County,Arkansas,73.4422555480321,05,039,4256.0
Desha County,Arkansas,72.6462159118589,05,041,5993.0
Drew County,Arkansas,75.1951468080834,05,043,12728.0
Faulkner County,Arkansas,76.4874032503551,05,045,100659.0
Franklin County,Arkansas,74.4845723172756,05,047,16789.0
Fulton County,Arkansas,74.9094662928843,05,049,11760.0
Garland County,Arkansas,74.6472657226993,05,051,83060.0
Grant County,Arkansas,75.4770090781045,05,053,16935.0
Greene County,Arkansas,74.1589164965496,05,055,41969.0
Hempstead County,Arkansas,75.1979646501176,05,057,13986.0
Hot Spring County,Arkansas,74.4999020548917,05,059,28677.0
Howard County,Arkansas,73.932743414837,05,061,9094.0
Independence County,Arkansas,75.597642844104,05,063,34268.0
Izard County,Arkansas,75.3232023880092,05,065,13044.0
Jackson County,Arkansas,73.2755006173174,05,067,13874.0
Jefferson County,Arkansas,73.3573657986794,05,069,29613.0
Johnson County,Arkansas,75.708328154088,05,071,24004.0
Lafayette County,Arkansas,74.1087285476435,05,073,4291.0
Lawrence County,Arkansas,73.8666511091755,05,075,16436.0
Lee County,Arkansas,73.2898101789483,05,077,4090.0
Lincoln County,Arkansas,74.8737212942846,05,079,9275.0
Little River County,Arkansas,74.0887659563583,05,081,9285.0
Logan County,Arkansas,74.3392486202055,05,083,20421.0
Lonoke County,Arkansas,74.8597538055158,05,085,63610.0
Madison County,Arkansas,75.3760684364268,05,087,14951.0
Marion County,Arkansas,75.2302699143187,05,089,15848.0
Miller County,Arkansas,74.464750313759,05,091,31082.0
Mississippi County,Arkansas,71.5808568937905,05,093,27013.0
Monroe County,Arkansas,72.5512464018065,05,095,4226.0
Montgomery County,Arkansas,75.7333292628795,05,097,8434.0
Nevada County,Arkansas,74.1305169224004,05,099,5547.0
Newton County,Arkansas,76.8481553354379,05,101,7631.0
Ouachita County,Arkansas,72.9330993978912,05,103,14168.0
Perry County,Arkansas,74.9408602678681,05,105,9547.0
Phillips County,Arkansas,71.0370074249924,05,107,7245.0
Pike County,Arkansas,74.8391656898764,05,109,9816.0
Poinsett County,Arkansas,71.2771472412706,05,111,21558.0
Polk County,Arkansas,74.8970397900164,05,113,18788.0
Pope County,Arkansas,76.4300136434993,05,115,57527.0
Prairie County,Arkansas,75.5071739186967,05,117,7103.0
Pulaski County,Arkansas,75.8807017523375,05,119,226711.0
Randolph County,Arkansas,74.4503944893886,05,121,16981.0
Saint Francis County,Arkansas,74.2814678477732,05,123,11497.0
Saline County,Arkansas,77.1945795984751,05,125,104154.0
Scott County,Arkansas,74.7762367047787,05,127,9590.0
Searcy County,Arkansas,75.209341850468,05,129,7489.0
Sebastian County,Arkansas,75.7412578528108,05,131,101395.0
Sevier County,Arkansas,75.0335734317659,05,133,11237.0
Sharp County,Arkansas,73.8718009909941,05,135,16294.0
Stone County,Arkansas,75.9810049570156,05,137,12080.0
Union County,Arkansas,73.1547114216788,05,139,26064.0
Van Buren County,Arkansas,76.1235890134709,05,141,16151.0
Washington County,Arkansas,77.842915624892,05,143,172215.0
White County,Arkansas,75.2602189004461,05,145,72140.0
Woodruff County,Arkansas,72.6191345768075,05,147,4801.0
Yell County,Arkansas,74.3789291508417,05,149,17708.0
Alameda County,California,82.1501481156434,06,001,703973.0
Alpine County,California,78.7141694777777,06,003,857.0
Amador County,California,79.6289913494107,06,005,32039.0
Butte County,California,77.5105736588065,06,007,186105.0
Calaveras County,California,79.3962210334918,06,009,41304.0
Colusa County,California,79.8683726910953,06,011,18721.0
Contra Costa County,California,81.820905224195,06,013,661857.0
Del Norte County,California,75.3686655248315,06,015,21485.0
El Dorado County,California,81.4317611841157,06,017,159165.0
Fresno County,California,78.4598027402172,06,019,593119.0
Glenn County,California,77.4678250112228,06,021,23493.0
Humboldt County,California,76.7743480124378,06,023,109778.0
Imperial County,California,80.7733344280559,06,025,124349.0
Inyo County,California,79.2496428941011,06,027,15003.0
Kern County,California,77.1131579275637,06,029,647832.0
Kings County,California,79.3576346699736,06,031,100728.0
Lake County,California,74.8583185356204,06,033,50491.0
Lassen County,California,78.1832914319916,06,035,25461.0
Los Angeles County,California,81.5672419912865,06,037,5283457.0
Madera County,California,78.9932943575827,06,039,121146.0
Marin County,California,84.5696953393942,06,041,204928.0
Mariposa County,California,80.0692648230514,06,043,15542.0
Mendocino County,California,78.5297725160372,06,045,72347.0
Merced County,California,78.5160140959399,06,047,155239.0
Modoc County,California,77.3676287645249,06,049,8151.0
Mono County,California,84.9099794657506,06,051,11917.0
Monterey County,California,81.9215612488998,06,053,300610.0
Napa County,California,81.1717905624185,06,055,103119.0
Nevada County,California,81.0737790934898,06,057,90973.0
Orange County,California,82.5515884259936,06,059,1974749.0
Placer County,California,81.6415657950364,06,061,308414.0
Plumas County,California,78.4309252153192,06,063,16800.0
Riverside County,California,80.3460832691874,06,065,1470294.0
Sacramento County,California,79.0908345914297,06,067,876485.0
San Benito County,California,81.7030195794554,06,069,48662.0
San Bernardino County,California,78.3619715863638,06,071,1306582.0
San Diego County,California,81.6053443891293,06,073,2310046.0
San Francisco County,California,82.9715287689956,06,075,409355.0
San Joaquin County,California,78.1059218431169,06,077,403016.0
San Luis Obispo County,California,81.2878144166655,06,079,238145.0
San Mateo County,California,84.0123323762231,06,081,404461.0
Santa Barbara County,California,81.6454722199999,06,083,325664.0
Santa Clara County,California,83.9160943086229,06,085,883775.0
Santa Cruz County,California,81.9961564120804,06,087,214929.0
Shasta County,California,75.8154731112947,06,089,155944.0
Sierra County,California,78.6673415441736,06,091,2809.0
Siskiyou County,California,76.2815852028519,06,093,37355.0
Solano County,California,79.6679789808252,06,095,227173.0
Sonoma County,California,81.4949042107213,06,097,378638.0
Stanislaus County,California,77.7558204850156,06,099,396063.0
Sutter County,California,78.425992865714,06,101,67721.0
Tehama County,California,77.156038711692,06,103,54530.0
Trinity County,California,76.476377604325,06,105,11373.0
Tulare County,California,78.0600422756,06,107,363181.0
Tuolumne County,California,78.5207303713631,06,109,47618.0
Ventura County,California,81.8451328376878,06,111,669728.0
Yolo County,California,80.902034743803,06,113,140668.0
Yuba County,California,75.7450257040619,06,115,53217.0
Alamosa County,Colorado,75.771887610673,08,003,14264.0
Archuleta County,Colorado,81.6414378243916,08,007,10585.0
Baca County,Colorado,76.9965655550903,08,009,3492.0
Bent County,Colorado,75.7641542661414,08,011,5025.0
Chaffee County,Colorado,81.2002092122488,08,015,17739.0
Cheyenne County,Colorado,78.8841561398334,08,017,1989.0
Clear Creek County,Colorado,82.2134532225974,08,019,8710.0
Conejos County,Colorado,76.3307341255663,08,021,7518.0
Costilla County,Colorado,76.7769601558707,08,023,3345.0
Crowley County,Colorado,77.1719431023493,08,025,4668.0
Custer County,Colorado,81.0944165093847,08,027,4069.0
Delta County,Colorado,77.9358229078402,08,029,28515.0
Dolores County,Colorado,79.3628695960052,08,033,1737.0
Douglas County,Colorado,83.4601212130212,08,035,283589.0
Eagle County,Colorado,88.2928566275646,08,037,46821.0
Elbert County,Colorado,81.4849215372713,08,039,22950.0
El Paso County,Colorado,78.9786695180627,08,041,533391.0
Fremont County,Colorado,77.137998463904,08,043,42017.0
Garfield County,Colorado,80.5212296945579,08,045,49860.0
Gilpin County,Colorado,81.1262138403668,08,047,5196.0
Grand County,Colorado,83.5860252464151,08,049,13375.0
Gunnison County,Colorado,82.632977713167,08,051,15199.0
Huerfano County,Colorado,75.6325634414296,08,055,6114.0
Jackson County,Colorado,79.6337211914158,08,057,1202.0
Kiowa County,Colorado,77.5284594449532,08,061,1401.0
Kit Carson County,Colorado,79.2319755865927,08,063,7538.0
Lake County,Colorado,81.4714622277775,08,065,6391.0
La Plata County,Colorado,81.6596562998791,08,067,47916.0
Larimer County,Colorado,81.5083109395379,08,069,296021.0
Las Animas County,Colorado,76.3309843460437,08,071,12067.0
Lincoln County,Colorado,78.6842812775749,08,073,4811.0
Logan County,Colorado,79.2200596051251,08,075,20116.0
Mesa County,Colorado,78.3937721412894,08,077,138828.0
Moffat County,Colorado,78.1221748148496,08,081,12349.0
Montezuma County,Colorado,77.1367714339189,08,083,21582.0
Montrose County,Colorado,79.2461641337684,08,085,37916.0
Morgan County,Colorado,78.13439908772,08,087,25655.0
Otero County,Colorado,75.1401575306602,08,089,16686.0
Ouray County,Colorado,84.0203909090915,08,091,4554.0
Park County,Colorado,82.7078121177392,08,093,15663.0
Phillips County,Colorado,80.0902373229648,08,095,4142.0
Pitkin County,Colorado,90.470655000783,08,097,16197.0
Prowers County,Colorado,76.7338690354723,08,099,11537.0
Pueblo County,Colorado,76.4534159713537,08,101,126695.0
Rio Blanco County,Colorado,78.8510030730045,08,103,6429.0
Rio Grande County,Colorado,76.7006333576077,08,105,10602.0
Routt County,Colorado,83.0859439169025,08,107,22726.0
Saguache County,Colorado,79.549357835051,08,109,5641.0
San Miguel County,Colorado,85.8934808652553,08,113,7427.0
Sedgwick County,Colorado,77.6908466567926,08,115,2167.0
Summit County,Colorado,90.7599342440293,08,117,25825.0
Teller County,Colorado,80.4060865096973,08,119,22235.0
Washington County,Colorado,79.5359214085342,08,121,4633.0
Yuma County,Colorado,78.8699502657181,08,125,9621.0
Adams County,Colorado,80.2432338592034,08,001,397314.0
Arapahoe County,Colorado,80.2432338592034,08,005,447507.0
Boulder County,Colorado,80.2432338592034,08,013,278048.0
Broomfield County,Colorado,80.2432338592034,08,014,54028.0
Denver County,Colorado,80.2432338592034,08,031,510441.0
Jefferson County,Colorado,80.2432338592034,08,059,507544.0
Weld County,Colorado,80.2432338592034,08,123,243393.0
Fairfield County,Connecticut,82.5933818002003,09,001,694622.0
Hartford County,Connecticut,80.2119442590321,09,003,648438.0
Litchfield County,Connecticut,80.4021916136219,09,005,172643.0
Middlesex County,Connecticut,81.0821212220154,09,007,146228.0
New Haven County,Connecticut,80.061944421033,09,009,644385.0
New London County,Connecticut,79.9198566902699,09,011,221407.0
Tolland County,Connecticut,81.718649046245,09,013,135217.0
Windham County,Connecticut,78.8145339848324,09,015,105140.0
Kent County,Delaware,77.2142387207649,10,001,114958.0
New Castle County,Delaware,78.329504469616,10,003,359253.0
Sussex County,Delaware,78.511223894838,10,005,172791.0
Alachua County,Florida,78.4485792222787,12,001,178684.0
Baker County,Florida,75.0098994703056,12,003,22833.0
Bay County,Florida,75.8233176738751,12,005,146493.0
Bradford County,Florida,75.281591103258,12,007,21033.0
Brevard County,Florida,77.4763904243823,12,009,466147.0
Broward County,Florida,80.38591179557,12,011,1153566.0
Calhoun County,Florida,74.8724377962822,12,013,11720.0
Charlotte County,Florida,80.0342861683159,12,015,152785.0
Citrus County,Florida,75.4513819875713,12,017,131042.0
Clay County,Florida,77.2720166250971,12,019,163638.0
Collier County,Florida,84.5508843732645,12,021,306114.0
Columbia County,Florida,74.9065889001892,12,023,52704.0
Miami-Dade County,Florida,80.9623762730876,12,086,2015422.0
DeSoto County,Florida,79.2280677265237,12,027,29041.0
Dixie County,Florida,74.6214509730913,12,029,14097.0
Duval County,Florida,75.8624927005273,12,031,551020.0
Escambia County,Florida,75.113067006593,12,033,212494.0
Flagler County,Florida,78.902559028605,12,035,84152.0
Franklin County,Florida,75.9324842435541,12,037,9618.0
Gadsden County,Florida,75.3613788068946,12,039,18865.0
Gilchrist County,Florida,76.6292374244165,12,041,15650.0
Glades County,Florida,80.4808894980128,12,043,10740.0
Gulf County,Florida,76.1199507239587,12,045,12390.0
Hamilton County,Florida,75.3710930703004,12,047,8618.0
Hardee County,Florida,78.4028121656282,12,049,22458.0
Hendry County,Florida,77.1586211178051,12,051,29226.0
Hernando County,Florida,76.698885399624,12,053,158419.0
Highlands County,Florida,78.4630943919612,12,055,81606.0
Hillsborough County,Florida,78.6239373423411,12,057,940105.0
Holmes County,Florida,73.5174425326516,12,059,17310.0
Indian River County,Florida,80.0878689742647,12,061,124489.0
Jackson County,Florida,74.7530884871818,12,063,33766.0
Jefferson County,Florida,76.8534552788289,12,065,8589.0
Lafayette County,Florida,76.6907511322574,12,067,6963.0
Lake County,Florida,78.590205121082,12,069,265082.0
Lee County,Florida,81.4778140042049,12,071,578220.0
Leon County,Florida,79.1669529782412,12,073,176962.0
Levy County,Florida,74.6523472464417,12,075,34829.0
Liberty County,Florida,75.8738053602364,12,077,6394.0
Madison County,Florida,74.8453783699189,12,079,10754.0
Manatee County,Florida,80.2599669690005,12,081,302459.0
Marion County,Florida,76.1771704219972,12,083,278342.0
Martin County,Florida,81.2904164027968,12,085,133754.0
Monroe County,Florida,79.7025052428046,12,087,68621.0
Nassau County,Florida,77.4137857800555,12,089,69760.0
Okaloosa County,Florida,77.5272617741847,12,091,154416.0
Okeechobee County,Florida,76.0526843058407,12,093,34256.0
Orange County,Florida,79.6229938205538,12,095,807479.0
Osceola County,Florida,79.1287941677334,12,097,234781.0
Palm Beach County,Florida,81.5435098991609,12,099,1042509.0
Pasco County,Florida,77.1762844629969,12,101,431979.0
Pinellas County,Florida,78.395681342823,12,103,774949.0
Polk County,Florida,77.8620845497436,12,105,500894.0
Putnam County,Florida,74.090780438707,12,107,56974.0
Saint Johns County,Florida,80.7873785548533,12,109,194915.0
Saint Lucie County,Florida,79.3208079937143,12,111,216152.0
Santa Rosa County,Florida,77.4755310649387,12,113,140972.0
Sarasota County,Florida,81.0536216072404,12,115,363082.0
Seminole County,Florida,80.0229363433933,12,117,350590.0
Sumter County,Florida,80.6805603758586,12,119,100709.0
Suwannee County,Florida,75.2518438739817,12,121,36214.0
Taylor County,Florida,75.0117232413597,12,123,16837.0
Union County,Florida,68.1022321435241,12,125,11232.0
Volusia County,Florida,76.5873174711124,12,127,425913.0
Wakulla County,Florida,76.4257876549123,12,129,25709.0
Walton County,Florida,77.5629641542452,12,131,53493.0
Washington County,Florida,73.1869831493123,12,133,19719.0
Appling County,Georgia,74.1433448346722,13,001,14194.0
Atkinson County,Georgia,73.4957386486268,13,003,5910.0
Bacon County,Georgia,72.7359964465048,13,005,8860.0
Baker County,Georgia,77.1856340859936,13,007,1782.0
Baldwin County,Georgia,76.09619616506,13,009,24874.0
Banks County,Georgia,76.5450676909754,13,011,17147.0
Barrow County,Georgia,76.411888155461,13,013,58575.0
Bartow County,Georgia,76.1722834809012,13,015,85010.0
Ben Hill County,Georgia,73.1598816340588,13,017,10427.0
Berrien County,Georgia,74.6754529151076,13,019,16000.0
Bibb County,Georgia,73.6322262198595,13,021,64747.0
Bleckley County,Georgia,75.6717690416959,13,023,8914.0
Brantley County,Georgia,74.2546400533743,13,025,17390.0
Brooks County,Georgia,74.8172682959812,13,027,9355.0
Bryan County,Georgia,76.1180906074149,13,029,26736.0
Bulloch County,Georgia,76.9215839131574,13,031,48299.0
Burke County,Georgia,73.6021263366518,13,033,10961.0
Butts County,Georgia,73.8736433128169,13,035,16273.0
Calhoun County,Georgia,74.7431979128518,13,037,2192.0
Camden County,Georgia,77.7910556071849,13,039,38815.0
Candler County,Georgia,73.5173794672618,13,043,7408.0
Carroll County,Georgia,75.1905636320048,13,045,85742.0
Catoosa County,Georgia,77.6873163555651,13,047,61190.0
Charlton County,Georgia,76.4126485763899,13,049,8691.0
Chatham County,Georgia,77.495475731078,13,051,150695.0
Chattahoochee County,Georgia,77.0407510773315,13,053,8309.0
Chattooga County,Georgia,73.4795878806539,13,055,21724.0
Cherokee County,Georgia,79.8919212910128,13,057,200053.0
Clarke County,Georgia,78.5390655519176,13,059,77967.0
Clay County,Georgia,74.0565024724032,13,061,900.0
Clayton County,Georgia,76.5867255823059,13,063,52955.0
Clinch County,Georgia,72.5941347103603,13,065,4570.0
Cobb County,Georgia,80.1632391745068,13,067,441994.0
Coffee County,Georgia,74.6415935021983,13,069,28964.0
Colquitt County,Georgia,74.2395419909798,13,071,30679.0
Columbia County,Georgia,79.9446528000494,13,073,105145.0
Cook County,Georgia,74.3816861362536,13,075,11852.0
Coweta County,Georgia,78.3629639007777,13,077,103978.0
Crawford County,Georgia,75.7700017855094,13,079,9250.0
Crisp County,Georgia,74.8754728821352,13,081,12384.0
Dade County,Georgia,74.9169898375515,13,083,15568.0
Dawson County,Georgia,77.8404809399285,13,085,21843.0
Decatur County,Georgia,73.7947102183909,13,087,14349.0
DeKalb County,Georgia,79.6424407722431,13,089,252162.0
Dodge County,Georgia,75.2439111309318,13,091,14019.0
Dooly County,Georgia,78.4687087657377,13,093,6224.0
Dougherty County,Georgia,74.5138416570881,13,095,25715.0
Douglas County,Georgia,77.3715511881552,13,097,68460.0
Early County,Georgia,73.1140819945057,13,099,4915.0
Echols County,Georgia,77.1261008355718,13,101,3119.0
Effingham County,Georgia,76.3761584292673,13,103,46166.0
Elbert County,Georgia,74.4234738881675,13,105,12933.0
Emanuel County,Georgia,72.7620593157699,13,107,13871.0
Evans County,Georgia,74.8433020894414,13,109,6388.0
Fannin County,Georgia,76.9911635316195,13,111,23336.0
Fayette County,Georgia,80.7588889119797,13,113,76936.0
Floyd County,Georgia,75.2562231958774,13,115,73768.0
Forsyth County,Georgia,81.64720509527,13,117,171379.0
Franklin County,Georgia,73.9914157726118,13,119,19082.0
Fulton County,Georgia,78.7678526769602,13,121,450929.0
Gilmer County,Georgia,78.110295381191,13,123,26184.0
Glascock County,Georgia,73.5591151643724,13,125,2701.0
Glynn County,Georgia,77.1042251846537,13,127,55315.0
Gordon County,Georgia,75.5399076199864,13,129,50346.0
Grady County,Georgia,75.6781613975346,13,131,16546.0
Greene County,Georgia,77.6535983104785,13,133,9882.0
Gwinnett County,Georgia,80.5977995974354,13,135,451951.0
Habersham County,Georgia,77.41930695738,13,137,38118.0
Hall County,Georgia,78.8501578196255,13,139,158201.0
Hancock County,Georgia,75.5511526228516,13,141,2128.0
Haralson County,Georgia,73.2548609996383,13,143,26354.0
Harris County,Georgia,79.3637275024378,13,145,26115.0
Hart County,Georgia,76.8943495410448,13,147,19731.0
Heard County,Georgia,74.7359238306926,13,149,9899.0
Henry County,Georgia,77.2246725220502,13,151,110858.0
Houston County,Georgia,77.4957791397741,13,153,92425.0
Irwin County,Georgia,74.9700522755473,13,155,6458.0
Jackson County,Georgia,76.154219538743,13,157,54589.0
Jasper County,Georgia,75.9077043960719,13,159,10258.0
Jeff Davis County,Georgia,73.27850301101,13,161,11663.0
Jefferson County,Georgia,72.677315464956,13,163,7000.0
Jenkins County,Georgia,73.4881821924482,13,165,5653.0
Johnson County,Georgia,76.1256460094423,13,167,6267.0
Jones County,Georgia,77.9077041501382,13,169,20963.0
Lamar County,Georgia,74.5163705283169,13,171,11996.0
Lanier County,Georgia,75.3402613596848,13,173,7640.0
Laurens County,Georgia,74.6099464490999,13,175,29096.0
Lee County,Georgia,76.7932149732719,13,177,21842.0
Liberty County,Georgia,76.4775650868514,13,179,29913.0
Lincoln County,Georgia,76.1576916943944,13,181,5134.0
Long County,Georgia,78.3681666188566,13,183,11180.0
Lowndes County,Georgia,75.995529913625,13,185,66019.0
Lumpkin County,Georgia,77.6218085990866,13,187,29407.0
McDuffie County,Georgia,73.8513564466333,13,189,11926.0
McIntosh County,Georgia,79.7602966419833,13,191,8612.0
Macon County,Georgia,73.8433801513223,13,193,4822.0
Madison County,Georgia,75.8660518401721,13,195,24028.0
Marion County,Georgia,76.3753888559576,13,197,5129.0
Meriwether County,Georgia,74.4599480502971,13,199,12066.0
Miller County,Georgia,73.539483539702,13,201,4064.0
Mitchell County,Georgia,74.2252815852118,13,205,11212.0
Monroe County,Georgia,77.4615928697148,13,207,19801.0
Montgomery County,Georgia,75.1047075175106,13,209,6222.0
Morgan County,Georgia,77.4326850024947,13,211,13309.0
Murray County,Georgia,74.8101618892847,13,213,38067.0
Muscogee County,Georgia,74.2199476837889,13,215,90769.0
Newton County,Georgia,76.0155551337021,13,217,54902.0
Oconee County,Georgia,80.90554970106,13,219,31250.0
Oglethorpe County,Georgia,77.8050173797246,13,221,11598.0
Paulding County,Georgia,78.4895950797659,13,223,115242.0
Peach County,Georgia,73.7980458639214,13,225,12933.0
Pickens County,Georgia,77.1138210119651,13,227,28732.0
Pierce County,Georgia,74.4889636156105,13,229,16442.0
Pike County,Georgia,75.5700513081301,13,231,15693.0
Polk County,Georgia,73.3539926871238,13,233,31671.0
Pulaski County,Georgia,77.5360379042965,13,235,7230.0
