County,State,mean_life_expectancy,State_FIPS,County_FIPS
Marshall County,South Dakota,79.9276127265553,46,091
Meade County,South Dakota,78.6377038623521,46,093
Mellette County,South Dakota,72.969000265131,46,095
Miner County,South Dakota,80.0163642851523,46,097
Minnehaha County,South Dakota,79.3746189680156,46,099
Moody County,South Dakota,80.6984138193541,46,101
Pennington County,South Dakota,80.0628070335863,46,103
Perkins County,South Dakota,78.6416072875129,46,105
Potter County,South Dakota,78.7466791381279,46,107
Roberts County,South Dakota,77.7334919188624,46,109
Sanborn County,South Dakota,79.6675721707409,46,111
Shannon County,South Dakota,66.6890765948616,46,113
Spink County,South Dakota,79.6253919852193,46,115
Stanley County,South Dakota,80.7851701960513,46,117
Sully County,South Dakota,82.008709888806,46,119
Todd County,South Dakota,68.5356212943133,46,121
Tripp County,South Dakota,78.2387397350101,46,123
Turner County,South Dakota,79.5849595485489,46,125
Union County,South Dakota,81.4098543940547,46,127
Walworth County,South Dakota,77.8333027894955,46,129
Yankton County,South Dakota,80.4373879657159,46,135
Ziebach County,South Dakota,77.0021364620172,46,137
Jackson County,South Dakota,73.7249488055068,46,071
Anderson County,Tennessee,76.6174704462093,47,001
Bedford County,Tennessee,75.2220949878336,47,003
Benton County,Tennessee,73.2064212378675,47,005
Bledsoe County,Tennessee,76.6152037634915,47,007
Blount County,Tennessee,77.2697582981339,47,009
Bradley County,Tennessee,76.5475495341217,47,011
Campbell County,Tennessee,73.6659895377071,47,013
Cannon County,Tennessee,75.1914552953477,47,015
Carroll County,Tennessee,73.63588689017,47,017
Carter County,Tennessee,76.1014971576533,47,019
Cheatham County,Tennessee,75.4585006208102,47,021
Chester County,Tennessee,76.7957713778361,47,023
Claiborne County,Tennessee,73.6251515236718,47,025
Clay County,Tennessee,74.6022019228956,47,027
Cocke County,Tennessee,73.0577793862988,47,029
Coffee County,Tennessee,74.8080816095577,47,031
Crockett County,Tennessee,75.1351927046984,47,033
Cumberland County,Tennessee,77.3657019875799,47,035
Davidson County,Tennessee,76.7324970776568,47,037
Decatur County,Tennessee,75.2154818715366,47,039
DeKalb County,Tennessee,74.2444570379508,47,041
Dickson County,Tennessee,75.720973805148,47,043
Dyer County,Tennessee,74.7344686733527,47,045
Fayette County,Tennessee,77.5278479669753,47,047
Fentress County,Tennessee,73.3988053025902,47,049
Franklin County,Tennessee,76.2064834964497,47,051
Gibson County,Tennessee,73.9738803239897,47,053
Giles County,Tennessee,75.2985377405641,47,055
Grainger County,Tennessee,74.6293982805196,47,057
Greene County,Tennessee,75.2915548343876,47,059
Grundy County,Tennessee,72.024560845616,47,061
Hamblen County,Tennessee,75.3582602591958,47,063
Hamilton County,Tennessee,77.3495931653461,47,065
Hancock County,Tennessee,72.9475202631509,47,067
Hardeman County,Tennessee,75.0967254345267,47,069
Hardin County,Tennessee,73.9543979292473,47,071
Hawkins County,Tennessee,75.4295214278406,47,073
Haywood County,Tennessee,74.9722987502219,47,075
Henderson County,Tennessee,74.460997123871,47,077
Henry County,Tennessee,74.6468821395574,47,079
Hickman County,Tennessee,75.2136191905236,47,081
Houston County,Tennessee,74.7595147187692,47,083
Humphreys County,Tennessee,74.8566279266808,47,085
Jackson County,Tennessee,74.3179602530612,47,087
Jefferson County,Tennessee,75.7716314212707,47,089
Johnson County,Tennessee,75.6656894344003,47,091
Knox County,Tennessee,77.0908218440885,47,093
Lake County,Tennessee,72.7218015985001,47,095
Lauderdale County,Tennessee,74.5289673720711,47,097
Lawrence County,Tennessee,75.2468989434541,47,099
Lewis County,Tennessee,75.0768950577657,47,101
Lincoln County,Tennessee,75.5001862867343,47,103
Loudon County,Tennessee,77.528326224398,47,105
McMinn County,Tennessee,75.2815778443151,47,107
McNairy County,Tennessee,73.9381295701258,47,109
Macon County,Tennessee,74.1037961835813,47,111
Madison County,Tennessee,76.5247926657166,47,113
Marion County,Tennessee,74.4932417764807,47,115
Marshall County,Tennessee,75.9006024009293,47,117
Maury County,Tennessee,76.3309707462632,47,119
Meigs County,Tennessee,73.5352903555724,47,121
Monroe County,Tennessee,75.4653517862412,47,123
Montgomery County,Tennessee,76.4828920952955,47,125
Moore County,Tennessee,78.6598138483094,47,127
Morgan County,Tennessee,75.2499394817879,47,129
Obion County,Tennessee,75.3960862008719,47,131
Overton County,Tennessee,74.2501143517087,47,133
Perry County,Tennessee,74.4253894097643,47,135
Pickett County,Tennessee,75.9324394125284,47,137
Polk County,Tennessee,74.3362877142198,47,139
Putnam County,Tennessee,76.2139273829473,47,141
Rhea County,Tennessee,74.7970928516497,47,143
Roane County,Tennessee,75.7381024800614,47,145
Robertson County,Tennessee,75.9336359275806,47,147
Rutherford County,Tennessee,77.9393794874067,47,149
Scott County,Tennessee,73.690553819436,47,151
Sequatchie County,Tennessee,75.7209644397009,47,153
Sevier County,Tennessee,76.6065654466251,47,155
Shelby County,Tennessee,75.6541272116267,47,157
Smith County,Tennessee,74.9513384335628,47,159
Stewart County,Tennessee,74.9667742205779,47,161
Sullivan County,Tennessee,76.1020460973337,47,163
Sumner County,Tennessee,77.7834927291512,47,165
Tipton County,Tennessee,75.3498140385137,47,167
Trousdale County,Tennessee,74.282604015426,47,169
Unicoi County,Tennessee,74.8242796013836,47,171
Union County,Tennessee,74.7861530231598,47,173
Van Buren County,Tennessee,75.4526624182824,47,175
Warren County,Tennessee,74.6185586251688,47,177
Washington County,Tennessee,76.5049096595253,47,179
Wayne County,Tennessee,75.4525789556587,47,181
Weakley County,Tennessee,76.533579816879,47,183
White County,Tennessee,74.5880962454406,47,185
Williamson County,Tennessee,81.4560159372605,47,187
Wilson County,Tennessee,77.828619572622,47,189
Anderson County,Texas,73.8771852901853,48,001
Andrews County,Texas,76.8476227224601,48,003
Angelina County,Texas,76.0095207606278,48,005
Aransas County,Texas,76.1745549622025,48,007
Archer County,Texas,78.8152212843159,48,009
Armstrong County,Texas,77.1561756836706,48,011
Atascosa County,Texas,77.703275253386,48,013
Austin County,Texas,78.0474110007498,48,015
Bailey County,Texas,77.7191378937426,48,017
Bandera County,Texas,79.7219589937269,48,019
Bastrop County,Texas,77.4410858867946,48,021
Baylor County,Texas,75.6541134435372,48,023
Bee County,Texas,77.3327479126608,48,025
Bell County,Texas,77.8831813210491,48,027
Bexar County,Texas,78.5745065941631,48,029
Blanco County,Texas,78.9620962308258,48,031
Bosque County,Texas,76.5624076952673,48,035
Bowie County,Texas,75.7381239352552,48,037
Brazoria County,Texas,78.1992267640831,48,039
Brazos County,Texas,80.013918971567,48,041
Brewster County,Texas,80.6663851269093,48,043
Briscoe County,Texas,78.0676404646811,48,045
Brooks County,Texas,76.2178324609183,48,047
Brown County,Texas,75.1838727653015,48,049
Burleson County,Texas,77.396444304638,48,051
Burnet County,Texas,78.7449292272264,48,053
Caldwell County,Texas,78.0166649146706,48,055
Calhoun County,Texas,77.4218171505461,48,057
Callahan County,Texas,76.5476838879921,48,059
Cameron County,Texas,80.2194529230942,48,061
Camp County,Texas,74.9779185640482,48,063
Carson County,Texas,77.778967868123,48,065
Cass County,Texas,75.1219980484847,48,067
Castro County,Texas,78.5220187828518,48,069
Chambers County,Texas,77.0246140806343,48,071
Cherokee County,Texas,75.9417354058115,48,073
Childress County,Texas,76.3807822961566,48,075
Clay County,Texas,77.4862898743473,48,077
Cochran County,Texas,76.1132855424558,48,079
Coke County,Texas,76.7806779078319,48,081
Coleman County,Texas,75.3997614931229,48,083
Collin County,Texas,81.4881034690264,48,085
Collingsworth County,Texas,75.7165579446587,48,087
Colorado County,Texas,77.3504112608551,48,089
Comal County,Texas,79.439586189071,48,091
Comanche County,Texas,77.1550152761722,48,093
Concho County,Texas,78.0897899381844,48,095
Cooke County,Texas,76.6458911590388,48,097
Coryell County,Texas,77.6251972850811,48,099
Cottle County,Texas,76.8545742838933,48,101
Crane County,Texas,76.4368583176673,48,103
Crockett County,Texas,77.0732613303568,48,105
Crosby County,Texas,76.4563127952309,48,107
Culberson County,Texas,79.8390601810827,48,109
Dallam County,Texas,76.4054304204125,48,111
Dallas County,Texas,78.2446876790504,48,113
Dawson County,Texas,75.968114857846,48,115
Deaf Smith County,Texas,77.6562523430339,48,117
Delta County,Texas,75.2857799562235,48,119
Denton County,Texas,80.5654642593947,48,121
DeWitt County,Texas,77.0614046859574,48,123
Dickens County,Texas,77.0790404981283,48,125
Dimmit County,Texas,77.6776844406508,48,127
Donley County,Texas,76.4254176297612,48,129
Duval County,Texas,75.7791316003389,48,131
Eastland County,Texas,75.6657390801487,48,133
Ector County,Texas,74.8700863154296,48,135
Edwards County,Texas,79.4805826958038,48,137
Ellis County,Texas,77.7739958548699,48,139
El Paso County,Texas,79.7922028753914,48,141
Erath County,Texas,78.1284385570109,48,143
Falls County,Texas,76.2899974376371,48,145
Fannin County,Texas,75.4892226930093,48,147
Fayette County,Texas,78.7950563237355,48,149
Fisher County,Texas,77.7556988848875,48,151
Floyd County,Texas,77.7305174292899,48,153
Foard County,Texas,78.1294669421484,48,155
Fort Bend County,Texas,81.4328458629649,48,157
Franklin County,Texas,78.0010136984468,48,159
Freestone County,Texas,76.6295287835783,48,161
Frio County,Texas,77.5442506188273,48,163
Gaines County,Texas,77.538118577101,48,165
Galveston County,Texas,77.1906384053005,48,167
Garza County,Texas,76.5754258474392,48,169
Gillespie County,Texas,80.4779392873648,48,171
Glasscock County,Texas,80.430888968314,48,173
Goliad County,Texas,78.767749320991,48,175
Gonzales County,Texas,77.0625875649107,48,177
Gray County,Texas,75.3886910679482,48,179
Grayson County,Texas,76.1572989166573,48,181
Gregg County,Texas,75.312254469334,48,183
Grimes County,Texas,76.3784213062496,48,185
Guadalupe County,Texas,79.6482054253708,48,187
Hale County,Texas,77.1477572722214,48,189
Hall County,Texas,76.0872843507717,48,191
Hamilton County,Texas,76.2957121569257,48,193
Hansford County,Texas,76.9994856241884,48,195
Hardeman County,Texas,77.9258930502867,48,197
Hardin County,Texas,75.7779403164663,48,199
Harris County,Texas,78.5507703693205,48,201
Harrison County,Texas,76.0540350515758,48,203
Hartley County,Texas,80.2240065610896,48,205
Haskell County,Texas,76.5015988128014,48,207
Hays County,Texas,80.346082528633,48,209
Hemphill County,Texas,77.3452449977958,48,211
Henderson County,Texas,75.3822876011608,48,213
Hidalgo County,Texas,81.1685406752668,48,215
Hill County,Texas,76.3496522896502,48,217
Hockley County,Texas,76.8121479530208,48,219
Hood County,Texas,77.9748890979466,48,221
Hopkins County,Texas,76.2951162670707,48,223
Houston County,Texas,76.197113131632,48,225
Howard County,Texas,74.7854538237671,48,227
Hudspeth County,Texas,81.6605292867778,48,229
Hunt County,Texas,75.9285975572371,48,231
Hutchinson County,Texas,75.3227345719632,48,233
Irion County,Texas,79.3060275621029,48,235
Jack County,Texas,76.3568372485953,48,237
Jackson County,Texas,77.3223517431899,48,239
Jasper County,Texas,75.260501113894,48,241
Jeff Davis County,Texas,82.9954705596506,48,243
Jefferson County,Texas,75.7805785792839,48,245
Jim Hogg County,Texas,77.1992794410382,48,247
Jim Wells County,Texas,76.0580482262251,48,249
Johnson County,Texas,76.7472603943575,48,251
Jones County,Texas,76.5433227175657,48,253
Karnes County,Texas,76.773693561286,48,255
Kaufman County,Texas,76.2649225611581,48,257
Kendall County,Texas,80.0443220059147,48,259
Kerr County,Texas,78.5492206411841,48,265
Kimble County,Texas,77.8063124547747,48,267
Kinney County,Texas,80.3174988082861,48,271
Kleberg County,Texas,77.189795324576,48,273
Knox County,Texas,75.7322474515549,48,275
Lamar County,Texas,75.073351484703,48,277
Lamb County,Texas,76.0862680823548,48,279
Lampasas County,Texas,77.5072303013525,48,281
La Salle County,Texas,76.9953948215115,48,283
Lavaca County,Texas,78.7440480739391,48,285
Lee County,Texas,78.0976910940912,48,287
Leon County,Texas,76.3161451399134,48,289
Liberty County,Texas,74.2454102541418,48,291
Limestone County,Texas,75.2422487112967,48,293
Lipscomb County,Texas,77.8992902237764,48,295
Live Oak County,Texas,79.3940116175106,48,297
Llano County,Texas,78.6752656550558,48,299
Lubbock County,Texas,76.8455682060588,48,303
Lynn County,Texas,77.3178628222219,48,305
McCulloch County,Texas,76.5541618428173,48,307
McLennan County,Texas,77.3820256349051,48,309
Madison County,Texas,76.4188522657841,48,313
Marion County,Texas,74.0848839745456,48,315
Martin County,Texas,75.6679195110492,48,317
Mason County,Texas,80.0061746213218,48,319
Matagorda County,Texas,76.607796262289,48,321
Maverick County,Texas,78.7967955862744,48,323
Medina County,Texas,78.8137196728324,48,325
Menard County,Texas,78.0472308193953,48,327
Midland County,Texas,78.2371323743032,48,329
Milam County,Texas,76.4735130500101,48,331
Mills County,Texas,77.7316414303123,48,333
Mitchell County,Texas,74.9907044067493,48,335
Montague County,Texas,74.8598466903145,48,337
Montgomery County,Texas,78.6682307236961,48,339
Moore County,Texas,77.8483303270251,48,341
Morris County,Texas,74.4387021587692,48,343
Motley County,Texas,77.789688544459,48,345
Nacogdoches County,Texas,76.3020791534698,48,347
Navarro County,Texas,75.9656174909346,48,349
Newton County,Texas,75.1489632260941,48,351
Nolan County,Texas,75.1590990970823,48,353
Nueces County,Texas,77.9171746590316,48,355
Ochiltree County,Texas,76.3833088224117,48,357
Oldham County,Texas,78.5572661321179,48,359
Orange County,Texas,73.9845368342027,48,361
Palo Pinto County,Texas,75.4439873804391,48,363
Panola County,Texas,75.1656959023885,48,365
Parker County,Texas,77.4895014023911,48,367
Parmer County,Texas,78.4258157948286,48,369
Pecos County,Texas,77.9694087770816,48,371
Polk County,Texas,73.1270441984697,48,373
Potter County,Texas,74.3992710902494,48,375
Presidio County,Texas,85.7289024449013,48,377
Rains County,Texas,76.5518059512264,48,379
Randall County,Texas,78.8339352128172,48,381
Reagan County,Texas,76.8854108702937,48,383
Real County,Texas,76.6111888375782,48,385
Red River County,Texas,74.5413129039109,48,387
Reeves County,Texas,77.563243329286,48,389
Refugio County,Texas,76.3588253263984,48,391
Robertson County,Texas,76.330270501024,48,395
Rockwall County,Texas,79.53021884369,48,397
Runnels County,Texas,76.3743911988736,48,399
Rusk County,Texas,76.2364293473392,48,401
Sabine County,Texas,75.1811938178102,48,403
San Augustine County,Texas,74.5418513714261,48,405
San Jacinto County,Texas,76.5369830519728,48,407
San Patricio County,Texas,76.5080309300528,48,409
San Saba County,Texas,77.9747221071879,48,411
Schleicher County,Texas,77.3748698252044,48,413
Scurry County,Texas,76.7911804819458,48,415
Shackelford County,Texas,77.6426740060433,48,417
Shelby County,Texas,74.3915807671531,48,419
Sherman County,Texas,77.7956065926949,48,421
Smith County,Texas,77.9093571613377,48,423
Somervell County,Texas,78.4118492177372,48,425
Starr County,Texas,78.9602425976288,48,427
Stephens County,Texas,76.1798051163958,48,429
Sterling County,Texas,77.8418807705437,48,431
Stonewall County,Texas,78.5667362888556,48,433
Sutton County,Texas,78.2397505640295,48,435
Swisher County,Texas,77.7766177620934,48,437
Tarrant County,Texas,78.4160789406282,48,439
Taylor County,Texas,76.4522734626246,48,441
Terry County,Texas,76.5889282432207,48,445
Throckmorton County,Texas,77.6214775480879,48,447
Titus County,Texas,76.8158273351233,48,449
Tom Green County,Texas,77.4609964812565,48,451
Travis County,Texas,80.5154572839412,48,453
Trinity County,Texas,74.2645524135771,48,455
Tyler County,Texas,75.4419098791875,48,457
Upshur County,Texas,75.2275268207295,48,459
Upton County,Texas,77.6319274974597,48,461
Uvalde County,Texas,78.2864699791504,48,463
Val Verde County,Texas,79.0611428818683,48,465
Van Zandt County,Texas,75.6676243341065,48,467
Victoria County,Texas,77.5585111018867,48,469
Walker County,Texas,77.7160118462332,48,471
Waller County,Texas,78.1466518021873,48,473
Ward County,Texas,75.7030283296795,48,475
Washington County,Texas,78.8798455473817,48,477
Webb County,Texas,79.6283441414145,48,479
Wharton County,Texas,77.1693251389018,48,481
Wheeler County,Texas,75.6997951113316,48,483
Wichita County,Texas,75.3463040110416,48,485
Wilbarger County,Texas,75.6146360070095,48,487
Willacy County,Texas,79.1271187559542,48,489
Williamson County,Texas,81.4893609581599,48,491
Wilson County,Texas,78.8161536100693,48,493
Winkler County,Texas,74.3199558087772,48,495
Wise County,Texas,76.6479362862476,48,497
Wood County,Texas,76.3016284529679,48,499
Yoakum County,Texas,77.7079565594567,48,501
Young County,Texas,74.9266291429482,48,503
Zapata County,Texas,78.9542087055296,48,505
Zavala County,Texas,77.5029217110473,48,507
Beaver County,Utah,76.4812677409003,49,001
Box Elder County,Utah,79.2169580897851,49,003
Cache County,Utah,81.8004638692051,49,005
Carbon County,Utah,75.992587838041,49,007
Daggett County,Utah,80.011941055154,49,009
Davis County,Utah,80.596160133046,49,011
Duchesne County,Utah,77.1829363551204,49,013
Emery County,Utah,77.3194240673244,49,015
Garfield County,Utah,79.292447804989,49,017
Grand County,Utah,78.4584417028015,49,019
Iron County,Utah,78.6515332106422,49,021
Juab County,Utah,77.6464182532643,49,023
Kane County,Utah,79.0253607404068,49,025
Millard County,Utah,78.9831795242225,49,027
Morgan County,Utah,80.8764142775547,49,029
Piute County,Utah,78.2009930153261,49,031
Rich County,Utah,80.4783152333196,49,033
Salt Lake County,Utah,79.3814414245261,49,035
San Juan County,Utah,79.0614446048596,49,037
Sanpete County,Utah,78.9443511052341,49,039
Sevier County,Utah,77.4771698781967,49,041
Summit County,Utah,82.1233489020036,49,043
Tooele County,Utah,78.01628596752,49,045
Uintah County,Utah,77.5073792190923,49,047
Utah County,Utah,80.4712768799888,49,049
Wasatch County,Utah,80.2782219393205,49,051
Washington County,Utah,81.5123735348926,49,053
Wayne County,Utah,79.178666643331,49,055
Weber County,Utah,78.6240188662185,49,057
Addison County,Vermont,80.6779288784694,50,001
Bennington County,Vermont,79.2766692978529,50,003
Caledonia County,Vermont,79.3602702563239,50,005
Chittenden County,Vermont,81.2778684786196,50,007
Essex County,Vermont,79.4142445246299,50,009
Franklin County,Vermont,78.9143123541846,50,011
Grand Isle County,Vermont,79.2766379679901,50,013
Lamoille County,Vermont,79.9087889758941,50,015
Orange County,Vermont,79.9385067495912,50,017
Orleans County,Vermont,78.7419527799512,50,019
Rutland County,Vermont,78.6083449692716,50,021
Washington County,Vermont,80.2151088666872,50,023
Windham County,Vermont,79.2699303847897,50,025
Windsor County,Vermont,80.1078936438425,50,027
Accomack County,Virginia,75.6796786025715,51,001
Amelia County,Virginia,76.7691611239333,51,007
Amherst County,Virginia,77.5902900212358,51,009
Appomattox County,Virginia,77.2791518807516,51,011
Arlington County,Virginia,82.9701550581761,51,013
Bath County,Virginia,76.7857629533862,51,017
Bland County,Virginia,75.3163897709437,51,021
Botetourt County,Virginia,78.9465509439761,51,023
Brunswick County,Virginia,75.9682990641398,51,025
Buchanan County,Virginia,72.951454704773,51,027
Buckingham County,Virginia,77.5933612007438,51,029
Campbell County,Virginia,78.3958627061518,51,031
Caroline County,Virginia,77.3129859413562,51,033
Carroll County,Virginia,77.3790601046387,51,035
Charles City County,Virginia,77.2582565410064,51,036
Charlotte County,Virginia,76.4671045913921,51,037
Chesterfield County,Virginia,79.6213975821206,51,041
Clarke County,Virginia,78.8419773289093,51,043
Craig County,Virginia,77.876198446265,51,045
Culpeper County,Virginia,78.0303904586987,51,047
Cumberland County,Virginia,78.5936142491758,51,049
Dickenson County,Virginia,73.529802819369,51,051
Dinwiddie County,Virginia,77.2190303000908,51,053
Essex County,Virginia,76.5248364543019,51,057
Fauquier County,Virginia,79.1128780370978,51,061
Floyd County,Virginia,78.7773207065734,51,063
Fluvanna County,Virginia,80.3101001912603,51,065
Franklin County,Virginia,78.1852876785469,51,067
Frederick County,Virginia,79.5021136694875,51,069
Giles County,Virginia,75.6047875687034,51,071
Gloucester County,Virginia,77.7455686471931,51,073
Goochland County,Virginia,80.3328864366592,51,075
Grayson County,Virginia,76.7020054028022,51,077
Greene County,Virginia,79.0613508658127,51,079
Hanover County,Virginia,79.5011757985241,51,085
Henrico County,Virginia,79.3359089658154,51,087
Henry County,Virginia,75.8208550794485,51,089
Highland County,Virginia,79.7516536766427,51,091
Isle of Wight County,Virginia,78.2045904626949,51,093
King and Queen County,Virginia,76.9907152575368,51,097
King George County,Virginia,78.7200419999803,51,099
King William County,Virginia,77.3909639127511,51,101
Lancaster County,Virginia,77.5573712500613,51,103
Lee County,Virginia,74.8395959229747,51,105
Loudoun County,Virginia,83.1853497084038,51,107
Louisa County,Virginia,78.0347492961154,51,109
Lunenburg County,Virginia,76.5845547718211,51,111
Madison County,Virginia,78.2827449430222,51,113
Mathews County,Virginia,78.7057474262095,51,115
Mecklenburg County,Virginia,75.7978687293593,51,117
Middlesex County,Virginia,78.2447462432839,51,119
Montgomery County,Virginia,79.4577831717195,51,121
Nelson County,Virginia,77.580757212879,51,125
New Kent County,Virginia,78.5015129737748,51,127
Northampton County,Virginia,75.8260182414823,51,131
Northumberland County,Virginia,78.8030886872463,51,133
Nottoway County,Virginia,75.8294536926758,51,135
Orange County,Virginia,78.365352403862,51,137
Page County,Virginia,76.9738338898089,51,139
Patrick County,Virginia,76.4044906041174,51,141
Powhatan County,Virginia,79.7433631368679,51,145
Prince Edward County,Virginia,76.9345844117693,51,147
Prince George County,Virginia,79.5232593448613,51,149
Pulaski County,Virginia,75.8418028787063,51,155
Rappahannock County,Virginia,80.0116500314765,51,157
Richmond County,Virginia,76.6726474416908,51,159
Roanoke County,Virginia,79.3081692467534,51,161
Russell County,Virginia,74.3358109720851,51,167
Scott County,Virginia,75.2929904930876,51,169
Shenandoah County,Virginia,78.7689752906821,51,171
Smyth County,Virginia,75.0015933560983,51,173
Stafford County,Virginia,79.7034226648075,51,179
Surry County,Virginia,77.6355736028987,51,181
Sussex County,Virginia,75.0068290897006,51,183
Tazewell County,Virginia,73.4847424093257,51,185
Warren County,Virginia,76.9562354339775,51,187
Washington County,Virginia,77.0736917537464,51,191
Westmoreland County,Virginia,76.6112787627299,51,193
Wise County,Virginia,73.6997578934385,51,195
Wythe County,Virginia,75.9610150344263,51,197
Alexandria City,Virginia,81.9017970153486,51,510
Bristol City,Virginia,73.8917195134061,51,520
Chesapeake City,Virginia,78.1402666769143,51,550
Colonial Heights City,Virginia,77.2733582078963,51,570
Covington City,Virginia,74.0263050120093,51,580
Falls Church City,Virginia,81.3075372460874,51,610
Galax City,Virginia,74.0039276292346,51,640
Hampton City,Virginia,77.0882738675649,51,650
Hopewell City,Virginia,73.5471504913476,51,670
Lexington City,Virginia,79.9148037316088,51,678
Lynchburg City,Virginia,77.2693664719976,51,680
Martinsville City,Virginia,72.4838131771987,51,690
Norfolk City,Virginia,75.5893301303234,51,710
Norton City,Virginia,75.8994785421432,51,720
Petersburg City,Virginia,71.5844764711995,51,730
Poquoson City,Virginia,79.50255278389,51,735
Portsmouth City,Virginia,74.713328249694,51,740
Radford City,Virginia,76.7629766110023,51,750
Richmond City,Virginia,75.0658948107972,51,760
Roanoke City,Virginia,74.7755453385018,51,770
Salem City,Virginia,77.0002665056535,51,775
Suffolk City,Virginia,77.1639246813538,51,800
Virginia Beach City,Virginia,79.7923500538025,51,810
Winchester City,Virginia,76.9851038431635,51,840
Fairfax County,Virginia,83.6600075255414,51,059
Fairfax City,Virginia,83.6600075255414,51,600
Rockingham County,Virginia,80.4848840531178,51,165
Harrisonburg City,Virginia,80.4848840531178,51,660
James City County,Virginia,81.8820640274148,51,095
Williamsburg City,Virginia,81.8820640274148,51,830
Prince William County,Virginia,80.8538750584298,51,153
Manassas City,Virginia,80.8538750584298,51,683
Manassas Park City,Virginia,80.8538750584298,51,685
Rockbridge County,Virginia,78.7541853471252,51,163
Buena Vista City,Virginia,78.7541853471252,51,530
Spotsylvania County,Virginia,78.9509960726183,51,177
Fredericksburg City,Virginia,78.9509960726183,51,630
Augusta County,Virginia,78.2724237024878,51,015
Staunton City,Virginia,78.2724237024878,51,790
Waynesboro City,Virginia,78.2724237024878,51,820
Pittsylvania County,Virginia,75.6992487294575,51,143
Danville City,Virginia,75.6992487294575,51,590
Greensville County,Virginia,74.7023699698976,51,081
Emporia City,Virginia,74.7023699698976,51,595
Albemarle County,Virginia,81.2546481359121,51,003
Charlottesville City,Virginia,81.2546481359121,51,540
Bedford County,Virginia,78.7393682748644,51,019
Bedford City,Virginia,78.7393682748644,51,515
Halifax County,Virginia,76.0104366714833,51,083
Southampton County,Virginia,75.7491100045102,51,175
Franklin City,Virginia,75.7491100045102,51,620
Alleghany County,Virginia,76.0328089580864,51,005
York County,Virginia,78.2200221195197,51,199
Newport News City,Virginia,78.2200221195197,51,700
Adams County,Washington,79.1654586139109,53,001
Asotin County,Washington,78.9504126682717,53,003
Benton County,Washington,79.9845287419494,53,005
Chelan County,Washington,80.443917409978,53,007
Clallam County,Washington,79.1676382172939,53,009
Clark County,Washington,79.7336421589121,53,011
Columbia County,Washington,78.8471306748911,53,013
Cowlitz County,Washington,77.4653629347578,53,015
Douglas County,Washington,80.5146660587561,53,017
Ferry County,Washington,77.2007661689288,53,019
Franklin County,Washington,80.0556130606405,53,021
Garfield County,Washington,80.8995370044168,53,023
Grant County,Washington,78.7259986919619,53,025
Grays Harbor County,Washington,76.808061773611,53,027
Island County,Washington,81.7219279725479,53,029
Jefferson County,Washington,81.0564588561834,53,031
King County,Washington,81.451564995783,53,033
Kitsap County,Washington,79.7841357921819,53,035
Kittitas County,Washington,80.9255517014267,53,037
Klickitat County,Washington,79.9648846145059,53,039
Lewis County,Washington,77.9045278166654,53,041
Lincoln County,Washington,79.7496862281949,53,043
Mason County,Washington,78.5438960481403,53,045
Okanogan County,Washington,78.0958735567805,53,047
Pacific County,Washington,77.1797214844468,53,049
Pend Oreille County,Washington,77.4311322417226,53,051
Pierce County,Washington,78.6511495592889,53,053
San Juan County,Washington,84.12621659056,53,055
Skagit County,Washington,79.7182128677977,53,057
Skamania County,Washington,81.0867982315173,53,059
Snohomish County,Washington,80.0812737446948,53,061
Spokane County,Washington,78.7599163633277,53,063
Stevens County,Washington,78.1511877893171,53,065
Thurston County,Washington,80.0752681567855,53,067
Wahkiakum County,Washington,79.221269484304,53,069
Walla Walla County,Washington,79.663792460931,53,071
Whatcom County,Washington,80.8568381892736,53,073
Whitman County,Washington,81.311290552539,53,075
Yakima County,Washington,78.2573438690643,53,077
Barbour County,West Virginia,75.9828634472125,54,001
Berkeley County,West Virginia,76.2563801939246,54,003
Boone County,West Virginia,72.6241364803816,54,005
Braxton County,West Virginia,75.9778130180821,54,007
Brooke County,West Virginia,76.3172133595922,54,009
Cabell County,West Virginia,74.6092148917809,54,011
Calhoun County,West Virginia,76.5146677401326,54,013
Clay County,West Virginia,74.2805289018993,54,015
Doddridge County,West Virginia,77.189826335885,54,017
Fayette County,West Virginia,73.5261183367278,54,019
Gilmer County,West Virginia,77.2053846891662,54,021
Grant County,West Virginia,77.9192897870551,54,023
Greenbrier County,West Virginia,75.8127199934325,54,025
Hampshire County,West Virginia,76.5652234918079,54,027
Hancock County,West Virginia,76.1635365002741,54,029
Hardy County,West Virginia,77.1557059007476,54,031
Harrison County,West Virginia,75.6083722381009,54,033
Jackson County,West Virginia,76.6433610948342,54,035
Jefferson County,West Virginia,77.6506449208598,54,037
Kanawha County,West Virginia,75.0759518974276,54,039
Lewis County,West Virginia,74.8708384732377,54,041
Lincoln County,West Virginia,73.0675195916566,54,043
Logan County,West Virginia,71.4049177684561,54,045
McDowell County,West Virginia,69.2433796265418,54,047
Marion County,West Virginia,76.9544575210169,54,049
Marshall County,West Virginia,76.9250615855065,54,051
Mason County,West Virginia,75.0655277118247,54,053
Mercer County,West Virginia,73.5465606082621,54,055
Mineral County,West Virginia,76.6692308135022,54,057
Mingo County,West Virginia,71.2521333471293,54,059
Monongalia County,West Virginia,79.1462993990715,54,061
Monroe County,West Virginia,76.5815954202093,54,063
Morgan County,West Virginia,76.5198419602705,54,065
Nicholas County,West Virginia,74.9486656432591,54,067
