County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Delaware County,Ohio,81.9803862090767,39,041,7.9
Erie County,Ohio,76.791038298979,39,043,14.8
Fairfield County,Ohio,78.3498881912276,39,045,13.7
Fayette County,Ohio,73.883069854198,39,047,16.7
Franklin County,Ohio,77.1909076274842,39,049,11.2
Fulton County,Ohio,77.8626413527423,39,051,13.5
Gallia County,Ohio,73.6547708114527,39,053,20.8
Geauga County,Ohio,81.1470511286337,39,055,10.6
Greene County,Ohio,78.9543547157294,39,057,12.9
Guernsey County,Ohio,75.6482056111265,39,059,17.7
Hamilton County,Ohio,76.6839546712235,39,061,12.4
Hancock County,Ohio,78.0424044800577,39,063,11.3
Hardin County,Ohio,76.1528460225946,39,065,14.5
Harrison County,Ohio,75.5598135520929,39,067,18.7
Henry County,Ohio,78.2835050992508,39,069,13.2
Highland County,Ohio,75.226258588633,39,071,18.5
Hocking County,Ohio,76.0338172440199,39,073,17.6
Holmes County,Ohio,78.9766867643209,39,075,8.1
Huron County,Ohio,76.4341563647923,39,077,13.7
Jackson County,Ohio,72.6398647318885,39,079,18.5
Jefferson County,Ohio,74.5396459519666,39,081,18.2
Knox County,Ohio,77.8724207306318,39,083,13.1
Lake County,Ohio,78.4667013378182,39,085,13.0
Lawrence County,Ohio,72.9632798954828,39,087,22.7
Licking County,Ohio,77.6640958637261,39,089,15.4
Logan County,Ohio,76.4807387127518,39,091,13.7
Lorain County,Ohio,77.7752037269978,39,093,15.2
Lucas County,Ohio,75.8837217490777,39,095,15.3
Madison County,Ohio,76.5139351960219,39,097,15.3
Mahoning County,Ohio,76.3366426286305,39,099,15.3
Marion County,Ohio,75.5816157011298,39,101,19.4
Medina County,Ohio,80.0343664348256,39,103,10.9
Meigs County,Ohio,74.4996728212205,39,105,23.2
Mercer County,Ohio,78.6845489077189,39,107,11.6
Miami County,Ohio,77.5463837148916,39,109,14.0
Monroe County,Ohio,77.2160324912221,39,111,21.5
Montgomery County,Ohio,75.1557994255559,39,113,15.2
Morgan County,Ohio,76.8108925285781,39,115,22.1
Morrow County,Ohio,77.6926276698764,39,117,14.7
Muskingum County,Ohio,75.9323536149199,39,119,16.9
Noble County,Ohio,80.7782525344021,39,121,20.3
Ottawa County,Ohio,78.3500127263728,39,123,15.7
Paulding County,Ohio,77.1315102816153,39,125,17.7
Perry County,Ohio,76.2399710503943,39,127,17.3
Pickaway County,Ohio,76.0863048176884,39,129,15.4
Pike County,Ohio,73.1234052762324,39,131,24.1
Portage County,Ohio,78.2445900790858,39,133,13.3
Preble County,Ohio,75.6941903456299,39,135,16.4
Putnam County,Ohio,79.4582821411815,39,137,10.2
Richland County,Ohio,76.3116427629602,39,139,16.1
Ross County,Ohio,74.9277778416206,39,141,20.6
Sandusky County,Ohio,76.7379350341667,39,143,15.5
Scioto County,Ohio,72.7537741775381,39,145,22.3
Seneca County,Ohio,77.1616841629004,39,147,14.7
Shelby County,Ohio,77.8823339449626,39,149,12.8
Stark County,Ohio,77.0957264395452,39,151,13.4
Summit County,Ohio,77.1613803996612,39,153,12.9
Trumbull County,Ohio,75.8612157760122,39,155,14.8
Tuscarawas County,Ohio,77.5422970283274,39,157,14.3
Union County,Ohio,79.1708771257796,39,159,11.5
Van Wert County,Ohio,77.5794946159357,39,161,14.3
Vinton County,Ohio,74.6179750961484,39,163,21.6
Warren County,Ohio,79.3748964584591,39,165,9.8
Washington County,Ohio,76.978837305855,39,167,20.4
Wayne County,Ohio,78.1442975986336,39,169,12.1
Williams County,Ohio,77.6924363922,39,171,15.1
Wood County,Ohio,78.6022671623752,39,173,11.4
Wyandot County,Ohio,77.6346371709364,39,175,13.8
Adair County,Oklahoma,73.3059900539054,40,001,19.1
Alfalfa County,Oklahoma,77.5014456351668,40,003,16.9
Atoka County,Oklahoma,75.258964228137,40,005,22.4
Beaver County,Oklahoma,77.7401751407074,40,007,10.4
Beckham County,Oklahoma,73.7520300902676,40,009,15.2
Blaine County,Oklahoma,74.2472436258132,40,011,19.8
Bryan County,Oklahoma,75.4263434483773,40,013,21.4
Caddo County,Oklahoma,72.8635640043981,40,015,21.2
Canadian County,Oklahoma,78.1571521614334,40,017,13.3
Carter County,Oklahoma,73.9376387890745,40,019,18.8
Cherokee County,Oklahoma,75.4369388378044,40,021,17.4
Choctaw County,Oklahoma,72.6294569343888,40,023,22.0
Cimarron County,Oklahoma,77.1029835971741,40,025,14.9
Cleveland County,Oklahoma,78.7618284541739,40,027,13.3
Coal County,Oklahoma,72.8329674896176,40,029,23.1
Comanche County,Oklahoma,76.10359822488,40,031,19.1
Cotton County,Oklahoma,74.3936116056203,40,033,20.3
Craig County,Oklahoma,73.9507545665398,40,035,21.8
Creek County,Oklahoma,74.6254595131908,40,037,13.7
Custer County,Oklahoma,74.6518019124459,40,039,13.1
Delaware County,Oklahoma,76.0510156921097,40,041,23.4
Dewey County,Oklahoma,74.5062236776931,40,043,15.5
Ellis County,Oklahoma,75.8906775107358,40,045,15.2
Garfield County,Oklahoma,75.4622839067561,40,047,14.6
Garvin County,Oklahoma,73.327423011549,40,049,15.1
Grady County,Oklahoma,76.0499058846779,40,051,16.9
Grant County,Oklahoma,75.4187501591118,40,053,19.1
Greer County,Oklahoma,75.1786717634491,40,055,22.6
Harmon County,Oklahoma,75.7183802192007,40,057,19.9
Harper County,Oklahoma,76.7629552859084,40,059,13.3
Haskell County,Oklahoma,74.0681528709832,40,061,25.2
Hughes County,Oklahoma,72.6298658051758,40,063,21.4
Jackson County,Oklahoma,75.4228509332161,40,065,16.7
Jefferson County,Oklahoma,73.5606134725899,40,067,24.1
Johnston County,Oklahoma,73.3868400621116,40,069,23.6
Kay County,Oklahoma,74.2333248981069,40,071,20.3
Kingfisher County,Oklahoma,77.1194660010922,40,073,15.3
Kiowa County,Oklahoma,72.3777760992163,40,075,21.4
Latimer County,Oklahoma,74.9191499053521,40,077,24.0
Le Flore County,Oklahoma,73.5597833912538,40,079,22.5
Lincoln County,Oklahoma,75.3713765404197,40,081,19.3
Logan County,Oklahoma,78.7602542802715,40,083,13.6
Love County,Oklahoma,75.1700719217835,40,085,20.1
McClain County,Oklahoma,76.5493942410875,40,087,13.3
McCurtain County,Oklahoma,72.9366415661058,40,089,20.9
McIntosh County,Oklahoma,73.6568694458719,40,091,24.3
Major County,Oklahoma,76.3309856434893,40,093,16.9
Marshall County,Oklahoma,76.3605405164903,40,095,28.6
Mayes County,Oklahoma,74.7921027350784,40,097,22.3
Murray County,Oklahoma,73.7743779525126,40,099,23.8
Muskogee County,Oklahoma,72.8845421328545,40,101,17.8
Noble County,Oklahoma,75.9996912760844,40,103,17.7
Nowata County,Oklahoma,74.8221641996166,40,105,16.7
Okfuskee County,Oklahoma,71.4782417033689,40,107,19.2
Oklahoma County,Oklahoma,75.9080858058934,40,109,13.6
Okmulgee County,Oklahoma,73.2256873607217,40,111,20.1
Osage County,Oklahoma,77.7084070260059,40,113,18.2
Ottawa County,Oklahoma,72.9424786022724,40,115,19.9
Pawnee County,Oklahoma,74.2378106439026,40,117,16.8
Payne County,Oklahoma,78.2103736181237,40,119,11.7
Pittsburg County,Oklahoma,73.2449522874428,40,121,23.7
Pontotoc County,Oklahoma,74.5198636445868,40,123,16.0
Pottawatomie County,Oklahoma,73.970277205682,40,125,18.3
Pushmataha County,Oklahoma,73.9375996920287,40,127,27.2
Roger Mills County,Oklahoma,77.0207720500901,40,129,15.7
Rogers County,Oklahoma,77.1741383664393,40,131,14.7
Seminole County,Oklahoma,71.7224755073175,40,133,21.7
Sequoyah County,Oklahoma,73.7158084796191,40,135,23.1
Stephens County,Oklahoma,74.9657824396416,40,137,20.0
Texas County,Oklahoma,76.3488285281731,40,139,7.6
Tillman County,Oklahoma,75.0824011977697,40,141,17.9
Tulsa County,Oklahoma,76.6791551977399,40,143,13.7
Wagoner County,Oklahoma,78.4703575325617,40,145,16.6
Washington County,Oklahoma,76.659973671215,40,147,15.8
Washita County,Oklahoma,75.2539846039594,40,149,12.9
Woods County,Oklahoma,76.7616960068245,40,151,15.9
Woodward County,Oklahoma,76.1828859404652,40,153,15.6
Baker County,Oregon,78.2252343522994,41,001,21.8
Benton County,Oregon,82.8901622248078,41,003,11.0
Clackamas County,Oregon,81.085113523127,41,005,11.7
Clatsop County,Oregon,78.9057140213827,41,007,19.4
Columbia County,Oregon,79.2544477036157,41,009,17.2
Coos County,Oregon,76.6735136562824,41,011,23.4
Crook County,Oregon,79.1745806591342,41,013,21.3
Curry County,Oregon,77.0822314258689,41,015,21.6
Deschutes County,Oregon,81.3373835752085,41,017,12.7
Douglas County,Oregon,77.169561838196,41,019,20.7
Gilliam County,Oregon,81.3920677385091,41,021,21.0
Grant County,Oregon,80.1238616840132,41,023,23.5
Harney County,Oregon,78.5502823304018,41,025,21.6
Hood River County,Oregon,80.6043075634595,41,027,9.7
Jackson County,Oregon,79.0525181876539,41,029,16.0
Jefferson County,Oregon,78.0843298639613,41,031,17.6
Josephine County,Oregon,76.6923413177631,41,033,19.6
Klamath County,Oregon,76.2444855924173,41,035,19.9
Lake County,Oregon,77.9576718173772,41,037,19.8
Lane County,Oregon,79.142692697011,41,039,16.9
Lincoln County,Oregon,78.1708484782715,41,041,21.8
Linn County,Oregon,78.1113079503237,41,043,17.5
Malheur County,Oregon,78.1194248124684,41,045,16.0
Marion County,Oregon,79.4441404358391,41,047,14.8
Morrow County,Oregon,79.910724188859,41,049,15.7
Multnomah County,Oregon,79.7572163858484,41,051,12.8
Polk County,Oregon,80.5050223458568,41,053,14.9
Sherman County,Oregon,81.0817638031626,41,055,22.1
Tillamook County,Oregon,79.2478849389894,41,057,21.0
Umatilla County,Oregon,78.6368722674542,41,059,16.3
Union County,Oregon,79.4046244552703,41,061,16.4
Wallowa County,Oregon,80.260650388773,41,063,20.4
Wasco County,Oregon,77.64405332222,41,065,18.2
Washington County,Oregon,82.62396098172,41,067,10.0
Wheeler County,Oregon,79.454812139459,41,069,24.7
Yamhill County,Oregon,79.9085387882525,41,071,15.4
Adams County,Pennsylvania,79.4439760611238,42,001,13.5
Allegheny County,Pennsylvania,78.0358577919369,42,003,13.3
Armstrong County,Pennsylvania,76.9148074960196,42,005,18.6
Beaver County,Pennsylvania,76.7950757071365,42,007,15.6
Bedford County,Pennsylvania,78.2482765042964,42,009,17.4
Berks County,Pennsylvania,79.2070206646642,42,011,13.5
Blair County,Pennsylvania,77.0184772435925,42,013,17.4
Bradford County,Pennsylvania,77.9899389884674,42,015,15.3
Bucks County,Pennsylvania,79.9425864841937,42,017,10.9
Butler County,Pennsylvania,78.6943731462674,42,019,12.3
Cambria County,Pennsylvania,76.2889830225998,42,021,18.3
Cameron County,Pennsylvania,78.6343569543377,42,023,18.7
Carbon County,Pennsylvania,76.8421431144548,42,025,16.2
Centre County,Pennsylvania,82.68452739552,42,027,9.6
Chester County,Pennsylvania,81.2867804438768,42,029,8.7
Clarion County,Pennsylvania,78.1866232248368,42,031,16.6
Clearfield County,Pennsylvania,77.6508050961115,42,033,19.3
Clinton County,Pennsylvania,78.355425794131,42,035,16.5
Columbia County,Pennsylvania,78.4321606459831,42,037,13.3
Crawford County,Pennsylvania,77.2409912320674,42,039,17.4
Cumberland County,Pennsylvania,80.0667629163086,42,041,11.6
Dauphin County,Pennsylvania,78.5281323372798,42,043,12.9
Delaware County,Pennsylvania,78.4996099190344,42,045,11.9
Elk County,Pennsylvania,78.2924450217492,42,047,16.0
Erie County,Pennsylvania,77.5722063184556,42,049,15.3
Fayette County,Pennsylvania,75.5727594435085,42,051,19.3
Forest County,Pennsylvania,76.5390855170609,42,053,28.5
Franklin County,Pennsylvania,79.2769786514203,42,055,14.2
Fulton County,Pennsylvania,77.7860351341499,42,057,16.2
Greene County,Pennsylvania,75.7852380646645,42,059,19.2
Huntingdon County,Pennsylvania,78.8955887089294,42,061,16.7
Indiana County,Pennsylvania,78.1265772816422,42,063,15.3
Jefferson County,Pennsylvania,77.3227421124982,42,065,16.1
Juniata County,Pennsylvania,79.0940033419083,42,067,14.1
Lackawanna County,Pennsylvania,77.0201029876856,42,069,15.6
Lancaster County,Pennsylvania,80.2229504773329,42,071,12.0
Lawrence County,Pennsylvania,76.5005332335768,42,073,17.7
Lebanon County,Pennsylvania,78.9361106608905,42,075,13.2
Lehigh County,Pennsylvania,79.3944573296496,42,077,13.8
Luzerne County,Pennsylvania,76.5262172708434,42,079,15.6
Lycoming County,Pennsylvania,78.2353333235539,42,081,15.6
McKean County,Pennsylvania,76.9040830685019,42,083,18.4
Mercer County,Pennsylvania,76.89794962346,42,085,17.1
Mifflin County,Pennsylvania,78.0245223302741,42,087,16.2
Monroe County,Pennsylvania,78.6731799049532,42,089,15.3
Montgomery County,Pennsylvania,80.739386282667,42,091,10.0
Montour County,Pennsylvania,78.5217856553302,42,093,14.2
Northampton County,Pennsylvania,79.9723821787145,42,095,12.5
Northumberland County,Pennsylvania,77.3877297895766,42,097,16.7
Perry County,Pennsylvania,77.4876277848913,42,099,14.1
Philadelphia County,Pennsylvania,76.3538302077601,42,101,16.3
Pike County,Pennsylvania,80.6126589305998,42,103,17.2
Potter County,Pennsylvania,78.0986392361099,42,105,19.5
Schuylkill County,Pennsylvania,75.8160918352359,42,107,17.6
Snyder County,Pennsylvania,80.3471670477148,42,109,11.9
Somerset County,Pennsylvania,77.4486104629793,42,111,16.5
Sullivan County,Pennsylvania,76.2606027436135,42,113,19.2
Susquehanna County,Pennsylvania,77.8942437258103,42,115,16.9
Tioga County,Pennsylvania,78.5160224033247,42,117,17.2
Union County,Pennsylvania,81.8174102096794,42,119,12.8
Venango County,Pennsylvania,77.4008545115563,42,121,18.9
Warren County,Pennsylvania,78.1859650926164,42,123,17.0
Washington County,Pennsylvania,77.1457497566471,42,125,14.6
Wayne County,Pennsylvania,78.1568628103118,42,127,17.9
Westmoreland County,Pennsylvania,77.8216603991751,42,129,15.3
Wyoming County,Pennsylvania,76.7519157687605,42,131,13.6
York County,Pennsylvania,78.8819424366541,42,133,13.6
Bristol County,Rhode Island,81.113026160868,44,001,10.8
Kent County,Rhode Island,79.120007071555,44,003,15.6
Newport County,Rhode Island,81.6069743181174,44,005,12.8
Providence County,Rhode Island,79.3975306561631,44,007,13.8
Washington County,Rhode Island,81.1762736367213,44,009,11.3
Abbeville County,South Carolina,76.0714535729022,45,001,20.5
Aiken County,South Carolina,76.4776708182842,45,003,13.7
Allendale County,South Carolina,72.2075725649709,45,005,23.5
Anderson County,South Carolina,75.5747037351086,45,007,16.1
Bamberg County,South Carolina,74.1603069539711,45,009,20.8
Barnwell County,South Carolina,73.4006435878617,45,011,23.7
Beaufort County,South Carolina,82.1257971727316,45,013,13.4
Berkeley County,South Carolina,77.9022168349732,45,015,14.1
Calhoun County,South Carolina,76.0218286529801,45,017,17.6
Charleston County,South Carolina,78.5460769939226,45,019,10.7
Cherokee County,South Carolina,73.5648898996191,45,021,17.6
Chester County,South Carolina,72.877624970861,45,023,18.8
Chesterfield County,South Carolina,73.783114165217,45,025,17.7
Clarendon County,South Carolina,75.629637880779,45,027,24.3
Colleton County,South Carolina,72.5392425797814,45,029,13.8
Darlington County,South Carolina,72.677096935445,45,031,18.8
Dillon County,South Carolina,72.2508388314876,45,033,18.3
Dorchester County,South Carolina,77.9479073987629,45,035,12.6
Edgefield County,South Carolina,78.6567341936277,45,037,16.9
Fairfield County,South Carolina,73.7949155379015,45,039,19.5
Florence County,South Carolina,73.8486938068067,45,041,15.8
Georgetown County,South Carolina,76.1549077093717,45,043,16.2
Greenville County,South Carolina,77.928929578614,45,045,12.5
Greenwood County,South Carolina,76.0350917398461,45,047,16.2
Hampton County,South Carolina,73.6366709209462,45,049,13.4
Horry County,South Carolina,76.6147112080147,45,051,16.7
Jasper County,South Carolina,77.3144389320682,45,053,15.4
Kershaw County,South Carolina,75.9766385347325,45,055,16.4
Lancaster County,South Carolina,77.6695337360145,45,057,13.8
Laurens County,South Carolina,73.6099159496612,45,059,19.9
Lee County,South Carolina,71.9239224723825,45,061,21.4
Lexington County,South Carolina,77.5653162330278,45,063,13.5
McCormick County,South Carolina,76.5154530033167,45,065,22.3
Marion County,South Carolina,71.6928558186487,45,067,18.1
Marlboro County,South Carolina,71.7467986134621,45,069,21.6
Newberry County,South Carolina,75.7982142179426,45,071,14.7
Oconee County,South Carolina,76.4978029141718,45,073,21.5
Orangeburg County,South Carolina,73.569861494565,45,075,16.1
Pickens County,South Carolina,76.5025111045235,45,077,14.8
Richland County,South Carolina,77.1975953652518,45,079,13.2
Saluda County,South Carolina,77.3186583699907,45,081,14.4
Spartanburg County,South Carolina,75.5777932093496,45,083,15.1
Sumter County,South Carolina,74.8441957705634,45,085,19.4
Union County,South Carolina,73.1274970800623,45,087,20.3
Williamsburg County,South Carolina,72.6930825447598,45,089,19.8
York County,South Carolina,77.6541028749111,45,091,10.4
Aurora County,South Dakota,79.6675169604439,46,003,13.1
Beadle County,South Dakota,78.5943595439532,46,005,11.2
Bennett County,South Dakota,72.7354006750439,46,007,12.3
Bon Homme County,South Dakota,80.0848877765671,46,009,12.6
Brookings County,South Dakota,81.4751594584794,46,011,9.1
Brown County,South Dakota,80.3244653957401,46,013,11.3
Brule County,South Dakota,78.3804559787075,46,015,15.7
Buffalo County,South Dakota,69.3557399800915,46,017,16.0
Butte County,South Dakota,77.82693572803,46,019,16.0
Campbell County,South Dakota,82.6340971148118,46,021,13.4
Charles Mix County,South Dakota,77.3205516716118,46,023,14.9
Clark County,South Dakota,79.7485724893341,46,025,12.9
Clay County,South Dakota,79.384988714741,46,027,10.5
Codington County,South Dakota,80.538138815948,46,029,13.7
Corson County,South Dakota,70.453830792167,46,031,11.3
Custer County,South Dakota,79.17708653764,46,033,15.8
Davison County,South Dakota,78.6482904592691,46,035,14.1
Day County,South Dakota,79.1928520323542,46,037,10.9
Deuel County,South Dakota,80.7279825775122,46,039,11.9
Dewey County,South Dakota,70.0028220648428,46,041,9.8
Douglas County,South Dakota,79.4414035060355,46,043,12.6
Edmunds County,South Dakota,80.5381303619896,46,045,9.9
Fall River County,South Dakota,75.244610948499,46,047,19.0
Faulk County,South Dakota,80.9956792099174,46,049,13.7
Grant County,South Dakota,79.1163641605652,46,051,12.8
Gregory County,South Dakota,77.8137625773979,46,053,13.1
Haakon County,South Dakota,77.1953321639984,46,055,16.4
Hamlin County,South Dakota,78.8866977946435,46,057,9.5
Hand County,South Dakota,80.5357768460922,46,059,13.2
Hanson County,South Dakota,79.2654092849963,46,061,12.6
Harding County,South Dakota,80.6888333314218,46,063,8.3
Hughes County,South Dakota,79.3317152333591,46,065,12.1
Hutchinson County,South Dakota,79.3599476953981,46,067,15.1
Hyde County,South Dakota,78.0869347888237,46,069,9.5
Jerauld County,South Dakota,79.5908256838754,46,073,12.5
Jones County,South Dakota,79.5906258134143,46,075,9.4
Kingsbury County,South Dakota,78.8163700138891,46,077,11.9
Lake County,South Dakota,80.8705115637673,46,079,11.6
Lawrence County,South Dakota,81.0045788640597,46,081,15.8
Lincoln County,South Dakota,83.7852200597213,46,083,7.4
Lyman County,South Dakota,76.6549151955594,46,085,10.4
McCook County,South Dakota,77.619744762232,46,087,10.4
McPherson County,South Dakota,79.8010072766551,46,089,17.2
Marshall County,South Dakota,80.8072985591377,46,091,11.0
Meade County,South Dakota,79.2392461928111,46,093,12.5
Mellette County,South Dakota,70.8883456508484,46,095,11.1
Miner County,South Dakota,78.2815414807684,46,097,13.1
Minnehaha County,South Dakota,78.8607862683588,46,099,10.3
Moody County,South Dakota,79.9781143313565,46,101,11.2
Pennington County,South Dakota,79.6007211850476,46,103,13.9
Perkins County,South Dakota,78.7235332269721,46,105,14.9
Potter County,South Dakota,78.7640545200548,46,107,13.1
Roberts County,South Dakota,77.2294316341203,46,109,11.1
Sanborn County,South Dakota,79.0553054093784,46,111,11.8
Shannon County,South Dakota,65.1762734483588,46,113,
Spink County,South Dakota,79.5563858511016,46,115,12.9
Stanley County,South Dakota,81.0768619024005,46,117,8.8
Sully County,South Dakota,80.9709612010482,46,119,8.9
Todd County,South Dakota,67.4795203315511,46,121,9.1
Tripp County,South Dakota,77.3865966200379,46,123,9.9
Turner County,South Dakota,79.1733265716046,46,125,13.6
Union County,South Dakota,80.7888885446257,46,127,10.1
Walworth County,South Dakota,77.367093298997,46,129,13.8
Yankton County,South Dakota,79.3831734685044,46,135,14.8
Ziebach County,South Dakota,76.5878804744077,46,137,10.9
Jackson County,South Dakota,73.256974884331,46,071,12.3
Anderson County,Tennessee,75.2364505197691,47,001,18.9
Bedford County,Tennessee,74.834148416726,47,003,16.0
Benton County,Tennessee,72.6489017485876,47,005,26.9
Bledsoe County,Tennessee,76.7798039652596,47,007,26.8
Blount County,Tennessee,77.1198067212117,47,009,14.4
Bradley County,Tennessee,76.5657503312675,47,011,18.0
Campbell County,Tennessee,72.4480027690776,47,013,25.1
Cannon County,Tennessee,74.63203571716,47,015,18.7
Carroll County,Tennessee,73.1298052557656,47,017,22.3
Carter County,Tennessee,75.4682421013065,47,019,21.7
Cheatham County,Tennessee,74.365678823662,47,021,14.1
Chester County,Tennessee,75.8272302655408,47,023,14.0
Claiborne County,Tennessee,73.1368669255634,47,025,21.4
Clay County,Tennessee,74.1798853617429,47,027,18.7
Cocke County,Tennessee,72.1051447581945,47,029,23.5
Coffee County,Tennessee,74.2246932036036,47,031,17.9
Crockett County,Tennessee,74.2798846498026,47,033,18.9
Cumberland County,Tennessee,76.7089613192189,47,035,22.5
Davidson County,Tennessee,77.0651125769238,47,037,11.6
Decatur County,Tennessee,74.3367268450166,47,039,19.1
DeKalb County,Tennessee,73.8468129463368,47,041,16.2
Dickson County,Tennessee,74.7996863225485,47,043,16.3
Dyer County,Tennessee,73.5725024771259,47,045,19.5
Fayette County,Tennessee,77.3990400238853,47,047,15.7
Fentress County,Tennessee,73.1716490391199,47,049,24.0
Franklin County,Tennessee,75.811285178643,47,051,19.7
Gibson County,Tennessee,73.4770820045937,47,053,19.5
Giles County,Tennessee,74.7164258005789,47,055,17.6
Grainger County,Tennessee,73.9007288163738,47,057,23.8
Greene County,Tennessee,74.2320211364553,47,059,23.7
Grundy County,Tennessee,71.6342438193142,47,061,24.8
Hamblen County,Tennessee,74.6173406014161,47,063,18.7
Hamilton County,Tennessee,77.5221304457109,47,065,14.1
Hancock County,Tennessee,72.3135905872997,47,067,27.1
Hardeman County,Tennessee,74.2654626543752,47,069,19.3
Hardin County,Tennessee,73.3280121868648,47,071,18.0
Hawkins County,Tennessee,74.5806234153781,47,073,22.7
Haywood County,Tennessee,74.4368081962321,47,075,18.1
Henderson County,Tennessee,74.0872456589328,47,077,18.6
Henry County,Tennessee,74.3159079649787,47,079,21.5
Hickman County,Tennessee,74.2304385289185,47,081,20.1
Houston County,Tennessee,73.8998178142766,47,083,22.7
Humphreys County,Tennessee,73.9424745059468,47,085,22.1
Jackson County,Tennessee,74.1156746813034,47,087,23.5
Jefferson County,Tennessee,75.6926663880154,47,089,20.1
Johnson County,Tennessee,74.897135067152,47,091,23.6
Knox County,Tennessee,76.4663194388255,47,093,12.5
Lake County,Tennessee,72.5973266341336,47,095,23.1
Lauderdale County,Tennessee,73.2378568958492,47,097,22.4
Lawrence County,Tennessee,74.1793909039415,47,099,18.6
Lewis County,Tennessee,74.3097814114503,47,101,18.4
Lincoln County,Tennessee,75.1829680119494,47,103,19.5
Loudon County,Tennessee,77.0810426229195,47,105,15.2
McMinn County,Tennessee,74.4761567063103,47,107,19.0
McNairy County,Tennessee,73.0882707018068,47,109,19.3
Macon County,Tennessee,73.8861722539318,47,111,19.7
Madison County,Tennessee,75.9176198261709,47,113,14.8
Marion County,Tennessee,74.0642241805815,47,115,21.3
Marshall County,Tennessee,75.1043982887293,47,117,16.6
Maury County,Tennessee,76.0003163092278,47,119,14.1
Meigs County,Tennessee,72.8923991762914,47,121,19.5
Monroe County,Tennessee,74.7281021353642,47,123,20.3
Montgomery County,Tennessee,76.030985548944,47,125,14.6
Moore County,Tennessee,78.7627865852275,47,127,14.4
Morgan County,Tennessee,74.3270453477325,47,129,22.2
Obion County,Tennessee,75.027462512094,47,131,21.5
Overton County,Tennessee,73.687728140296,47,133,15.8
Perry County,Tennessee,73.2357373035551,47,135,19.2
Pickett County,Tennessee,74.9731586460772,47,137,21.3
Polk County,Tennessee,73.6493052044863,47,139,17.8
Putnam County,Tennessee,76.1854485059297,47,141,14.9
Rhea County,Tennessee,74.0481685205076,47,143,20.5
Roane County,Tennessee,74.8873558659763,47,145,20.3
Robertson County,Tennessee,75.6559415727246,47,147,14.7
Rutherford County,Tennessee,77.786748569894,47,149,10.7
Scott County,Tennessee,72.3963603901572,47,151,25.9
Sequatchie County,Tennessee,75.8304732230564,47,153,23.0
Sevier County,Tennessee,75.8265211721179,47,155,17.6
Shelby County,Tennessee,75.3998003178026,47,157,12.6
Smith County,Tennessee,74.9306641869128,47,159,17.5
Stewart County,Tennessee,74.9100269852344,47,161,20.9
Sullivan County,Tennessee,75.6086472375596,47,163,20.8
Sumner County,Tennessee,78.0137773363295,47,165,14.0
Tipton County,Tennessee,75.112757030814,47,167,16.0
Trousdale County,Tennessee,74.391886185404,47,169,18.1
Unicoi County,Tennessee,73.9188869392386,47,171,23.6
Union County,Tennessee,74.0313265476972,47,173,18.9
Van Buren County,Tennessee,74.0683134465296,47,175,25.1
Warren County,Tennessee,74.1970236940209,47,177,20.6
Washington County,Tennessee,75.9096007554598,47,179,18.4
Wayne County,Tennessee,75.0868656917231,47,181,20.7
Weakley County,Tennessee,76.0726571877589,47,183,18.5
White County,Tennessee,74.1501555851089,47,185,19.7
Williamson County,Tennessee,81.8273746469584,47,187,7.2
Wilson County,Tennessee,78.3129356474295,47,189,12.9
Anderson County,Texas,73.4537338613506,48,001,13.9
Andrews County,Texas,76.3152550490129,48,003,9.1
Angelina County,Texas,75.9062016395098,48,005,18.4
Aransas County,Texas,75.9647921173157,48,007,21.3
Archer County,Texas,78.7995938163573,48,009,15.7
Armstrong County,Texas,76.321213350412,48,011,12.6
Atascosa County,Texas,77.2192305117498,48,013,12.2
Austin County,Texas,78.8241308932106,48,015,12.6
Bailey County,Texas,78.22697235477,48,017,13.2
Bandera County,Texas,79.5198029002578,48,019,19.6
Bastrop County,Texas,77.9154019054188,48,021,13.7
Baylor County,Texas,74.5811859458923,48,023,20.5
Bee County,Texas,76.5524399368718,48,025,17.1
Bell County,Texas,77.849975280991,48,027,14.7
Bexar County,Texas,78.4131745193205,48,029,14.0
Blanco County,Texas,78.9346909354519,48,031,17.0
Bosque County,Texas,76.732481791528,48,035,17.5
Bowie County,Texas,75.2296555389599,48,037,12.9
Brazoria County,Texas,78.89459619745,48,039,9.5
Brazos County,Texas,80.5664716055545,48,041,8.3
Brewster County,Texas,81.1312077313034,48,043,20.9
Briscoe County,Texas,78.1953171550862,48,045,11.7
Brooks County,Texas,76.0248494661218,48,047,18.7
Brown County,Texas,75.1384955272295,48,049,14.0
Burleson County,Texas,77.2906587870389,48,051,15.9
Burnet County,Texas,78.4900705699267,48,053,18.3
Caldwell County,Texas,77.6411439674435,48,055,13.9
Calhoun County,Texas,77.4060477987906,48,057,17.7
Callahan County,Texas,76.4011259504678,48,059,18.6
Cameron County,Texas,80.1421976942974,48,061,12.5
Camp County,Texas,75.0958751842568,48,063,15.3
Carson County,Texas,78.4561441751791,48,065,10.9
Cass County,Texas,75.2234418100169,48,067,17.6
Castro County,Texas,78.4478435600445,48,069,11.0
Chambers County,Texas,77.7188066767462,48,071,11.0
Cherokee County,Texas,76.1242580080761,48,073,12.9
Childress County,Texas,75.7843138263826,48,075,17.5
Clay County,Texas,77.2728057199483,48,077,18.4
Cochran County,Texas,74.9777296393706,48,079,15.6
